"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2016,18020,88185501,7142916,"",17-AUG-18,15-JAN-16,"",21,6,,0,"C","F",866639
2016,18020,88185505,7165700,"",17-AUG-18,14-FEB-16,"",12,6,,0,"C","F",866645
2016,18020,88185493,7165700,"",17-AUG-18,20-FEB-16,"",6,6,,0,"C","F",866572
2016,18020,88185510,7165700,"",17-AUG-18,20-FEB-16,"",6,6,,0,"C","F",866652
2016,18020,88185521,7142916,"",17-AUG-18,23-JAN-16,"",20,6,,0,"C","F",866654
2016,18020,88185526,7165700,"",17-AUG-18,23-FEB-16,"",17,6,,0,"C","F",866681
2016,18020,83630025,7165700,"",,01-FEB-16,"",0,6,,0,"C","",
2016,18020,83630026,7165700,"",,01-FEB-16,"",14,6,,0,"C","",
2016,18020,83630028,7165700,"",,05-FEB-16,"",11,6,,0,"C","",
2016,18020,83630030,7165700,"",,07-FEB-16,"",20,6,,0,"C","",
2016,18020,83630031,7165700,"",,08-FEB-16,"",20,6,,0,"C","",
2016,18020,83630032,7165700,"",,09-FEB-16,"",0,6,,0,"C","",
2016,18020,83630033,7165700,"",,10-FEB-16,"",13,6,,0,"C","",
2016,18020,83630034,7165700,"",,07-FEB-16,"",8,6,,0,"C","",
2016,18020,83630035,7165700,"",,14-FEB-16,"",0,6,,0,"C","",
2016,18020,83630038,7165700,"N",,16-FEB-16,"",8,6,,0,"C","",
2016,18020,83630048,7165700,"N",,24-FEB-16,"",12,6,,0,"C","",
2016,18020,83630050,7165700,"",,27-FEB-16,"",9,6,,0,"C","",
2016,18020,83630051,7165700,"",,27-FEB-16,"",21,6,,0,"C","",
2016,18020,83630054,7165700,"",,28-FEB-16,"",16,6,,0,"C","",
2016,18020,83630084,7188484,"N",,30-MAR-16,"",8,6,,0,"C","",
2016,18020,83630085,7188484,"N",,30-MAR-16,"",19,6,,0,"C","",
2016,18020,83630086,7188484,"",,31-MAR-16,"",1,6,,0,"C","",
2016,18020,83633301,7347972,"",,09-OCT-16,"",0,6,,0,"C","",
2016,18020,83633303,7347972,"",,09-OCT-16,"",2,6,,0,"C","",
2016,18020,83630055,7188484,"",,02-MAR-16,"",9,6,,0,"C","",
2016,18020,83630057,7188484,"",,03-MAR-16,"",9,6,,0,"C","",
2016,18020,83630058,7188484,"",,03-MAR-16,"",14,6,,0,"C","",
2016,18020,83630059,7188484,"",,05-MAR-16,"",21,6,,0,"C","",
2016,18020,83630060,7188484,"",,06-MAR-16,"",7,6,,0,"C","",
2016,18020,83630061,7188484,"N",,07-MAR-16,"",15,6,,0,"C","",
2016,18020,83630062,7188484,"",,09-MAR-16,"",6,6,,0,"C","",
2016,18020,83630063,7188484,"N",,09-MAR-16,"",15,6,,0,"C","",
2016,18020,83630064,7188484,"N",,11-MAR-16,"",8,6,,0,"C","",
2016,18020,83630065,7188484,"",,16-MAR-16,"",13,6,,0,"C","",
2016,18020,83630066,7188484,"",,16-MAR-16,"",17,6,,0,"C","",
2016,18020,83630067,7188484,"",,18-MAR-16,"",1,6,,0,"C","",
2016,18020,83630068,7188484,"",,18-MAR-16,"",2,6,,0,"C","",
2016,18020,83630069,7188484,"",,18-MAR-16,"",19,6,,0,"C","",
2016,18020,83630070,7188484,"",,19-MAR-16,"",2,6,,0,"C","",
2016,18020,83630071,7188484,"",,19-MAR-16,"",16,6,,0,"C","",
2016,18020,83630072,7188484,"",,19-MAR-16,"",16,6,,0,"C","",
2016,18020,83630073,7188484,"",,19-MAR-16,"",19,6,,0,"C","",
2016,18020,83630074,7188484,"",,19-MAR-16,"",22,6,,0,"C","",
