"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2016,11822,88985503,7273445,"",17-AUG-18,21-JUL-16,"",10,6,,0,"C","F",3643613
2016,11822,88985825,7319013,"",17-AUG-18,03-SEP-16,"",18,6,,0,"C","F",3645118
2016,11822,88985905,7296229,"",17-AUG-18,26-AUG-16,"",20,6,,0,"C","F",3645356
2016,11822,88985491,7273445,"",17-AUG-18,21-JUL-16,"",10,6,,0,"C","F",3643562
2016,11822,85997074,7250661,"",,06-JUN-16,"",18,4,25-JUN-16,0,"C","",
2016,11822,85995006,7182309,"",,07-MAR-16,"",22,4,25-JUL-16,0,"C","",
2016,11822,85992944,7319013,"",,06-SEP-16,"",11,4,14-SEP-16,0,"C","",
2016,11822,85994081,7159525,"",,22-FEB-16,"",9,4,21-MAR-16,0,"C","",
2016,11822,86001213,7341797,"",,30-OCT-16,"",0,4,31-OCT-16,0,"C","",
2016,11822,86000148,7319013,"",,16-SEP-16,"",13,4,29-SEP-16,0,"C","",
2016,11822,85997000,7227877,"",,14-MAY-16,"",14,4,28-OCT-16,0,"C","",
2016,11822,85999060,7296229,"N",,03-AUG-16,"",13,4,03-AUG-16,0,"C","",
2016,11822,85992943,7296229,"",,17-AUG-16,"",13,4,17-AUG-16,0,"C","",
2016,11822,85993006,7136741,"N",,07-JAN-16,"",1,4,08-JAN-16,0,"C","",
2016,11822,86002139,7364581,"",,11-NOV-16,"",14,4,12-NOV-16,0,"C","",
2016,11822,86002192,7364581,"N",,21-NOV-16,"",20,4,23-NOV-16,0,"C","",
2016,11822,86003117,7387365,"",,03-DEC-16,"",11,4,04-DEC-16,0,"C","",
2016,11822,89868140,7387365,"N",17-AUG-18,04-DEC-16,"",12,4,19-APR-17,0,"C","F",5585682
2016,11822,88495412,7205093,"N",17-AUG-18,21-APR-16,"",12,6,,0,"C","F",2201056
2016,11822,88495567,7227877,"N",17-AUG-18,10-MAY-16,"",16,6,,0,"C","F",2201717
2016,11822,88495716,7250661,"N",17-AUG-18,01-JUN-16,"",9,6,,0,"C","F",2202346
2016,11822,88180649,7387365,"",17-AUG-18,12-DEC-16,"",16,2,11-JAN-17,0,"C","F",838166
2016,11822,88985400,7273445,"N",17-AUG-18,06-JUL-16,"",12,6,,0,"C","F",3643239
2016,11822,88985486,7273445,"",17-AUG-18,16-JUL-16,"",13,6,,0,"C","F",3643547
2016,11822,88495617,7227877,"",17-AUG-18,14-MAY-16,"",22,6,,0,"C","F",2201892
2016,11822,88495638,7227877,"",17-AUG-18,20-MAY-16,"",23,6,,0,"C","F",2202055
2016,11822,88495884,7250661,"N",17-AUG-18,29-JUN-16,"",11,6,,0,"C","F",2203016
