"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2016,20585,88887161,7396104,"",17-AUG-18,23-DEC-16,"",21,6,,0,"C","F",3415145
2016,20585,83226737,7282184,"",,01-JUL-16,"",17,6,,0,"C","",
2016,20585,83226738,7282184,"",,02-JUL-16,"",2,6,,0,"C","",
2016,20585,83226739,7282184,"N",,03-JUL-16,"",9,6,,0,"C","",
2016,20585,83226740,7282184,"",,04-JUL-16,"",2,6,,0,"C","",
2016,20585,83226741,7282184,"N",,03-JUL-16,"",20,6,,0,"C","",
2016,20585,83226742,7282184,"",,04-JUL-16,"",12,6,,0,"C","",
2016,20585,83226743,7282184,"N",,04-JUL-16,"",13,6,,0,"C","",
2016,20585,83226744,7282184,"N",,05-JUL-16,"",9,6,,0,"C","",
2016,20585,83226745,7282184,"",,04-JUL-16,"",20,6,,0,"C","",
2016,20585,83226746,7282184,"N",,05-JUL-16,"",13,6,,0,"C","",
2016,20585,83226747,7282184,"N",,05-JUL-16,"",14,6,,0,"C","",
2016,20585,83226748,7282184,"N",,04-JUL-16,"",20,6,,0,"C","",
2016,20585,83226749,7282184,"N",,05-JUL-16,"",20,6,,0,"C","",
2016,20585,83226750,7282184,"",,05-JUL-16,"",19,6,,0,"C","",
2016,20585,83226752,7282184,"N",,06-JUL-16,"",15,6,,0,"C","",
2016,20585,83226754,7282184,"",,07-JUL-16,"",21,6,,0,"C","",
2016,20585,83226755,7282184,"",,10-JUL-16,"",4,6,,0,"C","",
2016,20585,83226756,7282184,"N",,11-JUL-16,"",12,6,,0,"C","",
2016,20585,83226758,7282184,"N",,11-JUL-16,"",20,6,,0,"C","",
2016,20585,83226759,7282184,"N",,12-JUL-16,"",13,6,,0,"C","",
2016,20585,83226760,7282184,"",,13-JUL-16,"",4,6,,0,"C","",
2016,20585,83226761,7282184,"N",,12-JUL-16,"",21,6,,0,"C","",
2016,20585,83226762,7282184,"N",,14-JUL-16,"",12,6,,0,"C","",
2016,20585,83226763,7282184,"N",,14-JUL-16,"",15,6,,0,"C","",
2016,20585,83227771,7304968,"N",,01-AUG-16,"",8,6,,0,"C","",
2016,20585,83226764,7282184,"",,16-JUL-16,"",6,6,,0,"C","",
2016,20585,83226765,7282184,"N",,17-JUL-16,"",7,6,,0,"C","",
2016,20585,83226766,7282184,"N",,17-JUL-16,"",0,6,,0,"C","",
2016,20585,83226767,7282184,"N",,18-JUL-16,"",11,6,,0,"C","",
2016,20585,83226768,7282184,"N",,19-JUL-16,"",6,6,,0,"C","",
2016,20585,83226769,7282184,"",,19-JUL-16,"",10,6,,0,"C","",
2016,20585,83226770,7282184,"",,21-JUL-16,"",10,6,,0,"C","",
2016,20585,83226771,7282184,"N",,21-JUL-16,"",14,6,,0,"C","",
2016,20585,83226772,7282184,"N",,21-JUL-16,"",17,6,,0,"C","",
2016,20585,83226774,7282184,"N",,10-JUL-16,"",8,6,,0,"C","",
2016,20585,83226775,7282184,"",,22-JUL-16,"",20,6,,0,"C","",
2016,20585,83226776,7282184,"",,23-JUL-16,"",22,6,,0,"C","",
2016,20585,83226777,7282184,"N",,24-JUL-16,"",2,6,,0,"C","",
2016,20585,83226778,7282184,"",,23-JUL-16,"",20,6,,0,"C","",
2016,20585,83226779,7282184,"",,24-JUL-16,"",15,6,,0,"C","",
2016,20585,83226780,7282184,"N",,15-JUL-16,"",8,6,,0,"C","",
2016,20585,83226781,7282184,"",,26-JUL-16,"",10,6,,0,"C","",
2016,20585,83226782,7282184,"N",,26-JUL-16,"",15,6,,0,"C","",
2016,20585,83226783,7282184,"N",,26-JUL-16,"",16,6,,0,"C","",
2016,20585,83226784,7282184,"",,20-JUL-16,"",0,6,,0,"C","",
2016,20585,83226787,7282184,"N",,27-JUL-16,"",12,6,,0,"C","",
2016,20585,83226788,7282184,"",,27-JUL-16,"",13,6,,0,"C","",
2016,20585,83226789,7282184,"N",,22-JUL-16,"",5,6,,0,"C","",
2016,20585,83226790,7282184,"N",,28-JUL-16,"",19,6,,0,"C","",
2016,20585,83226791,7282184,"N",,29-JUL-16,"",10,6,,0,"C","",
2016,20585,83226792,7282184,"N",,14-JUL-16,"",15,6,,0,"C","",
2016,20585,83226793,7282184,"N",,30-JUL-16,"",12,6,,0,"C","",
2016,20585,83226794,7282184,"N",,31-JUL-16,"",16,6,,0,"C","",
2016,20585,83226795,7304968,"N",,01-AUG-16,"",9,6,,0,"C","",
2016,20585,83226796,7304968,"",,01-AUG-16,"",12,6,,0,"C","",
2016,20585,83226797,7304968,"N",,01-AUG-16,"",16,6,,0,"C","",
2016,20585,83226798,7304968,"",,01-AUG-16,"",21,6,,0,"C","",
2016,20585,83226799,7304968,"N",,03-AUG-16,"",14,6,,0,"C","",
2016,20585,83226800,7304968,"N",,04-AUG-16,"",15,6,,0,"C","",
2016,20585,83226801,7304968,"N",,05-AUG-16,"",14,6,,0,"C","",
2016,20585,83226802,7304968,"",,06-AUG-16,"",2,6,,0,"C","",
2016,20585,83226803,7304968,"N",,06-AUG-16,"",9,6,,0,"C","",
2016,20585,83226804,7304968,"",,06-AUG-16,"",14,6,,0,"C","",
2016,20585,83226805,7304968,"",,06-AUG-16,"",15,6,,0,"C","",
2016,20585,83226806,7304968,"N",,07-AUG-16,"",12,6,,0,"C","",
