"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2016,17439,88250544,7256255,"",17-AUG-18,17-JUN-16,"",14,6,,0,"C","F",1146356
2016,17439,88250400,7279039,"N",17-AUG-18,24-JUL-16,"R",16,6,,0,"C","F",1145777
2016,17439,89074021,7324607,"",17-AUG-18,20-SEP-16,"",15,6,,0,"C","F",3843491
2016,17439,84220392,7256255,"",,06-JUN-16,"",2,6,,0,"C","",
2016,17439,84220393,7142335,"",,23-JAN-16,"",12,6,,0,"C","",
2016,17439,84220394,7256255,"",,07-JUN-16,"",20,6,,0,"C","",
2016,17439,84220395,7256255,"N",,09-JUN-16,"",2,6,,0,"C","",
2016,17439,84220398,7256255,"N",,08-JUN-16,"",17,6,,0,"C","",
2016,17439,84220399,7256255,"",,11-JUN-16,"",3,6,,0,"C","",
2016,17439,84220404,7256255,"",,20-JUN-16,"R",11,6,,0,"C","",
2016,17439,84220405,7256255,"N",,16-JUN-16,"",12,6,,0,"C","",
2016,17439,84219521,7210687,"",,01-APR-16,"",8,6,,0,"C","",
2016,17439,84219522,7210687,"",,01-APR-16,"R",14,6,,0,"C","",
2016,17439,84219523,7210687,"",,01-APR-16,"",23,6,,0,"C","",
2016,17439,84219524,7210687,"N",,02-APR-16,"",17,6,,0,"C","",
2016,17439,84219525,7210687,"",,03-APR-16,"",22,6,,0,"C","",
2016,17439,84219528,7210687,"N",,06-APR-16,"R",12,6,,0,"C","",
2016,17439,84219530,7210687,"",,09-APR-16,"R",14,6,,0,"C","",
2016,17439,84219532,7210687,"N",,11-APR-16,"",16,6,,0,"C","",
2016,17439,84219533,7210687,"",,12-APR-16,"",8,6,,0,"C","",
2016,17439,84219535,7210687,"N",,12-APR-16,"",9,6,,0,"C","",
2016,17439,84219536,7210687,"N",,12-APR-16,"",15,6,,0,"C","",
2016,17439,84219537,7210687,"N",,12-APR-16,"",18,6,,0,"C","",
2016,17439,84219541,7210687,"N",,17-APR-16,"R",19,6,,0,"C","",
2016,17439,84220407,7256255,"N",,23-JUN-16,"",7,6,,0,"C","",
2016,17439,84220409,7256255,"",,22-JUN-16,"",11,6,,0,"C","",
2016,17439,84220410,7142335,"",,26-JAN-16,"",13,6,,0,"C","",
2016,17439,84220411,7256255,"N",,26-JUN-16,"",12,6,,0,"C","",
2016,17439,84220412,7256255,"N",,26-JUN-16,"R",18,6,,0,"C","",
2016,17439,84220413,7256255,"N",,27-JUN-16,"R",11,6,,0,"C","",
2016,17439,84220414,7256255,"",,28-JUN-16,"R",16,6,,0,"C","",
2016,17439,84220417,7279039,"",,01-JUL-16,"",6,6,,0,"C","",
2016,17439,84220419,7279039,"",,03-JUL-16,"",20,6,,0,"C","",
2016,17439,84220420,7279039,"",,06-JUL-16,"",1,6,,0,"C","",
2016,17439,84220421,7279039,"",,04-JUL-16,"",22,6,,0,"C","",
2016,17439,84220422,7279039,"",,05-JUL-16,"",14,6,,0,"C","",
2016,17439,84220423,7279039,"",,05-JUL-16,"",19,6,,0,"C","",
2016,17439,84220424,7279039,"",,05-JUL-16,"",20,6,,0,"C","",
2016,17439,84220425,7279039,"",,06-JUL-16,"",16,6,,0,"C","",
2016,17439,84220429,7142335,"",,14-JAN-16,"",1,6,,0,"C","",
2016,17439,84220430,7279039,"",,10-JUL-16,"",19,6,,0,"C","",
2016,17439,84220432,7279039,"",,13-JUL-16,"",13,6,,0,"C","",
2016,17439,84220433,7142335,"",,28-JAN-16,"R",14,6,,0,"C","",
2016,17439,84220434,7279039,"",,13-JUL-16,"",15,6,,0,"C","",
2016,17439,84220435,7279039,"N",,14-JUL-16,"",11,6,,0,"C","",
2016,17439,84220436,7279039,"N",,16-JUL-16,"R",18,6,,0,"C","",
2016,17439,84220440,7142335,"",,03-JAN-16,"",0,6,,0,"C","",
2016,17439,84220441,7142335,"",,05-JAN-16,"R",23,6,,0,"C","",
2016,17439,84220442,7279039,"",,19-JUL-16,"",10,6,,0,"C","",
2016,17439,84220444,7279039,"",,20-JUL-16,"R",15,6,,0,"C","",
2016,17439,84220445,7142335,"N",,29-JAN-16,"R",11,6,,0,"C","",
2016,17439,84220446,7279039,"N",,22-JUL-16,"",23,6,,0,"C","",
2016,17439,84220449,7279039,"N",,25-JUL-16,"",19,6,,0,"C","",
2016,17439,84220450,7279039,"N",,27-JUL-16,"R",17,6,,0,"C","",
2016,17439,84220451,7142335,"N",,29-JAN-16,"R",16,6,,0,"C","",
2016,17439,84220452,7279039,"",,27-JUL-16,"",19,6,,0,"C","",
2016,17439,84220454,7279039,"",,30-JUL-16,"",0,6,,0,"C","",
2016,17439,84220456,7279039,"N",,31-JUL-16,"",14,6,,0,"C","",
2016,17439,84220459,7142335,"",,30-JAN-16,"",19,6,,0,"C","",
2016,17439,84220461,7279039,"",,30-JUL-16,"",0,6,,0,"C","",
2016,17439,84220466,7142335,"N",,31-JAN-16,"",8,6,,0,"C","",
2016,17439,84220476,7279039,"N",,25-JUL-16,"",11,6,,0,"C","",
2016,17439,84219424,7165119,"",,16-FEB-16,"R",13,6,,0,"C","",
2016,17439,84219427,7165119,"",,19-FEB-16,"",9,6,,0,"C","",
