"data_year","state_id","state_abbr","total_population","total_agencies","participation_agencies","covered_agencies","population_covered","nibrs_participating_agencies","nibrs_population"
1969,19,"IN",5710964,430,201,0,0,0,0
1969,20,"KS",2503939,495,190,0,0,0,0
1969,21,"KY",3715171,707,115,0,0,0,0
1969,22,"LA",4354067,329,92,0,0,0,0
1969,23,"MA",5710156,535,214,0,0,0,0
1969,24,"MD",4183828,221,62,0,0,0,0
1969,25,"ME",1076487,272,84,0,0,0,0
1969,26,"MI",9543453,912,273,0,0,0,0
1969,27,"MN",3851054,494,211,0,0,0,0
1969,28,"MO",5153052,772,195,0,0,0,0
1969,29,"MS",2962368,300,82,0,0,0,0
1969,30,"MT",768563,161,76,0,0,0,0
1969,31,"NE",1593853,370,108,0,0,0,0
1969,32,"NC",5899766,858,138,0,0,0,0
1969,33,"ND",698366,159,62,0,0,0,0
1969,34,"NH",776037,267,45,0,0,0,0
1969,35,"NJ",7253149,666,467,0,0,0,0
1969,36,"NM",1112938,176,66,0,0,0,0
1969,37,"NV",489559,83,22,0,0,0,0
1969,38,"NY",19492936,1272,359,0,0,0,0
1969,39,"OH",11671600,983,346,0,0,0,0
1969,40,"OK",3080204,532,127,0,0,0,0
1969,41,"OR",2107797,323,106,0,0,0,0
1969,42,"PA",12441007,1972,478,0,0,0,0
1969,43,"PR",2712000,25,0,0,0,0,0
1969,44,"RI",1010626,68,31,0,0,0,0
1969,45,"SC",3131385,586,66,0,0,0,0
1969,46,"SD",746694,205,67,0,0,0,0
1969,47,"TN",4479621,638,81,0,0,0,0
1969,48,"TX",12451111,1341,387,0,0,0,0
1969,49,"UT",1149818,203,52,0,0,0,0
1969,50,"VI",0,3,0,0,0,0,0
1969,51,"VA",4879612,508,124,0,0,0,0
1969,52,"VT",483316,115,29,0,0,0,0
1969,53,"WA",3836001,338,113,0,0,0,0
1969,54,"WI",4521513,509,188,0,0,0,0
1969,55,"WV",2025608,562,51,0,0,0,0
1969,56,"WY",350347,94,37,0,0,0,0
1969,57,"MP",0,1,0,0,0,0,0
1969,98,"FS",0,0,0,0,0,0,0
1969,99,"OT",0,0,0,0,0,0,0
1970,1,"AK",308223,56,9,0,0,0,0
1970,2,"AL",4069782,508,79,0,0,0,0
1970,3,"AR",2291608,376,68,0,0,0,0
1970,4,"AS",0,1,0,0,0,0,0
1970,5,"AZ",1834386,179,45,0,0,0,0
1970,6,"CA",20930077,938,467,0,0,0,0
1970,7,"CO",2377306,330,96,0,0,0,0
1970,8,"CT",3268254,135,73,0,0,0,0
1970,9,"CZ",44650,1,0,0,0,0,0
1970,10,"DC",756510,3,1,0,0,0,0
1970,11,"DE",561333,85,12,0,0,0,0
1970,12,"FL",7245658,1248,168,0,0,0,0
1970,13,"GA",5604690,876,121,0,0,0,0
1970,14,"GM",86926,3,0,0,0,0,0
1970,15,"HI",848493,26,12,0,0,0,0
1970,16,"IA",3059650,306,167,0,0,0,0
1970,17,"ID",736393,158,72,0,0,0,0
1970,18,"IL",12066035,1245,369,0,0,0,0
1970,19,"IN",6025631,443,263,0,0,0,0
1970,20,"KS",2351257,486,191,0,0,0,0
1970,21,"KY",3242355,661,281,0,0,0,0
1970,22,"LA",4063136,322,79,0,0,0,0
1970,23,"MA",5897388,529,208,0,0,0,0
1970,24,"MD",4378162,220,65,0,0,0,0
1970,25,"ME",1145067,288,85,0,0,0,0
1970,26,"MI",9888844,994,381,0,0,0,0
1970,27,"MN",4003872,496,212,0,0,0,0
1970,28,"MO",5197886,773,186,0,0,0,0
1970,29,"MS",2529311,279,65,0,0,0,0
1970,30,"MT",744980,155,75,0,0,0,0
1970,31,"NE",1716395,376,108,0,0,0,0
1970,32,"NC",5787276,866,141,0,0,0,0
1970,33,"ND",682639,154,61,0,0,0,0
1970,34,"NH",753820,264,47,0,0,0,0
1970,35,"NJ",7223284,661,449,0,0,0,0
1970,36,"NM",1230803,180,64,0,0,0,0
1970,37,"NV",493862,80,22,0,0,0,0
1970,38,"NY",19379757,1269,355,0,0,0,0
1970,39,"OH",11194504,969,341,0,0,0,0
1970,40,"OK",2962926,526,126,0,0,0,0
1970,41,"OR",2157158,317,101,0,0,0,0
1970,42,"PA",12474818,1977,488,0,0,0,0
1970,43,"PR",2689932,25,0,0,0,0,0
1970,44,"RI",978540,66,41,0,0,0,0
1970,45,"SC",3144218,586,66,0,0,0,0
1970,46,"SD",761517,209,68,0,0,0,0
1970,47,"TN",4279774,634,84,0,0,0,0
1970,48,"TX",12153546,1320,381,0,0,0,0
1970,49,"UT",1143911,204,51,0,0,0,0
1970,50,"VI",0,3,0,0,0,0,0
1970,51,"VA",5026009,513,127,0,0,0,0
1970,52,"VT",482187,114,29,0,0,0,0
1970,53,"WA",3898636,337,114,0,0,0,0
1970,54,"WI",4650520,502,190,0,0,0,0
1970,55,"WV",1810337,547,46,0,0,0,0
1970,56,"WY",363992,93,36,0,0,0,0
1970,57,"MP",0,1,0,0,0,0,0
1970,98,"FS",0,0,0,0,0,0,0
1970,99,"OT",0,0,0,0,0,0,0
1971,1,"AK",320344,58,16,0,0,0,0
1971,2,"AL",4018343,507,89,0,0,0,0
1971,3,"AR",2280869,374,81,0,0,0,0
1971,4,"AS",0,1,0,0,0,0,0
1971,5,"AZ",1994391,177,50,0,0,0,0
1971,6,"CA",20546248,943,499,0,0,0,0
1971,7,"CO",2531857,341,104,0,0,0,0
1971,8,"CT",3271754,133,74,0,0,0,0
1971,9,"CZ",44650,1,0,0,0,0,0
1971,10,"DC",741000,3,1,0,0,0,0
1971,11,"DE",571013,98,36,0,0,0,0
1971,12,"FL",7080339,1232,343,0,0,0,0
1971,13,"GA",5104809,854,125,0,0,0,0
1971,14,"GM",173852,4,1,0,0,0,0
1971,15,"HI",791801,18,3,0,0,0,0
1971,16,"IA",3009280,301,164,0,0,0,0
1971,17,"ID",809038,163,74,0,0,0,0
1971,18,"IL",11916581,1259,389,0,0,0,0
1971,19,"IN",5967643,431,257,0,0,0,0
1971,20,"KS",2333542,482,191,0,0,0,0
1971,21,"KY",3337499,668,418,0,0,0,0
1971,22,"LA",4096866,326,78,0,0,0,0
1971,23,"MA",6053179,535,220,0,0,0,0
1971,24,"MD",4134188,215,65,0,0,0,0
1971,25,"ME",1135127,285,81,0,0,0,0
1971,26,"MI",9388050,1010,531,0,0,0,0
1971,27,"MN",4205227,506,243,0,0,0,0
1971,28,"MO",5252271,764,186,0,0,0,0
1971,29,"MS",2980025,328,138,0,0,0,0
1971,30,"MT",824881,159,75,0,0,0,0
1971,31,"NE",1677505,398,212,0,0,0,0
1971,32,"NC",5636233,857,145,0,0,0,0
1971,33,"ND",660635,150,58,0,0,0,0
1971,34,"NH",788129,267,56,0,0,0,0
1971,35,"NJ",7368107,661,450,0,0,0,0
1971,36,"NM",1248851,179,63,0,0,0,0
1971,37,"NV",516427,80,22,0,0,0,0
1971,38,"NY",19979850,1274,361,0,0,0,0
1971,39,"OH",11518928,971,350,0,0,0,0
1971,40,"OK",2913331,519,141,0,0,0,0
1971,41,"OR",2219421,316,102,0,0,0,0
1971,42,"PA",12830233,1955,458,0,0,0,0
1971,43,"PR",2689932,25,0,0,0,0,0
1971,44,"RI",973367,67,42,0,0,0,0
1971,45,"SC",2773713,580,71,0,0,0,0
1971,46,"SD",730208,203,64,0,0,0,0
1971,47,"TN",4370895,629,90,0,0,0,0
1971,48,"TX",12664365,1327,419,0,0,0,0
1971,49,"UT",1306721,211,55,0,0,0,0
1971,50,"VI",0,3,0,0,0,0,0
1971,51,"VA",5250195,511,135,0,0,0,0
1971,52,"VT",498007,114,28,0,0,0,0
1971,53,"WA",3995049,338,119,0,0,0,0
1971,54,"WI",5139596,550,228,0,0,0,0
1971,55,"WV",1902493,547,46,0,0,0,0
1971,56,"WY",368197,93,37,0,0,0,0
1971,57,"MP",0,1,0,0,0,0,0
1971,98,"FS",0,0,0,0,0,0,0
1971,99,"OT",0,0,0,0,0,0,0
1972,1,"AK",329428,58,18,0,0,0,0
1972,2,"AL",3784070,502,91,0,0,0,0
1972,3,"AR",2278465,373,77,0,0,0,0
1972,4,"AS",0,1,0,0,0,0,0
1972,5,"AZ",2052846,180,52,0,0,0,0
1972,6,"CA",21255617,1034,501,0,0,0,0
1972,7,"CO",2500212,340,109,0,0,0,0
1972,8,"CT",3406256,135,76,0,0,0,0
1972,9,"CZ",44650,1,0,0,0,0,0
1972,10,"DC",748000,3,1,0,0,0,0
1972,11,"DE",571358,91,34,0,0,0,0
1972,12,"FL",7275589,1223,333,0,0,0,0
1972,13,"GA",5217839,862,137,0,0,0,0
1972,14,"GM",173852,4,1,0,0,0,0
1972,15,"HI",840737,18,4,0,0,0,0
1972,16,"IA",3089260,305,167,0,0,0,0
1972,17,"ID",839880,162,67,0,0,0,0
1972,18,"IL",12272712,1247,229,0,0,0,0
1972,19,"IN",5729751,430,262,0,0,0,0
1972,20,"KS",2356085,487,190,0,0,0,0
1972,21,"KY",3344627,672,427,0,0,0,0
1972,22,"LA",4383593,333,84,0,0,0,0
1972,23,"MA",6090037,532,208,0,0,0,0
1972,24,"MD",4464248,218,65,0,0,0,0
1972,25,"ME",1202587,274,86,0,0,0,0
1972,26,"MI",9443156,904,484,0,0,0,0
1972,27,"MN",3924160,483,247,0,0,0,0
1972,28,"MO",5229654,763,189,0,0,0,0
1972,29,"MS",2741817,298,137,0,0,0,0
1972,30,"MT",812614,161,75,0,0,0,0
1972,31,"NE",1673588,377,216,0,0,0,0
1972,32,"NC",5993286,861,147,0,0,0,0
1972,33,"ND",672471,149,57,0,0,0,0
1972,34,"NH",848238,268,55,0,0,0,0
1972,35,"NJ",7525198,671,461,0,0,0,0
1972,36,"NM",1263537,177,64,0,0,0,0
1972,37,"NV",544375,81,23,0,0,0,0
1972,38,"NY",21378968,1279,359,0,0,0,0
1972,39,"OH",11950970,977,352,0,0,0,0
1972,40,"OK",2954601,520,133,0,0,0,0
1972,41,"OR",2331573,357,141,0,0,0,0
1972,42,"PA",14344320,2292,786,0,0,0,0
1972,43,"PR",2689932,25,0,0,0,0,0
1972,44,"RI",975363,67,41,0,0,0,0
1972,45,"SC",3106336,583,83,0,0,0,0
1972,46,"SD",778789,207,65,0,0,0,0
1972,47,"TN",4544432,640,104,0,0,0,0
1972,48,"TX",12847654,1337,418,0,0,0,0
1972,49,"UT",1267269,203,56,0,0,0,0
1972,50,"VI",0,3,0,0,0,0,0
1972,51,"VA",5116198,586,215,0,0,0,0
1972,52,"VT",485572,111,27,0,0,0,0
1972,53,"WA",3687915,338,123,0,0,0,0
1972,54,"WI",4777503,492,232,0,0,0,0
1972,55,"WV",2028015,574,247,0,0,0,0
1972,56,"WY",372777,93,35,0,0,0,0
1972,57,"MP",0,1,0,0,0,0,0
1972,98,"FS",0,0,0,0,0,0,0
1972,99,"OT",0,0,0,0,0,0,0
1973,1,"AK",399145,62,18,0,0,0,0
1973,2,"AL",4748421,539,125,0,0,0,0
1973,3,"AR",2801186,389,70,0,0,0,0
1973,4,"AS",0,1,0,0,0,0,0
1973,5,"AZ",3320546,201,50,0,0,0,0
1973,6,"CA",20876397,953,503,0,0,0,0
1973,7,"CO",3505471,380,107,0,0,0,0
1973,8,"CT",4736933,179,72,0,0,0,0
1973,9,"CZ",44650,1,0,0,0,0,0
1973,10,"DC",746000,3,1,0,0,0,0
1973,11,"DE",663763,93,41,0,0,0,0
1973,12,"FL",7698209,1220,330,0,0,0,0
1973,13,"GA",5918113,890,155,0,0,0,0
1973,14,"GM",173852,4,1,0,0,0,0
1973,15,"HI",988680,21,4,0,0,0,0
1973,16,"IA",4222879,361,172,0,0,0,0
1973,17,"ID",999028,182,77,0,0,0,0
1973,18,"IL",12567386,1397,643,0,0,0,0
1973,19,"IN",6453355,456,270,0,0,0,0
1973,20,"KS",3222062,522,190,0,0,0,0
1973,21,"KY",3361358,725,428,0,0,0,0
1973,22,"LA",4868370,345,86,0,0,0,0
1973,23,"MA",7733292,573,202,0,0,0,0
1973,24,"MD",4275824,223,68,0,0,0,0
1973,25,"ME",1483508,280,84,0,0,0,0
1973,26,"MI",9339710,911,494,0,0,0,0
1973,27,"MN",3902593,479,256,0,0,0,0
1973,28,"MO",5709587,788,199,0,0,0,0
1973,29,"MS",2749309,300,136,0,0,0,0
1973,30,"MT",744951,154,74,0,0,0,0
1973,31,"NE",1685868,382,210,0,0,0,0
1973,32,"NC",7054953,1044,366,0,0,0,0
1973,33,"ND",743233,162,59,0,0,0,0
1973,34,"NH",965357,279,57,0,0,0,0
1973,35,"NJ",7889848,686,485,0,0,0,0
1973,36,"NM",1324285,189,65,0,0,0,0
1973,37,"NV",563076,86,28,0,0,0,0
1973,38,"NY",20319555,1326,364,0,0,0,0
1973,39,"OH",13580019,1033,346,0,0,0,0
1973,40,"OK",3483582,589,215,0,0,0,0
1973,41,"OR",2466635,325,142,0,0,0,0
1973,42,"PA",15233882,2301,796,0,0,0,0
1973,43,"PR",2689932,25,0,0,0,0,0
1973,44,"RI",1450866,76,44,0,0,0,0
1973,45,"SC",3977025,682,173,0,0,0,0
1973,46,"SD",845700,211,62,0,0,0,0
1973,47,"TN",5533012,659,115,0,0,0,0
1973,48,"TX",16482734,1428,455,0,0,0,0
1973,49,"UT",1450921,210,58,0,0,0,0
1973,50,"VI",0,3,0,0,0,0,0
1973,51,"VA",5694037,524,215,0,0,0,0
1973,52,"VT",574132,119,27,0,0,0,0
1973,53,"WA",3833304,352,120,0,0,0,0
1973,54,"WI",4613073,487,233,0,0,0,0
1973,55,"WV",2019768,567,249,0,0,0,0
1973,56,"WY",403040,95,35,0,0,0,0
1973,57,"MP",0,1,0,0,0,0,0
1973,98,"FS",0,0,0,0,0,0,0
1973,99,"OT",0,0,0,0,0,0,0
1974,1,"AK",361129,59,19,0,0,0,0
1974,2,"AL",4131885,556,169,0,0,0,0
1974,3,"AR",2500755,398,99,0,0,0,0
1974,4,"AS",0,1,0,0,0,0,0
1974,5,"AZ",2383850,195,63,0,0,0,0
1974,6,"CA",21313836,982,509,0,0,0,0
1974,7,"CO",2761096,340,110,0,0,0,0
1974,8,"CT",3363904,138,70,0,0,0,0
1974,9,"CZ",44650,1,0,0,0,0,0
1974,10,"DC",723000,3,1,0,0,0,0
1974,11,"DE",574237,86,41,0,0,0,0
1974,12,"FL",9356285,1231,343,0,0,0,0
1974,13,"GA",6065397,884,159,0,0,0,0
1974,14,"GM",86926,3,0,0,0,0,0
1974,15,"HI",881824,18,4,0,0,0,0
1974,16,"IA",3156164,314,173,0,0,0,0
1974,17,"ID",862500,162,88,0,0,0,0
1974,18,"IL",11920194,1378,629,0,0,0,0
1974,19,"IN",6187639,485,267,0,0,0,0
1974,20,"KS",2429355,491,195,0,0,0,0
1974,21,"KY",3377977,661,436,0,0,0,0
1974,22,"LA",4404727,333,98,0,0,0,0
1974,23,"MA",6395523,555,198,0,0,0,0
1974,24,"MD",4892709,219,67,0,0,0,0
1974,25,"ME",1382360,299,115,0,0,0,0
1974,26,"MI",9745769,922,501,0,0,0,0
1974,27,"MN",4298182,538,260,0,0,0,0
1974,28,"MO",5331405,775,198,0,0,0,0
1974,29,"MS",2817122,295,121,0,0,0,0
1974,30,"MT",828658,161,72,0,0,0,0
1974,31,"NE",1641946,366,205,0,0,0,0
1974,32,"NC",6084496,900,371,0,0,0,0
1974,33,"ND",814021,155,62,0,0,0,0
1974,34,"NH",932793,276,60,0,0,0,0
1974,35,"NJ",7363912,662,491,0,0,0,0
1974,36,"NM",1192364,196,95,0,0,0,0
1974,37,"NV",626940,84,32,0,0,0,0
1974,38,"NY",21188697,1301,365,0,0,0,0
1974,39,"OH",11857400,992,352,0,0,0,0
1974,40,"OK",3030890,546,236,0,0,0,0
1974,41,"OR",2554697,336,160,0,0,0,0
1974,42,"PA",12050944,1915,786,0,0,0,0
1974,43,"PR",2689932,25,0,0,0,0,0
1974,44,"RI",943041,66,41,0,0,0,0
1974,45,"SC",3366909,629,185,0,0,0,0
1974,46,"SD",849705,206,55,0,0,0,0
1974,47,"TN",4645332,649,120,0,0,0,0
1974,48,"TX",13342220,1338,448,0,0,0,0
1974,49,"UT",1356784,212,56,0,0,0,0
1974,50,"VI",0,3,0,0,0,0,0
1974,51,"VA",5402718,522,208,0,0,0,0
1974,52,"VT",503943,114,24,0,0,0,0
1974,53,"WA",3602059,341,118,0,0,0,0
1974,54,"WI",4586633,487,240,0,0,0,0
1974,55,"WV",1926296,567,251,0,0,0,0
1974,56,"WY",404178,93,37,0,0,0,0
1974,57,"MP",0,1,0,0,0,0,0
1974,98,"FS",0,0,0,0,0,0,0
1974,99,"OT",0,0,0,0,0,0,0
1975,1,"AK",356226,61,23,0,0,0,0
1975,2,"AL",4395571,564,221,0,0,0,0
1975,3,"AR",2442233,383,127,0,0,0,0
1975,4,"AS",0,1,0,0,0,0,0
1975,5,"AZ",2440541,179,92,0,0,0,0
1975,6,"CA",21476768,945,529,0,0,0,0
1975,7,"CO",2699965,342,127,0,0,0,0
1975,8,"CT",3562726,140,70,0,0,0,0
1975,9,"CZ",44650,1,0,0,0,0,0
1975,10,"DC",716000,3,1,0,0,0,0
1975,11,"DE",580744,85,39,0,0,0,0
1975,12,"FL",9585324,1246,357,0,0,0,0
1975,13,"GA",6012820,909,168,0,0,0,0
1975,14,"GM",86926,3,0,0,0,0,0
1975,15,"HI",896842,21,8,0,0,0,0
1975,16,"IA",3061206,302,211,0,0,0,0
1975,17,"ID",853210,155,92,0,0,0,0
1975,18,"IL",11942053,1310,641,0,0,0,0
1975,19,"IN",5760755,435,287,0,0,0,0
1975,20,"KS",2770743,551,215,0,0,0,0
1975,21,"KY",3401092,653,440,0,0,0,0
1975,22,"LA",4879878,381,130,0,0,0,0
1975,23,"MA",6267852,552,212,0,0,0,0
1975,24,"MD",4344782,234,129,0,0,0,0
1975,25,"ME",1164820,252,118,0,0,0,0
1975,26,"MI",9389295,910,507,0,0,0,0
1975,27,"MN",4235600,542,270,0,0,0,0
1975,28,"MO",5290095,770,202,0,0,0,0
1975,29,"MS",2986067,299,125,0,0,0,0
1975,30,"MT",845848,161,79,0,0,0,0
1975,31,"NE",1645962,381,208,0,0,0,0
1975,32,"NC",6441630,911,384,0,0,0,0
1975,33,"ND",752523,157,61,0,0,0,0
1975,34,"NH",925251,274,60,0,0,0,0
1975,35,"NJ",7371965,668,506,0,0,0,0
1975,36,"NM",1153320,171,109,0,0,0,0
1975,37,"NV",594867,80,34,0,0,0,0
1975,38,"NY",21560818,1502,728,0,0,0,0
1975,39,"OH",12402492,1021,362,0,0,0,0
1975,40,"OK",2906272,543,271,0,0,0,0
1975,41,"OR",2429067,341,203,0,0,0,0
1975,42,"PA",12516216,2041,1015,0,0,0,0
1975,43,"PR",3045000,26,1,0,0,0,0
1975,44,"RI",950831,69,41,0,0,0,0
1975,45,"SC",3882655,663,185,0,0,0,0
1975,46,"SD",784697,208,59,0,0,0,0
1975,47,"TN",5082039,685,163,0,0,0,0
1975,48,"TX",13384146,1342,479,0,0,0,0
1975,49,"UT",1319731,204,68,0,0,0,0
1975,50,"VI",0,3,0,0,0,0,0
1975,51,"VA",5171406,521,367,0,0,0,0
1975,52,"VT",507703,111,22,0,0,0,0
1975,53,"WA",3829920,354,125,0,0,0,0
1975,54,"WI",4629355,488,241,0,0,0,0
1975,55,"WV",1999629,568,258,0,0,0,0
1975,56,"WY",410479,95,40,0,0,0,0
1975,57,"MP",0,1,0,0,0,0,0
1975,98,"FS",0,0,0,0,0,0,0
1975,99,"OT",0,0,0,0,0,0,0
1976,1,"AK",388712,57,22,0,0,0,0
1976,2,"AL",4516181,602,366,0,0,0,0
1976,3,"AR",2549158,402,154,0,0,0,0
1976,4,"AS",0,1,0,0,0,0,0
1976,5,"AZ",2322104,182,91,0,0,0,0
1976,6,"CA",21941777,957,541,0,0,0,0
1976,7,"CO",2965977,391,158,0,0,0,0
1976,8,"CT",3584148,146,71,0,0,0,0
1976,9,"CZ",44650,1,0,0,0,0,0
1976,10,"DC",702000,3,1,0,0,0,0
1976,11,"DE",583083,86,43,0,0,0,0
1976,12,"FL",8587082,1301,454,0,0,0,0
1976,13,"GA",5588007,866,159,0,0,0,0
1976,14,"GM",173852,4,1,0,0,0,0
1976,15,"HI",918842,18,8,0,0,0,0
1976,16,"IA",2993847,297,216,0,0,0,0
1976,17,"ID",857428,154,98,0,0,0,0
1976,18,"IL",11646474,1320,656,0,0,0,0
1976,19,"IN",5679777,425,290,0,0,0,0
1976,20,"KS",2538538,516,219,0,0,0,0
1976,21,"KY",3447027,666,453,0,0,0,0
1976,22,"LA",4299015,347,160,0,0,0,0
1976,23,"MA",6453253,552,216,0,0,0,0
1976,24,"MD",4202162,217,142,0,0,0,0
1976,25,"ME",1072206,244,118,0,0,0,0
1976,26,"MI",9328428,899,509,0,0,0,0
1976,27,"MN",4219239,530,276,0,0,0,0
1976,28,"MO",5348548,763,205,0,0,0,0
1976,29,"MS",2832845,296,137,0,0,0,0
1976,30,"MT",811673,153,76,0,0,0,0
1976,31,"NE",1662169,378,205,0,0,0,0
1976,32,"NC",5992671,890,396,0,0,0,0
1976,33,"ND",731066,161,72,0,0,0,0
1976,34,"NH",904600,272,56,0,0,0,0
1976,35,"NJ",7359936,663,509,0,0,0,0
1976,36,"NM",1235422,175,110,0,0,0,0
1976,37,"NV",614395,79,33,0,0,0,0
1976,38,"NY",19477953,1325,748,0,0,0,0
1976,39,"OH",12381128,1063,414,0,0,0,0
1976,40,"OK",3046352,529,273,0,0,0,0
1976,41,"OR",2366983,323,208,0,0,0,0
1976,42,"PA",12434541,2077,1131,0,0,0,0
1976,43,"PR",3045000,25,1,0,0,0,0
1976,44,"RI",942630,64,41,0,0,0,0
1976,45,"SC",2943792,650,245,0,0,0,0
1976,46,"SD",964744,238,84,0,0,0,0
1976,47,"TN",4882123,674,170,0,0,0,0
1976,48,"TX",13381029,1367,621,0,0,0,0
1976,49,"UT",1418750,208,67,0,0,0,0
1976,50,"VI",0,3,0,0,0,0,0
1976,51,"VA",5076952,500,368,0,0,0,0
1976,52,"VT",553670,115,23,0,0,0,0
1976,53,"WA",3681994,342,140,0,0,0,0
1976,54,"WI",4631355,486,249,0,0,0,0
1976,55,"WV",2133328,592,271,0,0,0,0
1976,56,"WY",428499,94,42,0,0,0,0
1976,57,"MP",0,1,0,0,0,0,0
1976,98,"FS",0,0,0,0,0,0,0
1976,99,"OT",0,0,0,0,0,0,0
1977,1,"AK",450775,58,22,0,0,0,0
1977,2,"AL",3886891,535,364,0,0,0,0
1977,3,"AR",2587669,404,173,0,0,0,0
1977,4,"AS",0,1,0,0,0,0,0
1977,5,"AZ",2311984,177,101,0,0,0,0
1977,6,"CA",23079225,975,555,0,0,0,0
1977,7,"CO",3181482,400,195,0,0,0,0
1977,8,"CT",3860284,168,89,0,0,0,0
1977,9,"CZ",44650,1,0,0,0,0,0
1977,10,"DC",690000,3,1,0,0,0,0
1977,11,"DE",661054,87,43,0,0,0,0
1977,12,"FL",8654901,1346,523,0,0,0,0
1977,13,"GA",6073656,1009,351,0,0,0,0
1977,14,"GM",86926,3,0,0,0,0,0
1977,15,"HI",926842,18,8,0,0,0,0
1977,16,"IA",3151729,307,222,0,0,0,0
1977,17,"ID",885529,152,100,0,0,0,0
1977,18,"IL",12252406,1396,663,0,0,0,0
1977,19,"IN",5930112,436,293,0,0,0,0
1977,20,"KS",2542990,522,217,0,0,0,0
1977,21,"KY",3565455,684,455,0,0,0,0
1977,22,"LA",4144767,330,158,0,0,0,0
1977,23,"MA",6062607,550,337,0,0,0,0
1977,24,"MD",4196952,216,158,0,0,0,0
1977,25,"ME",1099466,247,126,0,0,0,0
1977,26,"MI",9986138,1051,496,0,0,0,0
1977,27,"MN",4211568,518,272,0,0,0,0
1977,28,"MO",5331127,773,216,0,0,0,0
1977,29,"MS",2832002,292,131,0,0,0,0
1977,30,"MT",903205,160,76,0,0,0,0
1977,31,"NE",1723859,389,200,0,0,0,0
1977,32,"NC",5655845,874,407,0,0,0,0
1977,33,"ND",672204,151,78,0,0,0,0
1977,34,"NH",1001658,328,155,0,0,0,0
1977,35,"NJ",7384850,668,514,0,0,0,0
1977,36,"NM",1442818,215,107,0,0,0,0
1977,37,"NV",635337,79,32,0,0,0,0
1977,38,"NY",21341752,1560,805,0,0,0,0
1977,39,"OH",11642189,1008,446,0,0,0,0
1977,40,"OK",2953187,518,278,0,0,0,0
1977,41,"OR",2442444,346,208,0,0,0,0
1977,42,"PA",12744263,2068,1135,0,0,0,0
1977,43,"PR",3045000,25,1,0,0,0,0
1977,44,"RI",947984,65,42,0,0,0,0
1977,45,"SC",2976377,616,216,0,0,0,0
1977,46,"SD",740845,204,87,0,0,0,0
1977,47,"TN",5105779,686,211,0,0,0,0
1977,48,"TX",13294472,1280,668,0,0,0,0
1977,49,"UT",1470362,210,63,0,0,0,0
1977,50,"VI",0,3,0,0,0,0,0
1977,51,"VA",5151647,483,375,0,0,0,0
1977,52,"VT",596579,117,22,0,0,0,0
1977,53,"WA",3897985,345,140,0,0,0,0
1977,54,"WI",4675707,486,254,0,0,0,0
1977,55,"WV",2085538,578,270,0,0,0,0
1977,56,"WY",517272,115,54,0,0,0,0
1977,57,"MP",0,1,0,0,0,0,0
1977,98,"FS",0,0,0,0,0,0,0
1977,99,"OT",0,0,0,0,0,0,0
1978,1,"AK",451076,60,27,0,0,0,0
1978,2,"AL",3905503,530,360,0,0,0,0
1978,3,"AR",2409004,383,187,0,0,0,0
1978,4,"AS",0,1,0,0,0,0,0
1978,5,"AZ",2371945,176,109,0,0,0,0
1978,6,"CA",22699918,943,576,0,0,0,0
1978,7,"CO",2773561,370,223,0,0,0,0
1978,8,"CT",3314412,133,90,0,0,0,0
1978,9,"CZ",44650,1,0,0,0,0,0
1978,10,"DC",674000,3,1,0,0,0,0
1978,11,"DE",583537,91,51,0,0,0,0
1978,12,"FL",8673773,1224,693,0,0,0,0
1978,13,"GA",5698274,1000,425,0,0,0,0
1978,14,"GM",86926,3,0,0,0,0,0
1978,15,"HI",928842,18,8,0,0,0,0
1978,16,"IA",3022221,298,222,0,0,0,0
1978,17,"ID",898164,151,101,0,0,0,0
1978,18,"IL",14416438,1623,657,0,0,0,0
1978,19,"IN",6081471,437,287,0,0,0,0
1978,20,"KS",2536497,517,224,0,0,0,0
1978,21,"KY",3515052,657,463,0,0,0,0
1978,22,"LA",3985005,313,162,0,0,0,0
1978,23,"MA",6148798,541,351,0,0,0,0
1978,24,"MD",4228667,216,162,0,0,0,0
1978,25,"ME",1104924,246,129,0,0,0,0
1978,26,"MI",9858400,1009,568,0,0,0,0
1978,27,"MN",4308786,530,276,0,0,0,0
1978,28,"MO",5249878,768,223,0,0,0,0
1978,29,"MS",2742820,285,129,0,0,0,0
1978,30,"MT",941169,175,88,0,0,0,0
1978,31,"NE",1736762,386,199,0,0,0,0
1978,32,"NC",5648130,860,418,0,0,0,0
1978,33,"ND",656007,145,77,0,0,0,0
1978,34,"NH",1028242,274,122,0,0,0,0
1978,35,"NJ",7368125,666,514,0,0,0,0
1978,36,"NM",1403508,197,102,0,0,0,0
1978,37,"NV",665055,81,34,0,0,0,0
1978,38,"NY",19066278,1337,850,0,0,0,0
1978,39,"OH",12683019,1057,450,0,0,0,0
1978,40,"OK",3147473,560,282,0,0,0,0
1978,41,"OR",2519708,330,217,0,0,0,0
1978,42,"PA",12282312,1993,1136,0,0,0,0
1978,43,"PR",3045000,25,1,0,0,0,0
1978,44,"RI",953850,66,42,0,0,0,0
1978,45,"SC",3004595,620,225,0,0,0,0
1978,46,"SD",808163,211,79,0,0,0,0
1978,47,"TN",4658174,648,273,0,0,0,0
1978,48,"TX",13286797,1276,695,0,0,0,0
1978,49,"UT",1436148,216,108,0,0,0,0
