"week","state_name","n","year","month_year","quarter","month","mean","std","trump_mean","clinton_mean","mean_diff","candidate","right_1_total","right_1_ratio","left_1_total","left_1_ratio","right_2std_total","right_2std_ratio","left_2std_total","left_2std_ratio","right_5_total","right_5_ratio","left_5_total","left_5_ratio","right_10_total","right_10_ratio","left_10_total","left_10_ratio","population","crime_rate","extreme_1_ratio","extreme_2std_ratio","extreme_5_ratio","extreme_10_ratio","extreme_1_total","extreme_2std_total","extreme_5_total","extreme_10_total","mean_diff_last","mean_diff_last2"
15,"Delaware",0,2015,8,3,116,-0.298295884697372,0.419006099840888,0.382976838372064,-0.46513070116486,0.848107539536924,"Clinton",22,0.0095114569822741,43,0.0185905750108085,18,0.00778210116731518,9,0.00389105058365759,27,0.0116731517509728,107,0.0462602680501513,58,0.0250756593169045,217,0.0938175529615218,941413,0,0.0281020319930826,0.0116731517509728,0.0579334198011241,0.118893212278426,65,27,134,275,0.86255587131902,0.858788269446495
16,"Delaware",0,2015,8,3,116,-0.307976471862531,0.422802306744587,0.398320202721108,-0.470660744465857,0.868980947186965,"Clinton",31,0.0129544504805683,50,0.0208942749686586,19,0.00793982448809026,8,0.00334308399498537,33,0.0137902214793147,134,0.055996656916005,60,0.0250731299623903,245,0.102381947346427,941413,0,0.0338487254492269,0.0112829084830756,0.0697868783953197,0.127455077308817,81,27,167,305,0.848107539536924,0.86255587131902
17,"Delaware",0,2015,8,3,116,-0.291446341355194,0.431610048736746,0.419179052394177,-0.458716070539718,0.877895122933895,"Clinton",37,0.0152263374485597,56,0.0230452674897119,21,0.00864197530864197,9,0.0037037037037037,40,0.0164609053497942,130,0.0534979423868313,68,0.0279835390946502,246,0.101234567901235,941413,0,0.0382716049382716,0.0123456790123457,0.0699588477366255,0.129218106995885,93,30,170,314,0.868980947186965,0.848107539536924
18,"Delaware",0,2015,8,3,116,-0.303899739969988,0.424213345719249,0.42160867373953,-0.463166278579363,0.884774952318893,"Clinton",37,0.0147351652727997,45,0.017921146953405,20,0.00796495420151334,11,0.00438072481083234,38,0.0151334129828753,140,0.0557546794105934,70,0.0278773397052967,243,0.0967741935483871,941413,0,0.0326563122262047,0.0123456790123457,0.0708880923934687,0.124651533253684,82,31,178,313,0.877895122933895,0.868980947186965
19,"Delaware",0,2015,9,3,117,-0.308372158406983,0.396895435518429,0.405696029895421,-0.443156113628722,0.848852143524143,"Clinton",35,0.0131381381381381,49,0.0183933933933934,24,0.00900900900900901,14,0.00525525525525526,35,0.0131381381381381,118,0.0442942942942943,68,0.0255255255255255,239,0.0897147147147147,941413,0,0.0315315315315315,0.0142642642642643,0.0574324324324324,0.11524024024024,84,38,153,307,0.884774952318893,0.877895122933895
21,"Delaware",0,2015,9,3,117,-0.31759511353634,0.392315540565902,0.425239840921008,-0.447132175257442,0.872372016178449,"Clinton",34,0.0130118637581324,36,0.0137772675086108,24,0.00918484500574053,4,0.00153080750095675,31,0.0118637581324148,97,0.0371220818982013,63,0.0241102181400689,220,0.0841944125526215,941413,0,0.0267891312667432,0.0107156525066973,0.0489858400306162,0.10830463069269,70,28,128,283,0.848852143524143,0.884774952318893
22,"Delaware",0,2015,9,3,117,-0.307886321809315,0.398236217121177,0.4259614642684,-0.441343752442779,0.867305216711179,"Clinton",37,0.0143410852713178,34,0.0131782945736434,27,0.0104651162790698,5,0.00193798449612403,34,0.0131782945736434,110,0.0426356589147287,67,0.025968992248062,234,0.0906976744186047,941413,0,0.0275193798449612,0.0124031007751938,0.0558139534883721,0.116666666666667,71,32,144,301,0.872372016178449,0.848852143524143
23,"Delaware",0,2015,10,4,118,-0.290969846918878,0.413084020387966,0.459848672609487,-0.435469736073756,0.895318408683243,"Clinton",37,0.0150040551500406,34,0.0137875101378751,24,0.0097323600973236,4,0.0016220600162206,34,0.0137875101378751,117,0.0474452554744526,72,0.0291970802919708,240,0.097323600973236,941413,0,0.0287915652879157,0.0113544201135442,0.0612327656123277,0.126520681265207,71,28,151,312,0.867305216711179,0.872372016178449
24,"Delaware",0,2015,10,4,118,-0.295356566557497,0.421075277982828,0.45887013167447,-0.445873942370835,0.904744074045305,"Clinton",40,0.016214025131739,36,0.0145926226185651,30,0.0121605188488042,7,0.00283745439805432,39,0.0158086745034455,117,0.0474260235103364,72,0.0291852452371301,256,0.103769760843129,941413,0,0.030806647750304,0.0149979732468585,0.0632346980137819,0.132955006080259,76,37,156,328,0.895318408683243,0.867305216711179
25,"Delaware",0,2015,10,4,118,-0.283588330379058,0.417483511653732,0.408467832581522,-0.442365978609123,0.850833811190646,"Clinton",40,0.015748031496063,37,0.0145669291338583,33,0.012992125984252,8,0.0031496062992126,40,0.015748031496063,125,0.0492125984251969,72,0.0283464566929134,264,0.103937007874016,941413,0,0.0303149606299213,0.0161417322834646,0.0649606299212598,0.132283464566929,77,41,165,336,0.904744074045305,0.895318408683243
27,"Delaware",0,2015,11,4,119,-0.316378001178847,0.378049879952378,0.335571932432233,-0.454868367837714,0.790440300269947,"Clinton",38,0.0125619834710744,32,0.0105785123966942,25,0.00826446280991736,4,0.00132231404958678,38,0.0125619834710744,96,0.0317355371900826,59,0.019504132231405,228,0.0753719008264463,941413,0,0.0231404958677686,0.00958677685950413,0.044297520661157,0.0948760330578512,70,29,134,287,0.850833811190646,0.904744074045305
28,"Delaware",0,2015,11,4,119,-0.315890810414514,0.388041675006172,0.349673022593208,-0.460451274943791,0.810124297536999,"Clinton",35,0.0115018074268814,29,0.00953006901084456,24,0.00788695366414722,4,0.00131449227735787,33,0.0108445612882024,97,0.0318764377259284,62,0.020374630299047,226,0.0742688136707197,941413,0,0.0210318764377259,0.0092014459415051,0.0427209990141308,0.0946434439697667,64,28,130,288,0.790440300269947,0.850833811190646
30,"Delaware",0,2015,11,4,119,-0.31205232091768,0.418576330525062,0.402885563157243,-0.469744529876038,0.872630093033281,"Clinton",38,0.0144872283644682,40,0.0152497140678612,30,0.0114372855508959,4,0.00152497140678612,35,0.0133434998093786,125,0.0476553564620663,65,0.0247807853602745,245,0.09340449866565,941413,0,0.0297369424323294,0.012962256957682,0.0609988562714449,0.118185284025925,78,34,160,310,0.810124297536999,0.790440300269947
31,"Delaware",0,2015,12,4,120,-0.304934049161329,0.419298389312616,0.40970993342389,-0.462308129702812,0.872018063126702,"Clinton",32,0.0121580547112462,39,0.0148176291793313,21,0.00797872340425532,8,0.00303951367781155,29,0.0110182370820669,136,0.0516717325227964,58,0.0220364741641337,259,0.0984042553191489,941413,0,0.0269756838905775,0.0110182370820669,0.0626899696048632,0.120440729483283,71,29,165,317,0.872630093033281,0.810124297536999
32,"Delaware",0,2015,12,4,120,-0.308815658184769,0.420444734835775,0.415663052614869,-0.460794580905908,0.876457633520777,"Clinton",30,0.0117693213024716,46,0.0180462926637897,20,0.0078462142016477,12,0.00470772852098862,27,0.0105923891722244,137,0.0537465672812868,57,0.022361710474696,278,0.109062377402903,941413,0,0.0298156139662613,0.0125539427226363,0.0643389564535112,0.131424087877599,76,32,164,335,0.872018063126702,0.872630093033281
33,"Delaware",0,2015,12,4,120,-0.30142673339055,0.429880208921824,0.406990150800466,-0.461752659812727,0.868742810613193,"Clinton",36,0.0140460397971128,54,0.0210690596956691,23,0.00897385875926648,8,0.00312134217713617,29,0.0113148653921186,133,0.0518923136948888,65,0.0253609051892314,285,0.111197815060476,941413,0,0.0351150994927819,0.0120952009364027,0.0632071790870074,0.136558720249707,90,31,162,350,0.876457633520777,0.872018063126702
35,"Delaware",0,2015,12,4,120,-0.328363669964637,0.419951161437508,0.408769403363966,-0.474420997187642,0.883190400551609,"Clinton",41,0.0151347360649686,53,0.0195644149132521,28,0.0103359173126615,3,0.00110741971207087,33,0.0121816168327796,134,0.0494647471391657,64,0.023624953857512,279,0.102990033222591,941413,0,0.0346991509782207,0.0114433370247324,0.0616463639719454,0.126614987080103,94,31,167,343,0.868742810613193,0.876457633520777
36,"Delaware",0,2016,1,1,121,-0.334037739349362,0.42383880237821,0.379986803719394,-0.484720677072278,0.864707480791672,"Clinton",42,0.0151843817787419,64,0.0231381055676067,26,0.0093998553868402,9,0.00325379609544469,35,0.0126536514822849,141,0.0509761388286334,64,0.0231381055676067,270,0.0976138828633406,949216,0,0.0383224873463485,0.0126536514822849,0.0636297903109183,0.120751988430947,106,35,176,334,0.883190400551609,0.868742810613193
37,"Delaware",0,2016,1,1,121,-0.326753187228492,0.422746332237644,0.41989528048754,-0.475111104024129,0.895006384511669,"Clinton",42,0.0152008686210641,57,0.0206297502714441,27,0.00977198697068404,13,0.00470503076366269,35,0.0126673905175534,135,0.0488599348534202,73,0.0264205573651828,277,0.100253347810351,949216,0,0.0358306188925081,0.0144770177343467,0.0615273253709736,0.126673905175534,99,40,170,350,0.864707480791672,0.883190400551609
38,"Delaware",0,2016,1,1,121,-0.327263935170237,0.426894466602307,0.434541859522891,-0.479560149028326,0.914102008551217,"Clinton",42,0.0149200710479574,51,0.0181172291296625,33,0.0117229129662522,14,0.00497335701598579,39,0.013854351687389,124,0.0440497335701599,75,0.0266429840142096,271,0.0962699822380107,949216,0,0.0330373001776199,0.016696269982238,0.0579040852575488,0.12291296625222,93,47,163,346,0.895006384511669,0.864707480791672
39,"Delaware",0,2016,1,1,121,-0.309864163344281,0.415127710028697,0.409914658593941,-0.457098423401209,0.86701308199515,"Clinton",44,0.015125472671021,55,0.0189068408387762,29,0.00996906153317291,16,0.00550017188037126,40,0.0137504297009282,131,0.0450326572705397,78,0.0268133379168099,273,0.0938466827088346,949216,0,0.0340323135097972,0.0154692334135442,0.0587830869714679,0.120660020625645,99,45,171,351,0.914102008551217,0.895006384511669
40,"Delaware",0,2016,1,1,121,-0.313250507391388,0.415237069192109,0.429376194589216,-0.456660583911627,0.886036778500843,"Clinton",47,0.0161512027491409,51,0.0175257731958763,36,0.0123711340206186,8,0.00274914089347079,39,0.0134020618556701,136,0.0467353951890034,75,0.0257731958762887,271,0.093127147766323,949216,0,0.0336769759450172,0.0151202749140893,0.0601374570446735,0.118900343642612,98,44,175,346,0.86701308199515,0.914102008551217
41,"Delaware",0,2016,2,1,122,-0.309892796965708,0.422623207497802,0.420176027184782,-0.458418626567076,0.878594653751858,"Clinton",46,0.0164403145103645,55,0.0196568977841315,32,0.0114367405289492,8,0.00285918513223731,41,0.0146533238027162,133,0.0475339528234453,70,0.0250178699070765,260,0.0929235167977127,949216,0,0.0360972122944961,0.0142959256611866,0.0621872766261615,0.117941386704789,101,40,174,330,0.886036778500843,0.86701308199515
42,"Delaware",0,2016,2,1,122,-0.308584537332473,0.446431012926204,0.457346245789888,-0.470087619127213,0.927433864917101,"Clinton",58,0.0201598887730275,65,0.0225929787973584,37,0.0128606187000348,10,0.00347584289190129,46,0.0159888773027459,143,0.0497045533541884,82,0.0285019117135905,293,0.101842196732708,949216,0,0.0427528675703858,0.016336461591936,0.0656934306569343,0.130344108446298,123,47,189,375,0.878594653751858,0.886036778500843
43,"Delaware",0,2016,2,1,122,-0.323834595677073,0.475721556685499,0.496095281704662,-0.501522705833526,0.997617987538188,"Clinton",69,0.0253396988615498,62,0.0227690047741462,44,0.0161586485493941,5,0.00183621006243114,56,0.0205655526992288,150,0.0550863018729343,86,0.0315828130738156,283,0.103929489533603,949216,0,0.0481087036356959,0.0179948586118252,0.0756518545721631,0.135512302607418,131,49,206,369,0.927433864917101,0.878594653751858
44,"Delaware",0,2016,3,1,123,-0.31457398873692,0.484162459840574,0.498581684972553,-0.499019727559612,0.997601412532166,"Clinton",75,0.0272430076280421,69,0.0250635670177988,53,0.0192517253904831,16,0.00581184162731566,58,0.0210679258990193,144,0.0523065746458409,91,0.0330548492553578,290,0.105339629495096,949216,0,0.0523065746458409,0.0250635670177988,0.0733745005448602,0.138394478750454,144,69,202,381,0.997617987538188,0.927433864917101
46,"Delaware",0,2016,3,1,123,-0.303662545808585,0.462352816446344,0.482337992174844,-0.474776654882313,0.957114647057157,"Clinton",63,0.0231277533039648,75,0.0275330396475771,38,0.0139500734214391,15,0.00550660792951542,46,0.0168869309838473,137,0.0502936857562408,80,0.0293685756240822,260,0.0954478707782673,949216,0,0.0506607929515418,0.0194566813509545,0.0671806167400881,0.124816446402349,138,53,183,340,0.997601412532166,0.997617987538188
48,"Delaware",0,2016,3,1,123,-0.317891753374994,0.432571877860789,0.489249268535925,-0.465639601453603,0.954888869989529,"Clinton",59,0.0211318051575931,47,0.0168338108882522,41,0.0146848137535817,2,0.000716332378223496,41,0.0146848137535817,113,0.0404727793696275,70,0.0250716332378223,243,0.0870343839541547,949216,0,0.0379656160458453,0.0154011461318052,0.0551575931232092,0.112106017191977,106,43,154,313,0.957114647057157,0.997601412532166
49,"Delaware",0,2016,4,2,124,-0.321534303412342,0.433498433826994,0.551503615810251,-0.462466507874782,1.01397012368503,"Clinton",64,0.0234089246525238,43,0.0157278712509144,36,0.0131675201170446,3,0.00109729334308705,35,0.0128017556693489,103,0.0376737381126555,76,0.027798098024872,253,0.092538405267008,949216,0,0.0391367959034382,0.0142648134601317,0.0504754937820044,0.12033650329188,107,39,138,329,0.954888869989529,0.957114647057157
50,"Delaware",0,2016,4,2,124,-0.321541675969939,0.446834903604808,0.561521097423365,-0.470891390069776,1.03241248749314,"Clinton",71,0.0256132756132756,40,0.0144300144300144,45,0.0162337662337662,3,0.00108225108225108,42,0.0151515151515152,112,0.0404040404040404,79,0.0284992784992785,279,0.100649350649351,949216,0,0.04004329004329,0.0173160173160173,0.0555555555555556,0.129148629148629,111,48,154,358,1.01397012368503,0.954888869989529
51,"Delaware",0,2016,4,2,124,-0.314312105743728,0.438927027896332,0.554506730802231,-0.462046482808223,1.01655321361045,"Clinton",73,0.0252595155709343,33,0.0114186851211073,47,0.0162629757785467,2,0.000692041522491349,46,0.015916955017301,100,0.0346020761245675,74,0.0256055363321799,260,0.0899653979238754,949216,0,0.0366782006920415,0.0169550173010381,0.0505190311418685,0.115570934256055,106,49,146,334,1.03241248749314,1.01397012368503
52,"Delaware",0,2016,4,2,124,-0.292729305463665,0.450833828265272,0.559170628494339,-0.449244477893869,1.00841510638821,"Clinton",77,0.0272856130403969,44,0.0155917788802268,42,0.0148830616583983,4,0.00141743444365698,44,0.0155917788802268,89,0.0315379163713678,76,0.0269312544294826,225,0.0797306874557052,949216,0,0.0428773919206237,0.0163004961020553,0.0471296952515946,0.106661941885188,121,46,133,301,1.01655321361045,1.03241248749314
53,"Delaware",0,2016,5,2,125,-0.283243839499905,0.444282274462494,0.507627257301784,-0.441686605921975,0.949313863223759,"Clinton",73,0.0258132956152758,51,0.018033946251768,34,0.012022630834512,4,0.00141442715700141,41,0.0144978783592645,97,0.0342998585572843,75,0.0265205091937765,211,0.0746110325318246,949216,0,0.0438472418670438,0.0134370579915134,0.0487977369165488,0.101131541725601,124,38,138,286,1.00841510638821,1.01655321361045
54,"Delaware",0,2016,5,2,125,-0.277165034254973,0.438430269547526,0.49987414186926,-0.430489479983718,0.930363621852978,"Clinton",68,0.0237928621413576,62,0.0216934919524143,28,0.00979706088173548,9,0.00314905528341498,34,0.0118964310706788,105,0.036738978306508,69,0.0241427571728481,195,0.0682295311406578,949216,0,0.0454863540937719,0.0129461161651505,0.0486354093771868,0.0923722883135059,130,37,139,264,0.949313863223759,1.00841510638821
55,"Delaware",0,2016,5,2,125,-0.287213181323198,0.452371750796626,0.537536710555268,-0.444589634996722,0.98212634555199,"Clinton",80,0.0282985496993279,65,0.0229925716307039,37,0.0130880792359392,11,0.00389105058365759,42,0.0148567385921472,126,0.0445702157764415,84,0.0297134771842943,230,0.0813583303855677,949216,0,0.0512911213300318,0.0169791298195967,0.0594269543685886,0.111071807569862,145,48,168,314,0.930363621852978,0.949313863223759
56,"Delaware",0,2016,5,2,125,-0.299726823590718,0.471671376100322,0.544624976769491,-0.466352126943896,1.01097710371339,"Clinton",83,0.0287994448299792,82,0.0284524635669674,36,0.0124913254684247,13,0.00451075641915337,39,0.0135322692574601,132,0.0458015267175573,90,0.0312283136710618,246,0.0853573907009021,949216,0,0.0572519083969466,0.0170020818875781,0.0593337959750174,0.116585704371964,165,49,171,336,0.98212634555199,0.930363621852978
57,"Delaware",0,2016,5,2,125,-0.306420258614916,0.477741997656194,0.575895304790774,-0.473930251012723,1.0498255558035,"Clinton",85,0.0292297111416781,80,0.0275103163686382,37,0.0127235213204952,5,0.00171939477303989,43,0.0147867950481431,156,0.0536451169188446,80,0.0275103163686382,290,0.0997248968363136,949216,0,0.0567400275103164,0.0144429160935351,0.0684319119669876,0.127235213204952,165,42,199,370,1.01097710371339,0.98212634555199
59,"Delaware",0,2016,6,2,126,-0.294488386855938,0.481796745115319,0.553845019216424,-0.475029350021708,1.02887436923813,"Clinton",87,0.0294715447154472,76,0.0257452574525745,34,0.0115176151761518,5,0.00169376693766938,39,0.0132113821138211,142,0.0481029810298103,85,0.0287940379403794,256,0.0867208672086721,949216,0,0.0552168021680217,0.0132113821138211,0.0613143631436314,0.115514905149051,163,39,181,341,1.0498255558035,1.01097710371339
60,"Delaware",0,2016,6,2,126,-0.294290286440066,0.473047872759962,0.509347626557111,-0.476353984485071,0.985701611042182,"Clinton",77,0.0262888357801297,61,0.0208262205530898,36,0.0122908842608399,5,0.00170706725844998,47,0.0160464322294298,127,0.0433595083646296,76,0.0259474223284397,272,0.0928644588596791,949216,0,0.0471150563332195,0.0139979515192899,0.0594059405940594,0.118811881188119,138,41,174,348,1.02887436923813,1.0498255558035
61,"Delaware",0,2016,6,2,126,-0.2976827185781,0.480948267820962,0.4737542072151,-0.49233826801618,0.966092475231281,"Clinton",76,0.0256930358350237,82,0.0277214334009466,35,0.0118323191345504,6,0.00202839756592292,49,0.0165652467883705,150,0.050709939148073,79,0.0267072346179851,277,0.0936443542934415,949216,0,0.0534144692359702,0.0138607167004733,0.0672751859364435,0.120351588911427,158,41,199,356,0.985701611042182,1.02887436923813
62,"Delaware",0,2016,7,3,127,-0.327613990874786,0.498981251468159,0.527812343456364,-0.516260536136267,1.04407287959263,"Clinton",89,0.0292378449408673,113,0.0371222076215506,34,0.0111695137976347,4,0.00131406044678055,50,0.0164257555847569,189,0.0620893561103811,88,0.0289093298291721,345,0.113337713534823,949216,0,0.0663600525624179,0.0124835742444152,0.078515111695138,0.142247043363995,202,38,239,433,0.966092475231281,0.985701611042182
63,"Delaware",0,2016,7,3,127,-0.34446294654341,0.49862429711182,0.511586104097336,-0.529583553744471,1.04116965784181,"Clinton",89,0.0304898937992463,111,0.0380267214799589,33,0.0113052415210689,5,0.00171291538198013,41,0.0140459061322371,191,0.065433367591641,82,0.0280918122644741,359,0.122987324426173,949216,0,0.0685166152792052,0.013018156903049,0.079479273723878,0.151079136690647,200,38,232,441,1.04407287959263,0.966092475231281
64,"Delaware",0,2016,7,3,127,-0.350173845263093,0.494514994147253,0.515266937148427,-0.527437063573874,1.0427040007223,"Clinton",88,0.0298608754665762,115,0.0390227349847302,33,0.0111978282999661,5,0.00169664065151001,41,0.0139124533423821,193,0.0654903291482864,78,0.0264675941635562,357,0.121140142517815,949216,0,0.0688836104513064,0.0128944689514761,0.0794027824906685,0.147607736681371,203,38,234,435,1.04116965784181,1.04407287959263
65,"Delaware",0,2016,7,3,127,-0.348605579911727,0.485240485942282,0.594925087822417,-0.506428399183744,1.10135348700616,"Clinton",88,0.0302405498281787,115,0.0395189003436426,34,0.0116838487972509,7,0.00240549828178694,40,0.013745704467354,181,0.0621993127147766,73,0.025085910652921,342,0.117525773195876,949216,0,0.0697594501718213,0.0140893470790378,0.0759450171821306,0.142611683848797,203,41,221,415,1.0427040007223,1.04116965784181
66,"Delaware",0,2016,8,3,128,-0.288707235515843,0.481000322058749,0.563004029232228,-0.459855755583549,1.02285978481578,"Clinton",83,0.0297384450017915,78,0.0279469724113221,34,0.0121820136151917,9,0.00322465066284486,40,0.0143317807237549,158,0.056610533858832,78,0.0279469724113221,278,0.0996058760300967,949216,0,0.0576854174131136,0.0154066642780365,0.0709423145825869,0.127552848441419,161,43,198,356,1.10135348700616,1.0427040007223
67,"Delaware",0,2016,8,3,128,-0.267197196508607,0.483189748556404,0.565992739081426,-0.450655275224947,1.01664801430637,"Clinton",85,0.031112737920937,60,0.0219619326500732,28,0.0102489019033675,4,0.00146412884333821,35,0.0128111273792094,139,0.0508784773060029,80,0.0292825768667643,271,0.099194729136164,949216,0,0.0530746705710103,0.0117130307467057,0.0636896046852123,0.128477306002928,145,32,174,351,1.02285978481578,1.10135348700616
68,"Delaware",0,2016,8,3,128,-0.254687424052626,0.506238986273632,0.53679756615122,-0.460754522093864,0.997552088245084,"Clinton",93,0.0335861321776815,72,0.0260021668472373,31,0.0111953773925605,6,0.00216684723726977,40,0.0144456482484651,126,0.0455037919826652,81,0.0292524377031419,270,0.0975081256771398,949216,0,0.0595882990249187,0.0133622246298303,0.0599494402311304,0.126760563380282,165,37,166,351,1.01664801430637,1.02285978481578
70,"Delaware",0,2016,8,3,128,-0.265235333868903,0.509080545477122,0.529139749629782,-0.472871903417377,1.00201165304716,"Clinton",90,0.0312391530718501,86,0.0298507462686567,36,0.01249566122874,10,0.00347101700798334,52,0.0180492884415134,148,0.0513710517181534,82,0.0284623394654634,298,0.103436306837904,949216,0,0.0610898993405068,0.0159666782367234,0.0694203401596668,0.131898646303367,176,46,200,380,0.997552088245084,1.01664801430637
71,"Delaware",0,2016,9,3,129,-0.27998966591734,0.50171455253655,0.574267293889164,-0.469703631938063,1.04397092582723,"Clinton",80,0.0277970813064628,88,0.0305767894371091,30,0.0104239054899236,6,0.00208478109798471,40,0.0138985406532314,146,0.0507296733842946,70,0.024322446143155,293,0.10180681028492,949216,0,0.0583738707435719,0.0125086865879083,0.0646282140375261,0.126129256428075,168,36,186,363,1.00201165304716,0.997552088245084
72,"Delaware",0,2016,9,3,129,-0.291864908046562,0.495711883098153,0.578824630483335,-0.478131824249476,1.05695645473281,"Clinton",79,0.0269808743169399,85,0.0290300546448087,34,0.0116120218579235,6,0.00204918032786885,41,0.0140027322404372,161,0.0549863387978142,79,0.0269808743169399,313,0.106898907103825,949216,0,0.0560109289617486,0.0136612021857924,0.0689890710382514,0.133879781420765,164,40,202,392,1.04397092582723,1.00201165304716
73,"Delaware",0,2016,9,3,129,-0.309714047940335,0.510352754646539,0.5913295711569,-0.499387828800753,1.09071739995765,"Clinton",88,0.030064912880082,100,0.0341646737273659,24,0.00819952169456782,9,0.00307482063546293,44,0.015032456440041,167,0.0570550051247011,85,0.029039972668261,306,0.10454390160574,949216,0,0.0642295866074479,0.0112743423300307,0.0720874615647421,0.133583874274001,188,33,211,391,1.05695645473281,1.04397092582723
74,"Delaware",0,2016,9,3,129,-0.31328914974692,0.518052914375283,0.603432834859077,-0.506764333868169,1.11019716872725,"Clinton",89,0.0305317324185249,106,0.0363636363636364,26,0.00891938250428817,7,0.00240137221269297,48,0.0164665523156089,177,0.0607204116638079,86,0.0295025728987993,326,0.111835334476844,949216,0,0.0668953687821612,0.0113207547169811,0.0771869639794168,0.141337907375643,195,33,225,412,1.09071739995765,1.05695645473281
75,"Delaware",0,2016,10,4,130,-0.305849400639685,0.517502871825362,0.600019193853355,-0.502997576473439,1.10301677032679,"Clinton",95,0.0335570469798658,100,0.0353232073472271,22,0.00777110561638997,5,0.00176616036736136,47,0.0166019074531968,159,0.0561638996820911,91,0.0321441186859767,308,0.10879547862946,949216,0,0.0688802543270929,0.00953726598375132,0.0727658071352879,0.140939597315436,195,27,206,399,1.11019716872725,1.09071739995765
76,"Delaware",0,2016,10,4,130,-0.326584780576297,0.514613719843099,0.597128819553528,-0.516415753484333,1.11354457303786,"Clinton",86,0.0302284710017575,106,0.0372583479789104,23,0.00808435852372584,6,0.00210896309314587,38,0.0133567662565905,154,0.0541300527240773,78,0.0274165202108963,321,0.112829525483304,949216,0,0.0674868189806678,0.0101933216168717,0.0674868189806678,0.1402460456942,192,29,192,399,1.10301677032679,1.11019716872725
78,"Delaware",0,2016,10,4,130,-0.359863395551603,0.550737256914014,0.62760046371657,-0.580784848142652,1.20838531185922,"Clinton",119,0.038711776187378,135,0.0439167208848406,20,0.00650618087182824,2,0.000650618087182824,53,0.0172413793103448,187,0.060832791151594,108,0.0351333767078725,377,0.122641509433962,949216,0,0.0826284970722186,0.00715679895901106,0.0780741704619388,0.157774886141835,254,22,240,485,1.11354457303786,1.10301677032679
2,"Kansas",1,2015,5,2,113,0.352576805058778,0.516473780730761,0.574120964845712,-0.378640538428292,0.952761503274005,"Trump",700,0.0744601638123604,34,0.00361663652802893,827,0.0879693649611743,6,0.000638229975534518,1145,0.121795553664504,90,0.00957344963301776,2453,0.260929688331029,181,0.0192532709286246,2909502,3.43701430691575e-07,0.0780768003403893,0.0886075949367089,0.131369003297522,0.280182959259653,734,833,1235,2634,1.20838531185922,0.952761503274005
4,"Kansas",2,2015,5,2,113,0.364558401101657,0.501205801798375,0.576263099611856,-0.380292082509466,0.956555182121322,"Trump",639,0.0656866776315789,43,0.00442023026315789,718,0.0738075657894737,15,0.00154194078947368,1108,0.113898026315789,114,0.01171875,2316,0.238075657894737,212,0.0217927631578947,2909502,6.87402861383151e-07,0.0701069078947368,0.0753495065789474,0.125616776315789,0.259868421052632,682,733,1222,2528,0.952761503274005,1.20838531185922
5,"Kansas",2,2015,6,2,114,0.357467700630257,0.519240311693981,0.596513303714918,-0.398135074691817,0.994648378406735,"Trump",704,0.0703507544718697,47,0.00469671230138903,800,0.0799440391725792,10,0.00099930048965724,1174,0.11731787748576,125,0.0124912561207155,2467,0.246527430798441,206,0.0205855900869391,2909502,6.87402861383151e-07,0.0750474667732587,0.0809433396622364,0.129809133606475,0.26711302088538,751,810,1299,2673,0.956555182121322,0.952761503274005
7,"Kansas",2,2015,6,2,114,0.410093128574488,0.518125103493396,0.631031272791238,-0.40834703197581,1.03937830476705,"Trump",837,0.0780346820809249,51,0.00475480141711729,687,0.0640499720305799,14,0.00130523960469886,1215,0.113276151407794,129,0.0120268506432967,2624,0.244639194480701,207,0.019298899869476,2909502,6.87402861383151e-07,0.0827894834980421,0.0653552116352788,0.125303002051091,0.263938094350177,888,701,1344,2831,0.994648378406735,0.956555182121322
9,"Kansas",3,2015,6,2,114,0.435279859394331,0.488459750075373,0.613428212221109,-0.411632479133789,1.0250606913549,"Trump",742,0.0660965615535364,55,0.00489934081596294,524,0.0466773561375379,13,0.00115802601104579,1189,0.105914840548726,117,0.0104222340994121,2577,0.229556386958846,206,0.0183502583288794,2909502,1.03110429207473e-06,0.0709959023694994,0.0478353821485836,0.116337074648138,0.247906645287725,797,537,1306,2783,1.03937830476705,0.994648378406735
11,"Kansas",1,2015,7,3,115,0.414433278500263,0.513260952739215,0.622176021016086,-0.420372034657261,1.04254805567335,"Trump",793,0.0747831007167107,49,0.00462089777442475,625,0.0589400226329687,16,0.001508864579404,1188,0.112033195020747,135,0.0127310448887212,2544,0.239909468125236,217,0.0204639758581667,2909502,3.43701430691575e-07,0.0794039984911354,0.0604488872123727,0.124764239909468,0.260373443983403,842,641,1323,2761,1.0250606913549,1.03937830476705
12,"Kansas",1,2015,7,3,115,0.402642081355175,0.509721079741563,0.613840420844677,-0.407017532217276,1.02085795306195,"Trump",771,0.0747455162384876,32,0.00310227823557925,707,0.0685409597673291,10,0.000969461948618517,1171,0.113523994183228,102,0.00988851187590887,2555,0.247697527872031,200,0.0193892389723703,2909502,3.43701430691575e-07,0.0778477944740669,0.0695104217159477,0.123412506059137,0.267086766844401,803,717,1273,2755,1.04254805567335,1.0250606913549
