"week","state_name","n","year","month_year","quarter","month","mean","std","trump_mean","clinton_mean","mean_diff","candidate","right_1_total","right_1_ratio","left_1_total","left_1_ratio","right_2std_total","right_2std_ratio","left_2std_total","left_2std_ratio","right_5_total","right_5_ratio","left_5_total","left_5_ratio","right_10_total","right_10_ratio","left_10_total","left_10_ratio","population","crime_rate","extreme_1_ratio","extreme_2std_ratio","extreme_5_ratio","extreme_10_ratio","extreme_1_total","extreme_2std_total","extreme_5_total","extreme_10_total","mean_diff_last","mean_diff_last2"
20,"New Mexico",1,2015,9,3,117,-0.0331274916164533,0.600124400693789,0.559577126931221,-0.481026311682041,1.04060343861326,"Clinton",1035,0.0475490421279919,500,0.0229705517526531,851,0.0390958790830156,85,0.00390499379795103,1094,0.050259567234805,1311,0.0602287866954564,2257,0.103689070611476,2317,0.106445536821794,2090211,4.78420599642811e-07,0.070519593880645,0.0430008728809666,0.110488353930261,0.210134607433271,1535,936,2405,4574,1.00066346008954,0.983931760557377
39,"New Mexico",1,2016,1,1,121,0.0444582287782676,0.58625937154197,0.504723408718563,-0.490005587096401,0.994728995814964,"Trump",1116,0.0422775315376747,677,0.025646853809145,756,0.0286396181384248,66,0.00250028412319582,1025,0.0388301700950866,1579,0.0598174034928212,2273,0.0861082698791529,2576,0.0975868469901883,2092789,4.77831257713988e-07,0.0679243853468197,0.0311399022616206,0.0986475735879077,0.183695116869341,1793,822,2604,4849,1.04060343861326,1.00066346008954
47,"New Mexico",1,2016,3,1,123,0.000323393669268357,0.668705200052879,0.649985732707733,-0.498351212232711,1.14833694494044,"Clinton",2043,0.0923097776974516,597,0.0269745165371408,1130,0.0510572926079884,31,0.00140068678836074,1258,0.0568407735405747,1468,0.0663292969455991,2618,0.118290258449304,2483,0.112190493403217,2092789,4.77831257713988e-07,0.119284294234592,0.0524579793963492,0.123170070486174,0.230480751852521,2640,1161,2726,5101,0.994728995814964,1.04060343861326
50,"New Mexico",1,2016,4,2,124,0.0044958079521974,0.692724229166367,0.722177379109692,-0.494623465828957,1.21680084493865,"Clinton",2491,0.115586283699132,503,0.0233399842234699,1426,0.0661686232657417,28,0.00129924365458679,1353,0.0627813094519976,1480,0.0686743074567305,2720,0.126212240731289,2430,0.112755788594497,2092789,4.77831257713988e-07,0.138926267922602,0.0674678669203285,0.131455616908728,0.238968029325785,2994,1454,2833,5150,1.14833694494044,0.994728995814964
51,"New Mexico",1,2016,4,2,124,0.0131337079929102,0.701462010275727,0.730179683222987,-0.498335595359616,1.2285152785826,"Clinton",2642,0.122229932916956,483,0.0223455933379598,1371,0.0634281748785566,39,0.00180430256766135,1315,0.0608373814480685,1505,0.0696275734443673,2671,0.123571593800601,2542,0.117603516076799,2092789,4.77831257713988e-07,0.144575526254916,0.0652324774462179,0.130464954892436,0.2411751098774,3125,1410,2820,5213,1.21680084493865,1.14833694494044
61,"New Mexico",1,2016,6,2,126,0.0722956068188556,0.654588716876584,0.585587601297232,-0.515258773537735,1.10084637483497,"Trump",2313,0.0935452560058238,738,0.0298471244843485,731,0.0295640216775863,28,0.00113241122704845,1090,0.0440831513386718,1447,0.0585213944835396,2384,0.0964167273315538,2415,0.0976704683329289,2092789,4.77831257713988e-07,0.123392380490172,0.0306964329046348,0.102604545822211,0.194087195664483,3051,759,2537,4799,1.2285152785826,1.21680084493865
64,"New Mexico",3,2016,7,3,127,0.0155585517703256,0.714916069311943,0.706982909228324,-0.52802182463277,1.23500473386109,"Clinton",2782,0.120972300734878,942,0.0409618645910336,835,0.0363090837935383,40,0.00173935730747489,1191,0.0517893638300648,1526,0.066356481280167,2574,0.111927642736009,2743,0.11927642736009,2092789,1.43349377314197e-06,0.161934165325912,0.0380484411010132,0.118145845110232,0.2312040700961,3724,875,2717,5317,1.10084637483497,1.2285152785826
66,"New Mexico",1,2016,8,3,128,0.0332786168442676,0.684986591149612,0.714875802827809,-0.46750842616265,1.18238422899046,"Clinton",2513,0.113325817361894,708,0.0319278466741826,853,0.0384667418263811,52,0.00234498308906426,1114,0.0502367531003382,1361,0.0613754227733935,2322,0.104712514092446,2431,0.109627959413754,2092789,4.77831257713988e-07,0.145253664036077,0.0408117249154453,0.111612175873732,0.214340473506201,3221,905,2475,4753,1.23500473386109,1.10084637483497
68,"New Mexico",2,2016,8,3,128,0.0453333624347808,0.69383348709702,0.693679756067992,-0.486410567070716,1.18009032313871,"Clinton",2640,0.11400932803593,817,0.0352824321989981,822,0.0354983589566419,52,0.00224563827949559,1116,0.0481948523060978,1374,0.0593366730005182,2303,0.0994558645707376,2428,0.104854033511833,2092789,9.55662515427977e-07,0.149291760234928,0.0377439972361375,0.107531525306616,0.20430989808257,3457,874,2490,4731,1.18238422899046,1.23500473386109
69,"New Mexico",1,2016,8,3,128,0.043819370439453,0.685889432414278,0.672677975892892,-0.487998352140154,1.16067632803305,"Clinton",2601,0.111006785881951,891,0.0380265460287653,771,0.0329051256881909,80,0.00341428022704964,1132,0.0483120652127523,1364,0.0582134778711963,2369,0.101105373223507,2429,0.103666083393795,2092789,4.77831257713988e-07,0.149033331910717,0.0363194059152405,0.106525543083949,0.204771456617302,3492,851,2496,4798,1.18009032313871,1.18238422899046
70,"New Mexico",1,2016,8,3,128,0.0386609805978477,0.686828882187877,0.673415579586377,-0.500373119798571,1.17378869938495,"Clinton",2489,0.104950244560634,937,0.0395091921065947,693,0.0292207792207792,67,0.00282509698094114,1098,0.0462978579861697,1428,0.0602125147579693,2286,0.0963906223646483,2509,0.105793557092258,2092789,4.77831257713988e-07,0.144459436667229,0.0320458762017204,0.106510372744139,0.202184179456907,3426,760,2526,4795,1.16067632803305,1.18009032313871
72,"New Mexico",1,2016,9,3,129,0.0264959963137618,0.696706228053627,0.712163704195604,-0.506279212358282,1.21844291655389,"Clinton",2371,0.102698488326764,887,0.0384198899813748,700,0.0303200935591458,64,0.00277212283969333,1167,0.0505479274050331,1530,0.0662710616364188,2369,0.102611859488024,2710,0.117382076493265,2092789,4.77831257713988e-07,0.141118378308139,0.0330922163988392,0.116818989041452,0.219993935981288,3258,764,2697,5079,1.17378869938495,1.16067632803305
74,"New Mexico",2,2016,9,3,129,0.00487825296913379,0.712902810845661,0.734476518488712,-0.522005087882935,1.25648160637165,"Clinton",2385,0.104080296748854,1025,0.0447305258564259,598,0.0260964433777002,84,0.00366572114335588,1201,0.0524110844425049,1555,0.0678594806895047,2366,0.103251145537857,2859,0.124765437486363,2092789,9.55662515427977e-07,0.14881082260528,0.0297621645210561,0.12027056513201,0.22801658302422,3410,682,2756,5225,1.21844291655389,1.17378869938495
75,"New Mexico",1,2016,10,4,130,0.0120720407954608,0.71460044942064,0.733221744222056,-0.523001254367103,1.25622299858916,"Clinton",2586,0.113765342483833,971,0.0427169944129163,621,0.0273195195987858,71,0.00312348774800933,1215,0.0534512339976244,1517,0.0667370551229598,2398,0.105494698869385,2704,0.118956491135454,2092789,4.77831257713988e-07,0.156482336896749,0.0304430073467951,0.120188289120584,0.224451190004839,3557,692,2732,5102,1.25648160637165,1.21844291655389
76,"New Mexico",1,2016,10,4,130,0.000951837361237675,0.715511418908815,0.730262264835878,-0.529542783155713,1.25980504799159,"Clinton",2701,0.115323854660348,1043,0.0445326843431109,602,0.0257034285470304,55,0.00234831988386491,1214,0.0518338243456727,1551,0.0662226207249904,2413,0.103027197813928,2736,0.116818240040989,2092789,4.77831257713988e-07,0.159856539003458,0.0280517484308953,0.118056445070663,0.219845437854917,3744,657,2765,5149,1.25622299858916,1.25648160637165
77,"New Mexico",1,2016,10,4,130,0.0143045875713603,0.741521068069608,0.743921237068412,-0.573882080397742,1.31780331746615,"Clinton",3092,0.123452846761958,1227,0.0489898586600655,560,0.0223588596981554,35,0.00139742873113471,1392,0.0555777369639863,1682,0.0671564321648167,2779,0.110955841252096,2951,0.117823205302244,2092789,4.77831257713988e-07,0.172442705422023,0.0237562884292901,0.122734169128803,0.22877904655434,4319,595,3074,5730,1.25980504799159,1.25622299858916
79,"New Mexico",2,2016,11,4,131,0.00497873790435367,0.755096063079043,0.737152507623942,-0.608938877525539,1.34609138514948,"Clinton",3228,0.128029191290207,1310,0.0519573236029033,504,0.0199896878594376,35,0.0013881727680165,1444,0.0572720422004522,1718,0.068139451870067,2892,0.114702732717249,2928,0.116130567564352,2092789,9.55662515427977e-07,0.179986514893111,0.0213778606274541,0.125411494070519,0.230833300281601,4538,539,3162,5820,1.31780331746615,1.34609138514948
1,"New Mexico",0,2015,5,2,113,-0.0261625705475147,0.550442436706502,0.412267709499952,-0.47026618855527,0.882533898055222,"Trump",669,0.0333383166392585,414,0.0206308865301241,741,0.036926296905367,131,0.00652813076194748,988,0.0492350625404894,1249,0.0622414910051328,2012,0.100264115214033,2166,0.107938406338765,2090211,0,0.0539692031693826,0.0434544276673145,0.111476553545622,0.208202521552798,1083,872,2237,4178,0.882533898055222,0.882533898055222
2,"New Mexico",0,2015,5,2,113,-0.0415259445003206,0.545220737468099,0.415147385352444,-0.46761847101473,0.882765856367174,"Clinton",638,0.0313498108201071,401,0.0197041914402241,736,0.036165299002506,76,0.00373446022308486,1004,0.0493341850523316,1290,0.0633875485234141,2049,0.100683013119748,2207,0.108446759373004,2090211,0,0.0510540022603312,0.0398997592255909,0.112721733575746,0.209129772492752,1039,812,2294,4256,0.882533898055222,0.882765856367174
3,"New Mexico",0,2015,5,2,113,-0.0392827488912685,0.54605934273659,0.46076294895273,-0.451402926190989,0.912165875143719,"Clinton",614,0.0300582562295002,317,0.0155186762618103,724,0.0354432858471631,86,0.00421011406471826,1040,0.0509130072942674,1282,0.0627600724531258,2098,0.102707201253243,2217,0.10853282420326,2090211,0,0.0455769324913105,0.0396533999118813,0.113673079747393,0.211240025456504,931,810,2322,4315,0.882765856367174,0.882533898055222
7,"New Mexico",0,2015,6,2,114,-0.0760362681477121,0.562443094968712,0.52321687854024,-0.462555815038644,0.985772693578884,"Clinton",813,0.0348388755570792,428,0.0183407610558793,742,0.0317963661295852,42,0.0017997943092218,1117,0.0478659581762084,1223,0.0524082961947206,2114,0.0905896468974974,2146,0.0919609187521426,2090211,0,0.0531796366129585,0.033596160438807,0.100274254370929,0.18255056564964,1241,784,2340,4260,0.912165875143719,0.882765856367174
8,"New Mexico",0,2015,6,2,114,-0.0647559457883427,0.56823471167879,0.516560004258735,-0.472585611449716,0.98914561570845,"Clinton",816,0.0342224458983392,454,0.0190404294581446,667,0.0279734943801376,42,0.00176144942123805,1102,0.0462170776715316,1245,0.0522143935581278,2100,0.0880724710619024,2170,0.0910082200972991,2090211,0,0.0532628753564838,0.0297349438013756,0.0984314712296595,0.179080691159201,1270,709,2347,4270,0.985772693578884,0.912165875143719
9,"New Mexico",0,2015,6,2,114,-0.039622540343189,0.560735274239895,0.487371333149582,-0.467132876492937,0.954504209642518,"Clinton",758,0.0318688248896363,437,0.0183729241118352,569,0.0239226403195291,78,0.00327937775909186,1105,0.0464578515871348,1210,0.0508723985705276,2066,0.0868614673113307,2129,0.0895101955013664,2090211,0,0.0502417490014715,0.027202018078621,0.0973302501576624,0.176371662812697,1195,647,2315,4195,0.98914561570845,0.985772693578884
10,"New Mexico",0,2015,7,3,115,-0.0348355757505284,0.556933301463094,0.488668510223542,-0.459684055967482,0.948352566191024,"Clinton",743,0.0314071944878894,446,0.0188527708500655,607,0.0256583675022192,92,0.00388891237265926,1084,0.0458215327387243,1196,0.0505558608445703,2009,0.0849220103986135,2037,0.086105592425075,2090211,0,0.0502599653379549,0.0295472798748785,0.0963773935832946,0.171027602823689,1189,699,2280,4046,0.954504209642518,0.98914561570845
11,"New Mexico",0,2015,7,3,115,0.00805744847127221,0.562695236792678,0.445662819756034,-0.502025052048394,0.947687871804428,"Trump",749,0.0318764097544367,520,0.0221304847427331,627,0.0266842575647955,90,0.00383027620547304,1075,0.0457505213431502,1368,0.0582201983231902,2015,0.0857556283780908,2329,0.0991190364727412,2090211,0,0.0540068944971698,0.0305145337702685,0.10397071966634,0.184874664850832,1269,717,2443,4344,0.948352566191024,0.954504209642518
12,"New Mexico",0,2015,7,3,115,0.0133285901285426,0.553991646504743,0.443406035802401,-0.490359054461033,0.933765090263434,"Trump",688,0.0302657047334155,511,0.0224793243005455,636,0.027978180538448,79,0.00347527714235439,975,0.0428910786556396,1340,0.058947738870315,1963,0.0863540383600211,2242,0.0986274854830195,2090211,0,0.0527450290339609,0.0314534576808024,0.101838817525955,0.184981523843041,1199,715,2315,4205,0.947687871804428,0.948352566191024
13,"New Mexico",0,2015,7,3,115,-0.00826565208235979,0.563306540770007,0.460263379641666,-0.498128612152508,0.958391991794174,"Trump",746,0.0318123667377399,559,0.0238379530916844,679,0.028955223880597,50,0.00213219616204691,960,0.0409381663113006,1321,0.0563326226012793,1942,0.0828144989339019,2223,0.0947974413646056,2090211,0,0.0556503198294243,0.0310874200426439,0.09727078891258,0.177611940298507,1305,729,2281,4165,0.933765090263434,0.947687871804428
14,"New Mexico",0,2015,8,3,116,-0.00501137952180895,0.567635939131113,0.469920005726637,-0.496237412886559,0.966157418613196,"Trump",812,0.0345826235093697,470,0.0200170357751278,692,0.0294718909710392,55,0.00234241908006814,956,0.0407155025553663,1259,0.0536201022146508,1948,0.0829642248722317,2160,0.0919931856899489,2090211,0,0.0545996592844974,0.0318143100511073,0.094335604770017,0.174957410562181,1282,747,2215,4108,0.958391991794174,0.933765090263434
