"week","state_name","n","year","month_year","quarter","month","mean","std","trump_mean","clinton_mean","mean_diff","candidate","right_1_total","right_1_ratio","left_1_total","left_1_ratio","right_2std_total","right_2std_ratio","left_2std_total","left_2std_ratio","right_5_total","right_5_ratio","left_5_total","left_5_ratio","right_10_total","right_10_ratio","left_10_total","left_10_ratio","population","crime_rate","extreme_1_ratio","extreme_2std_ratio","extreme_5_ratio","extreme_10_ratio","extreme_1_total","extreme_2std_total","extreme_5_total","extreme_10_total","mean_diff_last","mean_diff_last2"
7,"New Jersey",3,2015,6,2,114,-0.314371042967578,0.431142986894882,0.363951174579847,-0.494952865074597,0.858904039654445,"Clinton",2737,0.00975562810989606,4154,0.0148063131781177,2469,0.0088003820984046,785,0.0027980153694806,3766,0.0134233450719286,13528,0.0482185374755842,7065,0.0251821383253254,38431,0.136981565177719,8870869,3.38185582494793e-07,0.0245619412880138,0.0115983974678852,0.0616418825475128,0.162163703503044,6891,3254,17294,45496,0.837436652573522,0.831705631565393
8,"New Jersey",4,2015,6,2,114,-0.306510553679449,0.440871221124813,0.355401825435389,-0.50341199843933,0.858813823874719,"Clinton",2947,0.0103599074744606,4229,0.0148666605732927,2373,0.00834206326328297,706,0.00248187807158777,4012,0.0141038170300427,13581,0.0477427565017472,7279,0.0255886550751946,38690,0.13601113681265,8870869,4.50914109993057e-07,0.0252265680477533,0.0108239413348707,0.0618465735317898,0.161599791887844,7176,3079,17593,45969,0.858904039654445,0.837436652573522
9,"New Jersey",2,2015,6,2,114,-0.267238234046551,0.446443612775868,0.332907714968561,-0.487494652726609,0.82040236769517,"Clinton",2825,0.0102848821334304,4554,0.016579594065714,2087,0.00759807044689178,966,0.00351688358969691,4023,0.0146464002912533,12353,0.0449731500864658,7353,0.0267698188768545,33143,0.12066260125603,8870869,2.25457054996529e-07,0.0268644761991444,0.0111149540365887,0.0596195503777191,0.147432420132884,7379,3053,16376,40496,0.858813823874719,0.858904039654445
10,"New Jersey",2,2015,7,3,115,-0.265010409751208,0.449311675796317,0.351210587446792,-0.481684662603974,0.832895250050766,"Clinton",2824,0.0106492899216387,4476,0.0168789736859968,2328,0.00877887639432541,1088,0.00410284257604211,4155,0.0156684842862638,11866,0.0447466268449593,7707,0.0290630585786366,30734,0.11589776078316,8870869,2.25457054996529e-07,0.0275282636076355,0.0128817189703675,0.0604151111312231,0.144960819361797,7300,3416,16021,38441,0.82040236769517,0.858813823874719
11,"New Jersey",6,2015,7,3,115,-0.277184166629923,0.454007119271621,0.352788425911978,-0.498094150823034,0.850882576735012,"Clinton",3089,0.0116054085937882,4155,0.0156103828770443,2456,0.00922722029988466,965,0.00362551611945794,4296,0.0161401215017526,12677,0.0476276350739568,7946,0.029853213559806,33027,0.124082819562008,8870869,6.76371164989586e-07,0.0272157914708324,0.0128527364193426,0.0637677565757094,0.153936033121814,7244,3421,16973,40973,0.832895250050766,0.82040236769517
12,"New Jersey",2,2015,7,3,115,-0.272754157281549,0.443650474778866,0.355463152098282,-0.481702626476533,0.837165778574815,"Clinton",3053,0.01183948252193,3877,0.0150349406280781,2829,0.0109708142988994,870,0.0033738453305205,4109,0.015934632716217,12153,0.0471291290825467,8182,0.0317296580394468,30384,0.117828639681075,8870869,2.25457054996529e-07,0.0268744231500081,0.0143446596294199,0.0630637617987637,0.149558297720522,6930,3699,16262,38566,0.850882576735012,0.832895250050766
13,"New Jersey",4,2015,7,3,115,-0.294350882894312,0.452014590547605,0.383260043646898,-0.497091584165063,0.880351627811962,"Clinton",3605,0.0137234524475711,4699,0.0178880729684151,3305,0.0125814175698259,817,0.00311014165039267,4306,0.016392007278569,12545,0.047756091804377,8367,0.0318513527403127,30973,0.117907487561337,8870869,4.50914109993057e-07,0.0316115254159862,0.0156915592202186,0.064148099082946,0.149758840301649,8304,4122,16851,39340,0.837165778574815,0.850882576735012
14,"New Jersey",4,2015,8,3,116,-0.286969357692004,0.458160407391405,0.396238550853441,-0.494377152792164,0.890615703645605,"Clinton",3846,0.0146749644191255,4313,0.016456869875114,3351,0.0127862209486453,747,0.0028502856009066,4470,0.0170559258849431,12385,0.047256743195754,8321,0.0317499685209422,29893,0.114061027400135,8870869,4.50914109993057e-07,0.0311318342942395,0.0156365065495519,0.064312669080697,0.145810995921077,8159,4098,16855,38214,0.880351627811962,0.837165778574815
15,"New Jersey",6,2015,8,3,116,-0.270629407386223,0.463196454293145,0.4035872128176,-0.486478555179696,0.890065767997296,"Clinton",3849,0.0147639267672409,4421,0.0169579943460566,2950,0.0113155583173189,777,0.0029804029873074,4598,0.0176369278450958,12136,0.046551056182706,8872,0.0340310621665267,29553,0.113358879644653,8870869,6.76371164989586e-07,0.0317219211132975,0.0142959613046263,0.0641879840278018,0.14738994181118,8270,3727,16734,38425,0.890615703645605,0.880351627811962
16,"New Jersey",2,2015,8,3,116,-0.270610538507205,0.467551776271133,0.41195844746726,-0.49006664868696,0.90202509615422,"Clinton",4524,0.0170202519930324,4278,0.0160947475743131,3001,0.0112904014657582,516,0.00194130195145993,4843,0.0182203979669,12487,0.0469787547827134,9185,0.0345559271786035,29533,0.111109439016407,8870869,2.25457054996529e-07,0.0331149995673455,0.0132317034172181,0.0651991527496134,0.145665366195011,8802,3517,17330,38718,0.890065767997296,0.890615703645605
