"week","state_name","n","year","month_year","quarter","month","mean","std","trump_mean","clinton_mean","mean_diff","candidate","right_1_total","right_1_ratio","left_1_total","left_1_ratio","right_2std_total","right_2std_ratio","left_2std_total","left_2std_ratio","right_5_total","right_5_ratio","left_5_total","left_5_ratio","right_10_total","right_10_ratio","left_10_total","left_10_ratio","population","crime_rate","extreme_1_ratio","extreme_2std_ratio","extreme_5_ratio","extreme_10_ratio","extreme_1_total","extreme_2std_total","extreme_5_total","extreme_10_total","mean_diff_last","mean_diff_last2"
3,"Connecticut",2,2015,5,2,113,-0.28121642865624,0.211854748653592,0.279750895379383,-0.314068176480208,0.59381907185959,"Clinton",502,0.00143547100319979,794,0.00227044616840763,736,0.00210459493696223,153,0.000437504110536986,978,0.00279659490264819,3265,0.00933628052877948,2112,0.00603927242780467,11668,0.0333646925604285,3587509,5.57489890617696e-07,0.00370591717160741,0.00254209904749922,0.0121328754314277,0.0394039649882331,1296,889,4243,13780,0.407878774649369,0.384937432491612
4,"Connecticut",2,2015,5,2,113,-0.267372701758846,0.222367468049948,0.0824106294053248,-0.31595359197636,0.398364221381684,"Clinton",574,0.0016599046277794,1067,0.00308557184292791,610,0.00176401014450424,254,0.00073452225689193,1096,0.00316943462028959,3698,0.0106939500235683,2112,0.00610752364785731,12335,0.035670598577803,3587509,5.57489890617696e-07,0.00474547647070731,0.00249853240139617,0.0138633846438579,0.0417781222256603,1641,864,4794,14447,0.59381907185959,0.407878774649369
5,"Connecticut",2,2015,6,2,114,-0.268210577413124,0.23416667448311,0.0839717023829911,-0.322157131603012,0.406128833986003,"Clinton",632,0.00173880028283017,937,0.00257793649527195,658,0.001810333205858,192,0.000528243123897774,1316,0.00362066641171599,4499,0.0123779469500838,2240,0.00616283644547403,12953,0.0356371519992076,3587509,5.57489890617696e-07,0.00431673677810212,0.00233857632975577,0.0159986133617998,0.0417999884446817,1569,850,5815,15193,0.398364221381684,0.59381907185959
6,"Connecticut",2,2015,6,2,114,-0.255766158674832,0.246038067074714,0.0928020722635566,-0.314491867258304,0.407293939521861,"Clinton",596,0.00177227987748669,1073,0.00319069850426715,588,0.00174849088584258,170,0.00050551607243748,968,0.00287846798893812,4331,0.0128787653513337,1906,0.0056677272592108,9690,0.0288144161289363,3587509,5.57489890617696e-07,0.00496297838175384,0.00225400695828006,0.0157572333402718,0.0344821433881471,1669,758,5299,11596,0.406128833986003,0.398364221381684
7,"Connecticut",1,2015,6,2,114,-0.257387462814419,0.243747604161978,0.0732269861106461,-0.323362273813616,0.396589259924262,"Clinton",514,0.00139678088203723,1384,0.00376098198587458,486,0.00132069165110914,195,0.000529907143963542,880,0.00239137582916881,5775,0.0156934038789203,1639,0.0044539374818269,10075,0.0273785357714497,3587509,2.78744945308848e-07,0.00515776286791181,0.00185059879507268,0.0180847797080891,0.0318324732532766,1898,681,6655,11714,0.407293939521861,0.406128833986003
8,"Connecticut",3,2015,6,2,114,-0.272682138256871,0.235154022296805,0.0302720953644107,-0.340284313907452,0.370556409271863,"Clinton",596,0.0015450861852185,1378,0.00357236369669647,427,0.00110696610920856,172,0.000445897355465742,1158,0.00300202986993796,5514,0.0142946396397564,1895,0.00491264818957896,9642,0.0249961761709342,3587509,8.36234835926544e-07,0.00511744988191497,0.0015528634646743,0.0172966695096944,0.0299088243605132,1974,599,6672,11537,0.396589259924262,0.407293939521861
10,"Connecticut",2,2015,7,3,115,-0.28787975458521,0.220004072355556,0.277011404063295,-0.321666200087549,0.598677604150843,"Clinton",562,0.0014787644686052,1389,0.0036548111154673,432,0.00113670151323389,283,0.000744644741308312,900,0.0023681281525706,4092,0.0107670893336877,1873,0.00492833781084971,8879,0.0233628998518604,3587509,5.57489890617696e-07,0.0051335755840725,0.0018813462545422,0.0131352174862583,0.0282912376627101,1951,715,4992,10752,0.370556409271863,0.396589259924262
11,"Connecticut",2,2015,7,3,115,-0.307705853602393,0.220147894673575,0.272840023631675,-0.342563991732327,0.615404015364002,"Clinton",611,0.00163448960320157,1232,0.00329573026373867,481,0.00128672585783953,243,0.000650050693253651,855,0.00228721540218877,4478,0.0119791234748553,2007,0.00536893720724312,9247,0.0247367027181749,3587509,5.57489890617696e-07,0.00493021986694024,0.00193677655109318,0.0142663388770441,0.0301056399254181,1843,724,5333,11254,0.598677604150843,0.370556409271863
13,"Connecticut",6,2015,7,3,115,-0.307353512701122,0.220487297125895,0.323555040283904,-0.33890025115668,0.662455291440584,"Clinton",661,0.00174390227815373,1384,0.00365137784109647,619,0.00163309456910312,185,0.000488081575580092,751,0.00198134736897648,3848,0.0101520967720659,1883,0.00496787895576926,8632,0.0227736224886884,3587509,1.67246967185309e-06,0.0053952801192502,0.00212117614468321,0.0121334441410424,0.0277415014444576,2045,804,4599,10515,0.615404015364002,0.598677604150843
14,"Connecticut",1,2015,8,3,116,-0.311593223177939,0.213754997096959,0.335020566680204,-0.34083385772584,0.675854424406044,"Clinton",635,0.00161530340994366,1185,0.00301438510359564,595,0.00151355201404169,130,0.000330692036681378,715,0.00181880620174758,3810,0.00969182045966193,1808,0.00459916309476871,7940,0.0201976520865396,3587509,2.78744945308848e-07,0.0046296885135393,0.00184424405072307,0.0115106266614095,0.0247968151813083,1820,725,4525,9748,0.662455291440584,0.615404015364002
15,"Connecticut",2,2015,8,3,116,-0.311701191134075,0.214376811579067,0.334567347876672,-0.341969373190258,0.67653672106693,"Clinton",670,0.00166098131767879,1185,0.00293770576335726,520,0.00128911982864623,151,0.000374340565626116,748,0.00185434929197572,3966,0.00983201777002102,1839,0.00455902185553925,8025,0.0198945896632422,3587509,5.57489890617696e-07,0.00459868708103606,0.00166346039427234,0.0116863670619967,0.0244536115187815,1855,671,4714,9864,0.675854424406044,0.662455291440584
18,"Connecticut",1,2015,8,3,116,-0.281403164435663,0.217192523466685,0.334767589938294,-0.312257526206481,0.647025116144774,"Clinton",968,0.00224407048421385,1146,0.00265671980879036,608,0.00140949881653101,158,0.000366284231927466,1007,0.00233448241487949,3977,0.00921969867326287,2246,0.00520679990448791,8011,0.0185715378605755,3587509,2.78744945308848e-07,0.0049007902930042,0.00177578304845848,0.0115541810881424,0.0237783377650634,2114,766,4984,10257,0.67653672106693,0.675854424406044
19,"Connecticut",6,2015,9,3,117,-0.269359879895895,0.220466094271745,0.341978248713873,-0.299594697063173,0.641572945777046,"Clinton",928,0.00212543745533833,1277,0.0029247668431757,584,0.00133755977792843,170,0.000389358154533961,968,0.00221705113875808,4510,0.0103294428055774,2274,0.0052082379024131,9377,0.0214765377356762,3587509,1.67246967185309e-06,0.00505020429851403,0.00172691793246239,0.0125464939443355,0.0266847756380893,2205,754,5478,11651,0.647025116144774,0.67653672106693
21,"Connecticut",1,2015,9,3,117,-0.268702147280358,0.210539638442971,0.317452399958647,-0.29532817382206,0.612780573780707,"Clinton",792,0.00171415214398878,1070,0.00231583686119696,591,0.00127912110744617,123,0.000266213022361894,769,0.00166437247314062,4317,0.00934342778484793,2194,0.00474854773221134,9495,0.0205503467262291,3587509,2.78744945308848e-07,0.00402998900518574,0.00154533412980807,0.0110078002579886,0.0252988944584405,1862,714,5086,11689,0.641572945777046,0.647025116144774
22,"Connecticut",3,2015,9,3,117,-0.253924160186404,0.203328248077284,0.318605286956222,-0.277472591590521,0.596077878546743,"Clinton",699,0.00142607077717797,1018,0.00207688133214188,563,0.00114860922396452,111,0.000226457591225686,691,0.00140974950934189,4050,0.00826264184201829,1899,0.0038742609525908,9554,0.0194916741132451,3587509,8.36234835926544e-07,0.00350295210931985,0.0013750668151902,0.00967239135136017,0.0233659350658359,1717,674,4741,11453,0.612780573780707,0.641572945777046
23,"Connecticut",4,2015,10,4,118,-0.225409132978391,0.189953635120008,0.320838904535071,-0.245801051422137,0.566639955957207,"Clinton",721,0.00131450126436425,942,0.00171742051460628,477,0.000869649241472606,99,0.000180493238796201,678,0.00123610521114974,3422,0.00623886730465253,1732,0.0031577200969194,8061,0.0146965252316786,3587509,1.11497978123539e-06,0.00303192177897053,0.00105014248026881,0.00747497251580227,0.017854245328598,1663,576,4100,9793,0.596077878546743,0.612780573780707
25,"Connecticut",1,2015,10,4,118,-0.218278246707268,0.156332027961996,0.272651351530231,-0.232446188501227,0.505097540031457,"Clinton",602,0.000819353064952105,906,0.00123311275223689,428,0.000582530086045682,137,0.000186464069598735,599,0.000815269910143373,3427,0.00466432384317419,1492,0.00203068899154243,7598,0.0103412700789138,3587509,2.78744945308848e-07,0.00205246581718899,0.000768994155644417,0.00547959375331756,0.0123719590704562,1508,565,4026,9090,0.566639955957207,0.596077878546743
26,"Connecticut",2,2015,10,4,118,-0.247392676946168,0.160897351733902,0.234008983665849,-0.264491564426277,0.498500548092126,"Clinton",946,0.00126969810444542,1048,0.00140660001422706,716,0.000960997719643679,131,0.000175825001778383,905,0.00121466890541554,3680,0.00493920615682785,1559,0.00209245173872136,7979,0.0107092190014482,3587509,5.57489890617696e-07,0.00267629811867248,0.00113682272142206,0.00615387506224339,0.0128016707401696,1994,847,4585,9538,0.505097540031457,0.566639955957207
27,"Connecticut",3,2015,11,4,119,-0.258349071466281,0.172393987973983,0.264622998343762,-0.277469729410822,0.542092727754584,"Clinton",920,0.00129929005096889,1170,0.00165235799960174,672,0.000949046645925102,173,0.000244323020453932,822,0.00116088741510481,3853,0.00544148322432949,1945,0.00274686864036358,8860,0.0125127280995482,3587509,8.36234835926544e-07,0.00295164805057063,0.00119336966637903,0.0066023706394343,0.0152595967399118,2090,845,4675,10805,0.498500548092126,0.505097540031457
28,"Connecticut",2,2015,11,4,119,-0.278185375525004,0.215133597939303,0.328325862818419,-0.307992408219793,0.636318271038211,"Clinton",1283,0.00237641441111043,1423,0.00263572697350752,894,0.00165589593416424,199,0.000368594285121571,1031,0.00190965179879568,4269,0.00790718092052255,2712,0.00502325478014925,9650,0.0178740444795134,3587509,5.57489890617696e-07,0.00501214138461795,0.00202449021928582,0.00981683271931823,0.0228972992596626,2706,1093,5300,12362,0.542092727754584,0.498500548092126
29,"Connecticut",2,2015,11,4,119,-0.27377133308426,0.220278617439892,0.35242638715023,-0.301679091416464,0.654105478566694,"Clinton",1501,0.00285082637878575,1472,0.00279574712163399,916,0.00173974481210376,160,0.000303885556699347,1250,0.00237410591171365,4509,0.00856387484473347,2403,0.00456398120467832,9819,0.0186490767576931,3587509,5.57489890617696e-07,0.00564657350041974,0.00204363036880311,0.0109379807564471,0.0232130579623714,2973,1076,5759,12222,0.636318271038211,0.542092727754584
30,"Connecticut",4,2015,11,4,119,-0.279397109316251,0.233211962420246,0.395568914150946,-0.309621138741768,0.705190052892715,"Clinton",1467,0.00318886007490669,1556,0.0033823219335752,796,0.00173028808427112,164,0.000356491514849828,1195,0.00259760585515576,4434,0.00963831327343986,2230,0.00484741511045803,10159,0.0220829103619476,3587509,1.11497978123539e-06,0.00657118200848189,0.00208677959912094,0.0122359191285956,0.0269303254724056,3023,960,5629,12389,0.654105478566694,0.636318271038211
31,"Connecticut",3,2015,12,4,120,-0.262445582328573,0.221786833482541,0.379423662428964,-0.289210418046593,0.668634080475557,"Clinton",1159,0.00241576101682904,1439,0.0029993788638628,684,0.00142569502632533,199,0.00041478554128471,1078,0.00224692871107998,4284,0.00892935305961656,2062,0.00429792857351292,10482,0.0218481509735996,3587509,8.36234835926544e-07,0.00541513988069184,0.00184048056761004,0.0111762817706965,0.0261460795471125,2598,883,5362,12544,0.705190052892715,0.654105478566694
32,"Connecticut",3,2015,12,4,120,-0.264646556269013,0.222933454897654,0.391378408934037,-0.292091644063834,0.683470052997872,"Clinton",1117,0.00247314303933117,1262,0.00279418667469645,687,0.00152108260342033,208,0.000460531559696403,1012,0.00224066316544596,4041,0.00894715400352484,2056,0.00455217734007599,9258,0.020498082594564,3587509,8.36234835926544e-07,0.00526732971402761,0.00198161416311674,0.0111878171689708,0.0250502599346399,2379,895,5053,11314,0.668634080475557,0.705190052892715
33,"Connecticut",2,2015,12,4,120,-0.269276530097194,0.224064363232907,0.388954692725423,-0.297222052376981,0.686176745102403,"Clinton",1161,0.00256375717399321,1747,0.00385778103614655,715,0.0015788857703748,220,0.00048581100626917,965,0.00213094373204431,4091,0.00903387648475989,2163,0.00477640548436461,9657,0.0213248949433699,3587509,5.57489890617696e-07,0.00642153821013976,0.00206469677664397,0.0111648202168042,0.0261013004277345,2908,935,5056,11820,0.683470052997872,0.668634080475557
34,"Connecticut",1,2015,12,4,120,-0.282681101521942,0.222393091731128,0.385099824961563,-0.308686715521737,0.693786540483299,"Clinton",1223,0.0026360883294356,1719,0.00370518057097285,716,0.00154328638092877,214,0.000461261571953572,927,0.00199808166916337,4367,0.00941275366692173,2086,0.00449622261259416,10023,0.0216038539050965,3587509,2.78744945308848e-07,0.00634126890040845,0.00200454795288235,0.0114108353360851,0.0261000765176907,2942,930,5294,12109,0.686176745102403,0.683470052997872
35,"Connecticut",2,2015,12,4,120,-0.282787132058437,0.231857819903463,0.391846325034127,-0.309079335988261,0.700925661022387,"Clinton",1226,0.00268794808269935,1753,0.00384337111661661,762,0.00167064962399421,183,0.000401219004187586,901,0.00197540067089079,4429,0.00971037688276951,2088,0.00457784306417312,10233,0.0224353774308829,3587509,5.57489890617696e-07,0.00653131919931596,0.0020718686281818,0.0116857775536603,0.027013220495056,2979,945,5330,12321,0.693786540483299,0.686176745102403
36,"Connecticut",1,2016,1,1,121,-0.287347413608452,0.237658282684363,-0.0289127285632786,-0.376023059393461,0.347110330830182,"Clinton",1195,0.00271506371879665,1886,0.00428502943401714,760,0.0017267350847577,153,0.000347619036799905,1099,0.00249694981335357,4568,0.0103785866673331,1954,0.00443952678370598,10324,0.0234563329145243,3578674,2.79433108464197e-07,0.00700009315281378,0.00207435412155761,0.0128755364806867,0.0278958596982303,3081,913,5667,12278,0.700925661022387,0.693786540483299
37,"Connecticut",2,2016,1,1,121,-0.288361059693888,0.236977241121207,0.397173910889283,-0.316312754229767,0.713486665119051,"Clinton",1163,0.00270461342399873,1441,0.0033511160309391,850,0.00197671660395436,179,0.000416273261303331,1089,0.00253252280200741,4043,0.00940219438798528,2070,0.00481388631786533,9490,0.022069459495914,3578674,5.58866216928393e-07,0.00605572945493784,0.00239298986525769,0.0119347171899927,0.0268833458137793,2604,1029,5132,11560,0.347110330830182,0.700925661022387
38,"Connecticut",3,2016,1,1,121,-0.285055626357715,0.240463261196134,0.402189744734526,-0.314621107917522,0.716810852652048,"Clinton",1243,0.00298820344785309,1743,0.00419021609783421,1026,0.00246652995776128,180,0.000432724553993206,1140,0.00274058884195697,4358,0.0104767422572355,2914,0.00700532972409002,9348,0.0224728285040472,3578674,8.3829932539259e-07,0.0071784195456873,0.00289925451175448,0.0132173310991925,0.0294781582281372,2986,1206,5498,12262,0.713486665119051,0.347110330830182
39,"Connecticut",2,2016,1,1,121,-0.277376132052112,0.246559828227703,0.378792788743751,-0.310867051008623,0.689659839752374,"Clinton",1236,0.00318977619952102,1706,0.00440271698736477,953,0.00245943100173425,218,0.00056259806755306,1169,0.00301686761912627,4296,0.011086794945908,2563,0.00661439838136923,9450,0.024387852010901,3578674,5.58866216928393e-07,0.00759249318688579,0.00302202906928731,0.0141036625650343,0.0310022503922702,2942,1171,5465,12013,0.716810852652048,0.713486665119051
41,"Connecticut",2,2016,2,1,122,-0.280781571394939,0.245831727787157,0.391951012603106,-0.31252328739057,0.704474299993676,"Clinton",1193,0.00317185161158244,1708,0.00454109182949104,788,0.00209507046934364,202,0.000537061211684538,1016,0.00270125837164104,3939,0.0104726936278485,2278,0.00605656158523454,8784,0.0233541865516682,3578674,5.58866216928393e-07,0.00771294344107348,0.00263213168102818,0.0131739519994895,0.0294107481369028,2901,990,4955,11062,0.689659839752374,0.716810852652048
42,"Connecticut",1,2016,2,1,122,-0.297983798241641,0.2513491605348,0.445781410885181,-0.330072576155037,0.775853987040218,"Clinton",1559,0.00384827099331798,1880,0.00464063468084529,962,0.00237462263987934,181,0.000446784509166488,1172,0.00289299140742057,4654,0.0114880392577947,2910,0.00718311006449988,9982,0.0246397954171264,3578674,2.79433108464197e-07,0.00848890567416327,0.00282140714904583,0.0143810306652152,0.0318229054816263,3439,1143,5826,12892,0.704474299993676,0.689659839752374
44,"Connecticut",6,2016,3,1,123,-0.327683616190584,0.260236432187116,0.489438077584924,-0.363892099438804,0.853330177023729,"Clinton",1821,0.00451912625262437,2034,0.0050477225688292,1110,0.00275465685909558,128,0.000317654124292103,1326,0.0032906981938385,5642,0.0140015981973128,2884,0.00715714448795644,11672,0.0289660854588861,3578674,1.67659865078518e-06,0.00956684882145357,0.00307231098338768,0.0172922963911513,0.0361232299468426,3855,1238,6968,14556,0.775853987040218,0.704474299993676
45,"Connecticut",2,2016,3,1,123,-0.330944845378328,0.265890849353361,0.472412794239492,-0.372722981076791,0.845135775316283,"Clinton",1977,0.00528742518173017,2007,0.00536765925125566,1086,0.00290447331682294,135,0.000361053312864731,1314,0.00351425224521671,4902,0.013110246960466,2989,0.00799398779372356,10744,0.0287344947660642,3578674,5.58866216928393e-07,0.0106550844329858,0.00326552662968768,0.0166244992056827,0.0367284825597878,3984,1221,6216,13733,0.853330177023729,0.775853987040218
46,"Connecticut",5,2016,3,1,123,-0.298347608853313,0.255166245143197,0.461535524090088,-0.335627842943302,0.79716336703339,"Clinton",1934,0.00481055037770531,1910,0.00475085378563451,1016,0.00252715573099721,103,0.000256197874303851,1209,0.00300721582556656,4149,0.0103200483542396,2873,0.00714617954247537,10496,0.0261073095989633,3578674,1.39716554232098e-06,0.00956140416333983,0.00278335360530106,0.0133272641798061,0.0332534891414386,3844,1119,5358,13369,0.845135775316283,0.853330177023729
48,"Connecticut",2,2016,3,1,123,-0.300917227776447,0.242204411043508,0.447537467949961,-0.333013038274518,0.78055050622448,"Clinton",1708,0.00411248167080403,1419,0.0034166343623366,1013,0.00243907724386679,76,0.000182990987693856,1005,0.00241981503463586,4085,0.00983576558854476,1885,0.0045386580500384,9709,0.0233770986778901,3578674,5.58866216928393e-07,0.00752911603314063,0.00262206823156065,0.0122555806231806,0.0279157567279285,3127,1089,5090,11594,0.79716336703339,0.845135775316283
49,"Connecticut",4,2016,4,2,124,-0.300804963739299,0.240064684771406,0.482958524762284,-0.331171362721506,0.81412988748379,"Clinton",1534,0.00379957843008553,1346,0.00333391953513372,1080,0.00267506173695722,79,0.000195675812240389,988,0.00244718610751271,3827,0.00947913080308821,1680,0.00416120714637789,9692,0.0240062021801753,3578674,1.11773243385679e-06,0.00713349796521924,0.00287073754919761,0.0119263169106009,0.0281674093265532,2880,1159,4815,11372,0.78055050622448,0.79716336703339
50,"Connecticut",3,2016,4,2,124,-0.30474606158855,0.243030913724705,0.473864872518294,-0.336117254228322,0.809982126746617,"Clinton",1517,0.00371870235182797,1283,0.00314508577283803,1063,0.00260578813447141,89,0.000218170408248312,992,0.0024317420784531,4271,0.0104697282430173,1677,0.0041109188160946,10399,0.0254916188244292,3578674,8.3829932539259e-07,0.006863788124666,0.00282395854271973,0.0129014703214704,0.0296025376405238,2800,1152,5263,12076,0.81412988748379,0.78055050622448
51,"Connecticut",2,2016,4,2,124,-0.310359404601948,0.24728591161159,0.488141895911527,-0.342995675512677,0.831137571424204,"Clinton",1649,0.00412555290915277,1382,0.00345755859335909,1019,0.00254938654604407,100,0.000250185137001381,998,0.00249684766727378,4481,0.0112107959890319,1661,0.00415557512559294,10064,0.025178632187819,3578674,5.58866216928393e-07,0.00758311150251186,0.00279957168304545,0.0137076436563057,0.0293342073134119,3031,1119,5479,11725,0.809982126746617,0.81412988748379
52,"Connecticut",1,2016,4,2,124,-0.306741125093004,0.255921068782478,0.489638842917101,-0.34383353384595,0.833472376763051,"Clinton",1849,0.00494542381131964,1641,0.00438909706564388,1047,0.00280035626308906,124,0.000331656329152859,1096,0.00293141400606075,4152,0.0111051377309893,1823,0.00487588296811017,9450,0.0252754218588267,3578674,2.79433108464197e-07,0.00933452087696353,0.00313201259224192,0.01403655173705,0.0301513048269369,3490,1171,5248,11273,0.831137571424204,0.809982126746617
53,"Connecticut",3,2016,5,2,125,-0.315121289920784,0.255637187003096,0.466174509546789,-0.355559854588598,0.821734364135387,"Clinton",1801,0.00502756647358504,1649,0.00460325214599763,1089,0.00303998883383348,160,0.000446646660618326,1161,0.00324097983111173,4037,0.0112694535557261,1935,0.00540163305185289,9465,0.0264219415172029,3578674,8.3829932539259e-07,0.00963081861958267,0.00348663549445181,0.0145104333868379,0.0318235745690558,3450,1249,5198,11400,0.833472376763051,0.831137571424204
55,"Connecticut",1,2016,5,2,125,-0.32753179633847,0.261996163245005,0.495061843223007,-0.370932078050149,0.865993921273156,"Clinton",2032,0.00612378360622143,1870,0.00563556857462306,1153,0.00347476500884513,166,0.000500269723736593,1253,0.00377613231230091,4088,0.0123198953652722,2142,0.00645528764002278,9914,0.0298775544646059,3578674,2.79433108464197e-07,0.0117593521808445,0.00397503473258172,0.0160960276775731,0.0363328421046287,3902,1319,5341,12056,0.821734364135387,0.833472376763051
56,"Connecticut",5,2016,5,2,125,-0.329342193224188,0.274237948693513,0.484941149910155,-0.372248748900303,0.857189898810458,"Clinton",1947,0.0055915979563528,2221,0.0063784997745555,1033,0.00296667729271312,120,0.000344628533519433,1137,0.00326535535509663,4597,0.0132021447382403,2010,0.0057725279364505,11056,0.0317517755549237,3578674,1.39716554232098e-06,0.0119700977309083,0.00331130582623255,0.0164675000933369,0.0375243034913742,4168,1153,5734,13066,0.865993921273156,0.821734364135387
58,"Connecticut",5,2016,6,2,126,-0.309445988098209,0.291764146674141,0.52340986930206,-0.356412866218726,0.879822735520786,"Clinton",2640,0.00743218134522482,2227,0.00626949539993018,1711,0.00481684177336351,132,0.000371609067261241,1830,0.00515185297793993,5255,0.0147939821852865,2588,0.00728578989448555,18397,0.0517916061394322,3578674,1.39716554232098e-06,0.013701676745155,0.00518845084062475,0.0199458351632265,0.0590773960339178,4867,1843,7085,20985,0.857189898810458,0.865993921273156
59,"Connecticut",2,2016,6,2,126,-0.304360026380624,0.280105812425631,0.523420352920525,-0.345517175663602,0.868937528584126,"Clinton",2510,0.00648692793565795,2142,0.00553585642955351,1625,0.00419970434081441,98,0.000253274477169115,1807,0.00467007122698562,5309,0.0137207571356207,2497,0.00645333030093143,18800,0.0485873486814221,3578674,5.58866216928393e-07,0.0120227843652115,0.00445297881798352,0.0183908283626063,0.0550406789823535,4652,1723,7116,21297,0.879822735520786,0.857189898810458
60,"Connecticut",3,2016,6,2,126,-0.313491315902899,0.261569493299599,0.50225946115002,-0.352034087811885,0.854293548961905,"Clinton",2445,0.00614642828412839,2133,0.00536209878529483,855,0.00214936449199582,106,0.000266470919475505,1704,0.00428364572439868,7051,0.0177253438983187,2439,0.00613134502453544,13476,0.0338770010457727,3578674,8.3829932539259e-07,0.0115085270694232,0.00241583541147132,0.0220089896227174,0.0400083460703081,4578,961,8755,15915,0.868937528584126,0.879822735520786
62,"Connecticut",2,2016,7,3,127,-0.283221477783498,0.268947031221468,0.466881440754406,-0.317659325847784,0.78454076660219,"Clinton",2212,0.00544885295733292,3103,0.00764366669376313,820,0.00201991836573824,163,0.00040152035806748,1180,0.00290671179459894,6162,0.0151789475239988,1822,0.00448816007606717,11707,0.0288380296435337,3578674,5.58866216928393e-07,0.0130925196510961,0.00242143872380572,0.0180856593185978,0.0333261897196008,5315,983,7342,13529,0.854293548961905,0.868937528584126
63,"Connecticut",1,2016,7,3,127,-0.271282285635638,0.274819281777727,0.367438828109436,-0.308656712064542,0.676095540173978,"Clinton",2334,0.00581276616940204,3125,0.00778273105371952,921,0.00229372649615222,173,0.000430851991133913,1143,0.00284661171020845,5529,0.0137698303987249,1866,0.004647224366797,11253,0.0280253032152019,3578674,2.79433108464197e-07,0.0135954972231216,0.00272457848728613,0.0166164421089333,0.0326725275819989,5459,1094,6672,13119,0.78454076660219,0.854293548961905
65,"Connecticut",2,2016,7,3,127,-0.274181756473774,0.277842613117406,0.525807801701832,-0.307251942805659,0.833059744507491,"Clinton",2460,0.00628434355433275,3406,0.00870100575042981,871,0.00222506635602594,150,0.000383191680142241,1069,0.0027308793738137,5850,0.0149444755255474,1860,0.00475157683376378,11652,0.0297663297134493,3578674,5.58866216928393e-07,0.0149853493047626,0.00260825803616819,0.0176753548993611,0.034517906547213,5866,1021,6919,13512,0.676095540173978,0.78454076660219
66,"Connecticut",2,2016,8,3,128,-0.278746177103214,0.263728123954037,0.462492483851833,-0.315182466955301,0.777674950807133,"Clinton",2288,0.00594634772619772,2782,0.00723021825799041,821,0.00213372005384979,171,0.000444416722543623,1003,0.00260672498661552,5182,0.0134676459428132,2166,0.00562927848555256,11093,0.0288299105448913,3578674,5.58866216928393e-07,0.0131765659841881,0.00257813677639342,0.0160743709294287,0.0344591890304438,5070,992,6185,13259,0.833059744507491,0.676095540173978
67,"Connecticut",2,2016,8,3,128,-0.315322612938697,0.260824845963097,0.477782573004008,-0.355870798592044,0.833653371596053,"Clinton",2561,0.0073110016157856,2297,0.00655734896972258,778,0.00222099150998875,136,0.000388245302517314,950,0.0027120076278783,4823,0.0137684345150074,2077,0.00592930509800339,11244,0.0320987513345932,3578674,5.58866216928393e-07,0.0138683505855082,0.00260923681250607,0.0164804421428857,0.0380280564325966,4858,914,5773,13321,0.777674950807133,0.833059744507491
69,"Connecticut",2,2016,8,3,128,-0.264224145963311,0.280445250740795,0.463072984612407,-0.30878906141848,0.771862046030888,"Clinton",2873,0.00781751689759135,2929,0.00796989453290813,699,0.00190199941225769,293,0.000797261556211021,1068,0.0029060591878272,4911,0.0133629744114414,2694,0.00733045267041806,11241,0.0305870892606419,3578674,5.58866216928393e-07,0.0157874114304995,0.00269926096846871,0.0162690335992686,0.03791754193106,5802,992,5979,13935,0.833653371596053,0.777674950807133
70,"Connecticut",5,2016,8,3,128,-0.274465197986271,0.277322385306836,0.504623079451939,-0.314320922423455,0.818944001875394,"Clinton",2901,0.00766521430100168,2901,0.00766521430100168,740,0.00195527700197906,265,0.000700200548006014,1115,0.00294612683406304,5308,0.0140251490898714,2280,0.00602436697907061,11154,0.029471837405506,3578674,1.39716554232098e-06,0.0153304286020034,0.00265547754998507,0.0169712759239344,0.0354962043845766,5802,1005,6423,13434,0.771862046030888,0.833653371596053
73,"Connecticut",1,2016,9,3,129,-0.280524367722519,0.294811309841976,0.530485597020448,-0.316792526150238,0.847278123170686,"Clinton",2654,0.00699370724457421,3464,0.00912818458749249,722,0.0019025835081321,260,0.000685140875504633,1120,0.00295137607909688,6489,0.0170995351582675,2121,0.00558916844978971,13379,0.0352557683591403,3578674,2.79433108464197e-07,0.0161218918320667,0.00258772438363673,0.0200509112373644,0.04084493680893,6118,982,7609,15500,0.818944001875394,0.771862046030888
74,"Connecticut",3,2016,9,3,129,-0.24365430359906,0.306549158541276,0.156266836948483,-0.322025112174696,0.478291949123178,"Clinton",2042,0.0051816758483662,3633,0.00921891692317062,669,0.00169762053993976,275,0.00069782608144011,1019,0.00258576282540899,6019,0.0152735097606837,2032,0.00515630035449565,15638,0.0396821973147652,3578674,8.3829932539259e-07,0.0144005927715368,0.00239544662137987,0.0178592725860927,0.0448384976692609,5675,944,7038,17670,0.847278123170686,0.818944001875394
75,"Connecticut",1,2016,10,4,130,-0.248803019453171,0.298310268538632,0.43527768549627,-0.289245825303133,0.724523510799403,"Clinton",2586,0.00656645167843177,3521,0.00894063277639531,557,0.00141435173429486,273,0.000693210095982936,929,0.00235894571123864,5869,0.0149027474480727,2020,0.00512924686404957,12318,0.0312782489462191,3578674,2.79433108464197e-07,0.0155070844548271,0.00210756183027779,0.0172616931593114,0.0364074958102686,6107,830,6798,14338,0.478291949123178,0.847278123170686
