state,agency,ID,date,source,quarter,number_of_victims,total_offenders,offenders_race,offense_type,number_of_group_victims,location,motivation,victim_type
01,AL0011200,2W1N0U7ZS20W,20170309,N,1,001,00,U,13C,001,04,24,I
01,AL0011200,2W1N0U726C8R,20170124,N,1,001,01,B,13C,001,05,32,I
01,AL0011200,2W1N0U7VL788,20170606,N,2,001,01,W,13B,001,13,12,I
01,AL0011200,2W1N0U7LILJD,20170731,N,3,001,00,U,290,001,20,12,I
01,AL0011200,2W1N0U7US2J8,20170830,N,3,001,01,W,13C,001,20,12,I
01,AL0011200,2W1N0UF3ZL2I,20171021,N,4,001,01,W,13C,001,21,12,I
01,AL0110800,0G1N0U7N8D1A,20170923,F,3,001,01,B,13C,001,52,11,I
01,AL0260100,8C01XVZV-2 N,20170207,F,1,001,01,U,13C,001,20,12,I
01,AL0260100,V51T-098URVS,20171122,F,4,001,01,W,13C,001,20,12,I
02,AZ0010000, 31M1E536X I,20171011,F,4,001,01,U,13C,001,52,33,I
02,AZ0010000, 31M17HQ6X I,20171024,F,4,001,01,W,13C,001,20,33,I
02,AZ0010300,8C01RVTM72 N,20170202,F,1,001,01,W,13C,001,22,12,I
02,AZ0010300,8C0ARY5D72 N,20170822,F,3,001,01,W,13C,001,25,32,I
02,AZ0030800,FO-GJ4 7Q-F3,20170830,F,3,001,01,I,   ,001,53,12,I
02,AZ0070000,8C0BIVE-72 N,20170130,F,1,001,02,W,13B,001,15,41,I
02,AZ0070000,8C0 1C5Q72 N,20171214,F,4,001,01,W,13B,001,20,41,I
02,AZ0070000,8C0B-FRL72 N,20170211,F,1,000,00,U,290,001,06,12, 
02,AZ0070100,EN5B7U7D1AEM,20171015,F,4,001,01,B,290,001,20,41,I
02,AZ0070500,1244Q0FCTD1A,20170421,F,2,001,00,U,290,001,20,12,I
02,AZ0070700,937NK KSE-F3,20170527,F,2,001,00,U,290,001,20,12,I
02,AZ0071100,TU0W5HQ2OZ9D,20170914,N,3,001,00,U,13A,001,13,32,I
02,AZ0071100,TU0W5HQHKZ9D,20171125,N,4,001,00,U,290,001,18,21,I
02,AZ0071100,7V0IYBRMTQ62,20170523,N,2,001,00,U,13C,001,20,12,I
02,AZ0071300,8C8 1W3U 28N,20170610,F,2,001,00,U,13C,001,20,12,I
02,AZ0071300,7V1I6VEWPU72,20170725,F,3,002,00,U,13C,002,13,15,I
02,AZ0071300,3Z1X2ZHP-F39,20170810,F,3,001,00,U,23*,001,20,21,I
02,AZ0071300,W 1E4QCLG0W5,20171109,F,4,001,01,W,13B,001,13,24,I
02,AZ0071300,9L1I84RBF39G,20171223,F,4,001,00,U,290,001,13,12,I
02,AZ0071700,2W1N0B82ZYTA,20170306,F,1,001,01,B,13B,001,13,13,I
02,AZ0071700,Z8162IYZT7I9,20170810,F,3,001,02,W,13A,001,18,12,I
02,AZ0071700,Z8162ZIRLOZ8,20171005,F,4,000,00,U,290,001,53,15, 
02,AZ0071700,Z8162JAZMZS9,20171023,F,4,001,01,W,13C,001,13,24,I
02,AZ0071700,P91735ZPB8V9,20171031,F,4,001,01,W,13B,001,18,12,I
02,AZ0072300, 30MQ-FOTW1H,20170111,F,1,001,01,W,13C,001,05,12,I
02,AZ0072300,9L04KO6ODS8T,20170406,F,2,001,01,W,13B,001,20,41,I
02,AZ0072300, 30MQ-K3-21X,20170408,F,2,001,00,U,290,001,20,12,I
02,AZ0072300,EN0U72S6TO5S,20170411,F,2,001,01,W,13B,001,13,21,I
02,AZ0072300,3Z0J4KABB628,20170411,F,2,002,09,B,13C,002,20,11,I
02,AZ0072300,7V0IYB0YSV60,20170411,F,2,001,00,U,290,001,05,12, 
02,AZ0072300,EN0U72S7XN5H,20170412,F,2,001,03,B,13A,001,01,51,I
02,AZ0072300,W 0ZL6-LBX4K,20170413,F,2,001,01,U,13C,001,20,71,I
02,AZ0072300,TU0W5HY5PZ9L,20170417,F,2,001,01,W,220,001,20,21,I
02,AZ0072300,9L04KOEXOC8B,20170415,F,2,001,00,U,290,001,20,41,I
02,AZ0072300,7V0IYB0W3Q6-,20170417,F,2,001,01,W,290,001,20,21,I
02,AZ0072300,FO0NJ4 OCV71,20170423,F,2,002,06,W,13A,002,20,12,I
02,AZ0072300,W 0ZL6V DJ40,20170424,F,2,001,01,W,13B,001,13,41,I
02,AZ0072300,3Z0J4KIPK72 ,20170425,F,2,001,01,W,13B,001,23,12,I
02,AZ0072300,EN0U72ZG2I5J,20170424,F,2,001,05,M,120,001,13,41,I
02,AZ0072300,9L04KOYR V8X,20170424,F,2,001,01,W,13C,001,53,12,I
02,AZ0072300,3Z0J4KIBV 2 ,20170427,F,2,002,02,W,13C,002,20,15,I
02,AZ0072300,CP00W5N4HO3U,20170427,F,2,002,01,W,13C,002,18,41,I
02,AZ0072300,9L04KOYRZS8X,20170427,F,2,001,02,W,13A,001,02,12,I
02,AZ0072300,W 0ZL6VL694Y,20170428,F,2,001,01,M,13C,001,53,12,I
02,AZ0072300,TU0W5HJ58V96,20170425,F,2,001,02,W,13C,001,13,12,I
02,AZ0072300,CP00W5NY-K3I,20170430,F,2,001,00,U,290,001,20,12,I
02,AZ0072300,CP00W5NJ6P3I,20170504,F,2,001,01,B,13C,001,18,11,I
02,AZ0072300,W 0ZL6VSBT41,20170514,F,2,001,02,W,13B,001,21,32,I
02,AZ0072300,TU0W5HKUK39L,20170509,F,2,001,01,U,13C,001,53,32,I
02,AZ0072300,120HPUZ3UY0D,20170510,F,2,002,01,B,13C,002,20,41,I
02,AZ0072300,W 0ZL6C8394R,20170511,F,2,001,01,U,13C,001,04,25,I
02,AZ0072300, 30MQ-PQT31G,20170513,F,2,001,01,U,13C,001,20,41,I
02,AZ0072300,EN0U726Y2W5Y,20170515,F,2,001,01,W,13C,001,44,12,I
02,AZ0072300,7V0IYBEFQV6F,20170516,F,2,001,02,W,13A,001,24,12,I
02,AZ0072300,9L04KORXOC8I,20170517,F,2,002,01,B,13A,001,01,11,I
02,AZ0072300,9L04KORXD-8B,20170517,F,2,001,01,W,13C,001,20,32,I
02,AZ0072300,TU0W5HK2KO9G,20170517,F,2,001,01,I,13C,001,01,11,I
02,AZ0072300,W 0ZL6CYXY4I,20170517,F,2,001,03,B,120,001,50,41,I
02,AZ0072300, 30MQ-POU31X,20170518,F,2,001,01,U,13C,001,20,12,I
02,AZ0072300,7V0IYBEW5R6S,20170518,F,2,001,00,U,290,001,50,21,I
02,AZ0072300,CP00W54Y4R3J,20170519,F,2,002,01,B,13B,001,05,14,I
02,AZ0072300,3Z0J4K4ZVQ2F,20170525,F,2,002,01,B,13B,002,13,11,I
02,AZ0072300,9L04KOKRQ28D,20170525,F,2,001,01,W,11A,001,14,12,I
02,AZ0072300,W 0ZL6LF6R41,20170613,F,2,001,01,W,13C,001,20,21,I
02,AZ0072300,120HPUPO8G0O,20170604,F,2,001,01,B,13B,001,24,11,I
02,AZ0072300,FO0NJ4JB6T7-,20170606,F,2,001,01,B,13B,001,13,51,I
02,AZ0072300, 30MQVF37L1N,20170610,F,2,001,01,I,13A,001,13,12,I
02,AZ0072300,120HP-7PI40R,20170614,F,2,002,05,B,13C,002,20,12,I
02,AZ0072300,FO0NJWKLBT7I,20170617,F,2,001,01,I,13B,001,20,12,I
02,AZ0072300,3Z0J45OKKO2A,20170623,F,2,001,01,W,13A,001,13,12,I
02,AZ0072300,FO0NJW5OZV7-,20170624,F,2,001,01,W,13C,001,21,12,I
02,AZ0072300,3Z0J45HPLR2T,20170626,F,2,001,01,B,13C,001,20,41,I
02,AZ0072300,EN0U739GKX5I,20170627,F,2,001,01,W,13B,001,01,12,I
02,AZ0072300,W 0ZL72CE14K,20170628,F,2,001,02,W,13B,001,13,32,I
02,AZ0072300,W 0ZL72LN94S,20170629,F,2,001,01,B,120,001,01,13,I
02,AZ0072300,W 0ZL6X8NR4R,20170102,F,1,001,01,B,13A,001,21,11,I
02,AZ0072300,9L04KOEKQV8B,20170412,F,2,000,00,U,290,001,05,21, 
02,AZ0072300,9L04KOYB7-8N,20170504,F,2,002,00,U,290,002,53,21,I
02,AZ0072300,TU0W5HJ4OO9C,20170514,F,2,000,01,W,290,001,21,21, 
02,AZ0072300,W 0ZL6C EY40,20170507,F,2,000,00,U,290,001,53,12, 
02,AZ0072300,W 0ZL6C6ND40,20170523,F,2,000,03,W,290,001,53,12, 
02,AZ0072300,9L04KHPRSL8B,20170629,F,2,000,01,W,290,001,01,15, 
02,AZ0072300,TU0W5MQK8V94,20170628,F,2,002,01,W,13C,002,50,12,I
02,AZ0072300,9L04KHPT Z86,20170701,F,3,001,01,W,13A,001,20,12,I
02,AZ0072300,FO0NJW5LYL71,20170703,F,3,001,01,W,13C,001,20,12,I
02,AZ0072300,EN0U739CB45L,20170704,F,3,001,01,W,13C,001,13,12,I
02,AZ0072300,TU0W5MQB8P9Y,20170702,F,3,002,00,U,290,002,20,21,I
02,AZ0072300,FO0NJW5AET7S,20170704,F,3,001,00,U,290,001,18,12,I
02,AZ0072300,7V0IY4KWQ-6C,20170705,F,3,001,01,W,13C,001,25,41,I
02,AZ0072300,CP00WEMJ2Z3L,20170706,F,3,002,01,U,13C,002,20,25,I
02,AZ0072300,7V0IY4KM596D,20170708,F,3,001,01,W,290,002,01,12,I
02,AZ0072300,FO0NJW5BKB7V,20170708,F,3,001,00,U,13A,001,25,12,I
02,AZ0072300,120HP-O2SL0O,20170711,F,3,001,01,I,13A,001,07,41,I
02,AZ0072300, 30MQVHC9G1K,20170711,F,3,001,01,B,13C,001,20,15,I
02,AZ0072300, 30MQVHC-G18,20170709,F,3,003,00,U,13A,003,18,13,I
02,AZ0072300,7V0IY4AO396S,20170712,F,3,001,01,B,13C,001,20,41,I
02,AZ0072300, 30MQVHCFF1G,20170713,F,3,001,01,M,13B,001,54,12,I
02,AZ0072300, 30MQVH8UD1A,20170717,F,3,000,00,U,290,001,25,15, 
02,AZ0072300,EN0U73LYBN5B,20170718,F,3,002,01,W,13C,002,53,21,I
02,AZ0072300,CP00WEJ7UP3Z,20170719,F,3,001,01,B,13C,001,20,15,I
02,AZ0072300,120HP-OVUY08,20170720,F,3,001,01,W,13B,001,01,12,I
02,AZ0072300,3Z0J45YEXQ2F,20170721,F,3,001,01,W,13B,001,50,43,I
02,AZ0072300,TU0W5M44RU9L,20170722,F,3,001,01,B,13A,001,23,11,I
02,AZ0072300,FO0NJWIIYT7S,20170722,F,3,001,01,W,13A,001,50,12,I
02,AZ0072300,TU0W5M44P292,20170722,F,3,001,01,W,13B,001,13,12,I
02,AZ0072300, 30MQVMC7J12,20170729,F,3,001,01,B,13C,001,20,32,I
02,AZ0072300, 30MQVMGFG1W,20170804,F,3,001,01,B,13B,001,23,11,I
02,AZ0072300,W 0ZL7ZYXR4-,20170804,F,3,001,02,B,13A,001,13,32,I
02,AZ0072300,9L04KH4ODX83,20170811,F,3,001,01,W,13B,001,13,12,I
02,AZ0072300,FO0NJWVYKV7X,20170815,F,3,001,01,W,13A,001,25,32,I
02,AZ0072300,3Z0J45S6OZ2 ,20170820,F,3,000,01,U,290,001,13,12, 
02,AZ0072300,3Z0J45SYUS2L,20170822,F,3,001,01,W,13A,001,18,12,I
02,AZ0072300,9L04KH6KV18T,20170831,F,3,001,01,W,13B,001,23,41,I
02,AZ0072300,CP00WEULU838,20170902,F,3,001,01,B,13B,001,13,11,I
02,AZ0072300,120HP-8 L704,20170902,F,3,001,01,W,13B,001,12,12,I
02,AZ0072300, 30MQV98FD1K,20170903,F,3,001,01,W,13C,001,21,32,I
02,AZ0072300,CP00WEU7BZ3Z,20170904,F,3,001,01,I,13B,001,13,41,I
02,AZ0072300,120HP-8VJ60I,20170901,F,3,000,01,U,290,001,02,15, 
02,AZ0072300,FO0NJWZBRR7-,20170909,F,3,002,02,B,13B,002,13,41,I
02,AZ0072300,9L04KHELDI8X,20170910,F,3,001,00,U,290,001,20,12,I
02,AZ0072300,CP00WEIP4737,20170912,F,3,001,01,B,13B,001,07,41,I
02,AZ0072300,120HP-R26L0N,20170912,F,3,001,00,U,13C,001,25,51,I
02,AZ0072300,3Z0J45APU72C,20170913,F,3,001,01,W,13B,001,13,32,I
02,AZ0072300,3Z0J45A4UO2S,20170916,F,3,001,01,W,13A,001,21,12,I
02,AZ0072300,CP00WEILHX37,20170919,F,3,001,01,W,13A,001,20,12,I
02,AZ0072300,9L04KHEO V8I,20170927,F,3,001,01,B,13B,001,01,11,I
