state,agency,ID,date,source,quarter,number_of_victims,total_offenders,offenders_race,offense_type,number_of_group_victims,location,motivation,victim_type
02,AZ0072300,2W1U0U8Z8XKN,20150320,F,1,001,00,U,290,001,20,51,I
02,AZ0072300,2W1U0U8ZIY8W,20150320,F,1,001,01,W,13B,001,13,11,I
02,AZ0072300,2W1U0U8PLL0D,20150321,F,1,001,02,W,13A,001,01,11,I
02,AZ0072300,2W1U0U8P6L24,20150322,F,1,001,01,W,13B,001,03,12,I
02,AZ0072300,2W1U0U8 L76R,20150323,F,1,001,01,B,13B,001,08,32,I
02,AZ0072300,2W1U0U8NIL64,20150325,F,1,001,01,W,290,001,20,26,I
02,AZ0072300,2W1U0U8VL4 W,20150318,F,1,001,03,B,13B,001,20,41,I
02,AZ0072300,2W1U0U8VJ7KW,20150323,F,1,001,00,U,220,001,20,12,I
02,AZ0072300,2W1U0U8V76X8,20150317,F,1,001,01,B,13B,001,22,11,I
02,AZ0072300,2W1U0U8OIX 4,20150327,F,1,001,01,W,13C,001,20,41,I
02,AZ0072300,2W1U0U8LS6JI,20150329,F,1,001,02,B,120,001,23,11,I
02,AZ0072300,2W1U0UZLSXKX,20150115,F,1,004,01,W,13C,004,20,32,I
02,AZ0072300,2W1U0UFZUL R,20150120,F,1,001,04,M,13A,001,13,12,I
02,AZ0072300,2W1U0U8V642R,20150407,F,2,001,01,B,13B,001,20,11,I
02,AZ0072300,2W1U0U8UZCBX,20150402,F,2,001,01,W,13B,001,03,41,I
02,AZ0072300,2W1U0UR3SG6O,20150402,F,2,001,00,U,290,001,20,21,I
02,AZ0072300,2W1U0URP67TD,20150406,F,2,002,01,B,13C,002,20,11,I
02,AZ0072300,2W1U0UR 7L8O,20150408,F,2,001,03,B,13B,001,01,12,I
02,AZ0072300,2W1U0URN84XD,20150408,F,2,002,01,W,13C,002,20,12,I
02,AZ0072300,2W1U0URN9N04,20150407,F,2,001,00,U,13C,001,20,41,I
02,AZ0072300,2W1U0URVIY0R,20150409,F,2,002,01,W,13B,002,01,12,I
02,AZ0072300,2W1U0URV6G88,20150410,F,2,001,01,M,13B,001,06,12,I
02,AZ0072300,2W1U0UROS2JN,20150409,F,2,001,00,U,290,001,20,12,I
02,AZ0072300,2W1U0URLJ62I,20150412,F,2,001,01,W,13B,001,20,12,I
02,AZ0072300,2W1U0URU9GKN,20150413,F,2,001,01,W,290,001,21,41,I
02,AZ0072300,2W1U0URUJXTI,20150412,F,2,001,01,B,13A,001,20,33,I
02,AZ0072300,2W1U0UK2972X,20150415,F,2,002,02,W,13B,002,03,12,I
02,AZ0072300,2W1U0UK3ZN6 ,20150420,F,2,001,00,U,290,001,20,12,I
02,AZ0072300,2W1U0UKPJYXD,20150419,F,2,001,01,W,13B,001,13,12,I
02,AZ0072300,2W1U0UKP77TN,20150420,F,2,001,00,U,13C,001,22,42,I
02,AZ0072300,2W1U0UK 9Y6I,20150420,F,2,001,01,W,13B,001,14,43,I
02,AZ0072300,2W1U0UKNJ2T4,20150422,F,2,001,01,I,13A,001,20,11,I
02,AZ0072300,2W1U0UKVZNBN,20150424,F,2,001,01,W,13B,001,13,12,I
02,AZ0072300,2W1U0UKLL2JD,20150426,F,2,001,01,W,13C,001,20,12,I
02,AZ0072300,2W1U0UKLSN6 ,20150427,F,2,004,01,W,13B,004,03,43,I
02,AZ0072300,2W1U0UKUJLXD,20150428,F,2,001,01,W,13B,001,23,12,I
02,AZ0072300,2W1U0UKUSX8W,20150427,F,2,001,01,W,13A,001,22,11,I
02,AZ0072300,2W1U0UZ292X ,20150429,F,2,001,01,W,13B,001,13,12,I
02,AZ0072300,2W1U0UZ2SN2N,20150429,F,2,001,01,U,13C,001,13,24,I
02,AZ0072300,2W1U0UZ27Y08,20150430,F,2,001,01,W,13B,001,13,32,I
02,AZ0072300,2W1U0UZPS7BD,20150504,F,2,001,01,W,13B,001,13,41,I
02,AZ0072300,2W1U0UZNUXK8,20150506,F,2,001,01,W,13A,001,22,12,I
02,AZ0072300,2W1U0UZVL26X,20150507,F,2,001,01,W,13B,001,20,21,I
02,AZ0072300,2W1U0UZOUG8I,20150508,F,2,001,01,W,13C,001,20,41,I
02,AZ0072300,2W1U0UZUL6XW,20150512,F,2,001,02,W,13B,001,20,42,I
02,AZ0072300,2W1U0UZULLBI,20150512,F,2,001,01,W,13C,001,23,12,I
02,AZ0072300,2W1U0UZUULX ,20150511,F,2,000,00,U,290,001,04,26, 
02,AZ0072300,2W1U0UZUIC0W,20150512,F,2,001,00,U,13C,001,04,24,I
02,AZ0072300,2W1U0UZU6GTX,20150512,F,2,001,01,W,13B,001,13,12,I
02,AZ0072300,2W1U0UP28XX8,20150507,F,2,001,00,U,290,001,20,12,I
02,AZ0072300,2W1U0UP29L0 ,20150513,F,2,000,00,U,290,001,21,32, 
02,AZ0072300,2W1U0UP2JCXI,20150513,F,2,001,01,W,13B,001,01,12,I
02,AZ0072300,2W1U0UP38NJD,20150514,F,2,001,00,U,13B,001,20,32,I
02,AZ0072300,2W1U0UP3ZN0O,20150515,F,2,001,01,W,13B,001,20,12,I
02,AZ0072300,2W1U0UPZLXTN,20150516,F,2,001,01,B,13B,001,25,41,I
02,AZ0072300,2W1U0UPZU7JN,20150515,F,2,001,01,W,13B,001,22,24,I
02,AZ0072300,2W1U0UPP97XR,20150517,F,2,001,01,W,13C,001,20,41,I
02,AZ0072300,2W1U0UP LLB8,20150519,F,2,001,01,W,13A,001,20,41,I
02,AZ0072300,2W1U0UP Z4T ,20150519,F,2,001,01,W,13B,001,08,12,I
02,AZ0072300,2W1U0UP 6L0O,20150519,F,2,001,01,B,13B,001,18,11,I
02,AZ0072300,2W1U0UPN96TX,20150519,F,2,001,00,U,290,001,20,21,I
02,AZ0072300,2W1U0UPN7LB8,20150521,F,2,001,01,W,13C,001,22,12,I
02,AZ0072300,2W1U0UPO9N8X,20150522,F,2,002,04,W,13A,002,18,41,I
02,AZ0072300,2W1U0UPOLN0O,20150523,F,2,001,01,W,13C,001,20,21,I
02,AZ0072300,2W1U0UPO7LKO,20150522,F,2,001,01,W,13B,001,10,52,I
02,AZ0072300,2W1U0UPUL2KR,20150526,F,2,001,01,W,13B,001,05,21,I
02,AZ0072300,2W1U0-72622R,20150528,F,2,001,01,W,13C,001,01,12,I
02,AZ0072300,2W1U0-7ZSL N,20150530,F,2,001,00,U,13A,001,13,12,I
02,AZ0072300,2W1U0-7Z6G R,20150530,F,2,001,01,W,13A,001,01,41,I
02,AZ0072300,2W1U0-7Z67K4,20150530,F,2,001,00,U,13C,001,20,21,I
02,AZ0072300,2W1U0-7PZGBO,20150529,F,2,001,00,U,290,001,20,12,I
02,AZ0072300,2W1U0-7V9C2N,20150604,F,2,002,01,W,13B,002,18,12,I
02,AZ0072300,2W1U0-7VZN64,20150605,F,2,001,01,W,13B,001,12,12,I
02,AZ0072300,2W1U0-7L6C0 ,20150608,F,2,001,01,B,290,001,20,41,I
02,AZ0072300,2W1U0-7U6XX8,20150610,F,2,001,01,I,120,001,13,12,I
02,AZ0072300,2W1U0-F3IX2D,20150617,F,2,000,00,U,290,001,04,26, 
02,AZ0072300,2W1U0-F36L04,20150613,F,2,001,01,W,09A,001,01,12,I
02,AZ0072300,2W1U0-FZJ42W,20150613,F,2,000,00,U,290,001,04,26, 
02,AZ0072300,2W1U0-FP8C8 ,20150615,F,2,001,01,W,13A,001,18,11,I
02,AZ0072300,2W1U0-FPSGJX,20150615,F,2,001,01,W,13B,001,01,12,I
02,AZ0072300,2W1U0-F J4B8,20150615,F,2,000,00,U,290,001,13,12, 
02,AZ0072300,2W1U0-F JCBX,20150617,F,2,001,00,U,290,001,20,21,I
02,AZ0072300,2W1U0-FN92KO,20150618,F,2,001,01,W,13B,001,13,41,I
02,AZ0072300,2W1U0-FVJN6R,20150619,F,2,001,01,B,13A,001,20,11,I
02,AZ0072300,2W1U0-FV6264,20150620,F,2,001,01,B,290,001,14,11,I
02,AZ0072300,2W1U0-FO87K8,20150620,F,2,001,01,B,13B,001,20,11,I
02,AZ0072300,2W1U0-FOUL6W,20150620,F,2,001,00,U,290,001,20,21,I
02,AZ0072300,2W1U0-FL86TN,20150622,F,2,001,01,W,13C,001,20,43,I
02,AZ0072300,2W1U0-FUS4 I,20150624,F,2,001,01,U,13B,001,01,41,I
02,AZ0072300,2W1U0-OZIYX8,20150628,F,2,002,01,I,13B,002,01,11,I
02,AZ0072300,2W1U0-ON7NK8,20150703,F,3,001,01,I,13B,001,01,32,I
02,AZ0072300,2W1U0-OVUN I,20150703,F,3,002,02,U,13A,002,18,33,I
02,AZ0072300,2W1U0-OVJ4 D,20150704,F,3,001,01,W,13A,001,01,32,I
02,AZ0072300,2W1U0-OOZX D,20150706,F,3,001,01,I,13B,001,21,32,I
02,AZ0072300,2W1U0-OLJCKO,20150707,F,3,001,02,I,13A,001,13,13,I
02,AZ0072300,2W1U0-OLJL2W,20150707,F,3,000,00,U,290,001,22,42, 
02,AZ0072300,2W1U0-H2JY28,20150710,F,3,003,01,W,13C,003,18,12,I
02,AZ0072300,2W1U0-HN6L2I,20150717,F,3,002,05,B,13C,002,25,32,I
02,AZ0072300,2W1U0-HVSL08,20150719,F,3,001,01,W,13A,001,13,12,I
02,AZ0072300,2W1U0-HLJ6XX,20150721,F,3,002,00,U,290,002,20,21,I
02,AZ0072300,2W1U0-XZJ4KR,20150727,F,3,001,01,W,13A,001,13,12,I
02,AZ0072300,2W1U0-XPJN6W,20150729,F,3,001,01,W,13B,001,20,41,I
02,AZ0072300,2W1U0-X Z66N,20150731,F,3,001,01,B,13A,001,20,11,I
02,AZ0072300,2W1U0-XN87JR,20150730,F,3,001,00,U,290,001,18,41,I
02,AZ0072300,2W1U0-XN9XKR,20150731,F,3,001,01,W,13A,001,20,12,I
02,AZ0072300,2W1U0-XLJG6R,20150805,F,3,001,01,W,13C,001,05,21,I
02,AZ0072300,2W1U0-XU8GJR,20150806,F,3,001,02,W,13B,001,13,41,I
02,AZ0072300,2W1U0-XUI26D,20150805,F,3,001,02,W,290,001,20,21,I
02,AZ0072300,2W1U0-XUJNB ,20150806,F,3,002,01,W,13C,002,01,12,I
02,AZ0072300,2W1U0-8297XX,20150807,F,3,001,01,W,13B,001,20,41,I
02,AZ0072300,2W1U0-8382 8,20150808,F,3,001,01,W,13B,001,20,12,I
02,AZ0072300,2W1U0-83ICJ8,20150809,F,3,001,00,U,290,001,20,15,I
02,AZ0072300,2W1U0-83S284,20150809,F,3,001,01,B,13A,001,20,11,I
02,AZ0072300,2W1U0-83668N,20150810,F,3,001,00,U,13B,001,20,12,I
02,AZ0072300,2W1U0-8Z7XK4,20150811,F,3,002,01,W,13A,002,13,12,I
02,AZ0072300,2W1U0-8OLGT8,20150920,F,3,001,00,U,13C,001,11,12,I
02,AZ0072300,2W1U0-8OJ7JW,20150817,F,3,001,01,B,13B,001,01,41,I
02,AZ0072300,2W1U0-8OSC0O,20150815,F,3,001,01,B,13A,001,13,32,I
02,AZ0072300,2W1U0-R3Z2K ,20150824,F,3,002,04,W,13A,002,21,41,I
02,AZ0072300,2W1U0-RNZ2BO,20150829,F,3,001,01,W,13B,001,08,11,I
02,AZ0072300,2W1U0-RVU6  ,20150830,F,3,001,02,W,13A,001,13,32,I
02,AZ0072300,2W1U0-RVU7 8,20150828,F,3,000,00,U,290,001,04,25, 
02,AZ0072300,2W1U0-RO8YK4,20150831,F,3,001,02,W,13A,001,13,11,I
02,AZ0072300,2W1U0-RUU4BW,20150903,F,3,001,01,A,13A,001,23,12,I
02,AZ0072300,2W1U0-RUZLJX,20150903,F,3,002,01,B,13B,002,20,11,I
02,AZ0072300,2W1U0-K287B4,20150904,F,3,002,00,U,290,002,20,12,I
02,AZ0072300,2W1U0-K26GTR,20150905,F,3,001,01,W,13B,001,01,12,I
02,AZ0072300,2W1U0-K Z4T ,20150911,F,3,001,01,W,13A,001,13,12,I
02,AZ0072300,2W1U0-KVS608,20150913,F,3,001,02,W,13B,001,20,12,I
02,AZ0072300,2W1U0-KOSGB8,20150916,F,3,001,01,I,13A,001,20,13,I
02,AZ0072300,2W1U0-KLUGTI,20150916,F,3,001,03,W,120,001,20,41,I
02,AZ0072300,2W1U0-ZNIGB4,20150925,F,3,003,00,U,290,003,20,15,I
02,AZ0072300,2W1U0-8 9Y0R,20150808,F,3,001,00,U,290,001,25,12,I
02,AZ0072300,2W1U0-KU84JI,20150916,F,3,011,00,U,290,011,20,21,I
02,AZ0072300,2W1U0U73SN0 ,20151103,F,4,001,01,U,13B,001,20,41,I
02,AZ0072300,2W1U0U73ZL2 ,20151109,F,4,000,00,U,290,001,25,12, 
02,AZ0072300,2W1U0U73ZL2I,20151124,F,4,001,01,I,13B,001,01,33,I
02,AZ0072300,2W1U0U736LX ,20151121,F,4,001,02,W,13C,001,13,12,I
02,AZ0072300,2W1U0-PV822I,20151011,F,4,002,01,W,13C,001,20,12,I
02,AZ0072300,2W1U0-PLSYKO,20151015,F,4,002,01,W,13B,001,13,12,I
02,AZ0072300,2W1U0-PUL70N,20151013,F,4,001,00,U,290,001,20,21,I
02,AZ0072300,2W1U0K7ZLGXD,20151020,F,4,002,01,A,13B,002,13,12,I
02,AZ0072300,2W1U0K7P7NJN,20151022,F,4,004,00,U,290,004,20,21,I
02,AZ0072300,2W1U0K7 7N2O,20151115,F,4,000,00,U,23*,001,04,43, 
02,AZ0072300,2W1U0K7VI4BD,20151026,F,4,001,01,W,13A,001,13,12,I
02,AZ0072300,2W1U0K7O8G0D,20151027,F,4,001,01,B,13A,001,13,13,I
02,AZ0072300,2W1U0K7OZLTI,20151030,F,4,001,01,W,13C,001,07,43,I
02,AZ0072300,2W1U0KF26XBN,20151102,F,4,001,01,W,290,001,20,41,I
02,AZ0072300,2W1U0KFOJC64,20151115,F,4,002,00,U,290,001,07,14,I
02,AZ0072300,2W1U0KFUJCKW,20151115,F,4,001,01,W,13C,001,20,12,I
02,AZ0072300,2W1U0KO2U2XI,20151116,F,4,001,02,W,13A,001,07,21,I
02,AZ0072300,2W1U0KO26CX4,20151117,F,4,001,01,W,13B,001,09,13,I
02,AZ0072300,2W1U0KOZJ46N,20151119,F,4,001,00,U,290,001,05,25,I
02,AZ0072300,2W1U0KON7YJW,20151124,F,4,001,00,U,290,001,18,12,I
02,AZ0072300,2W1U0KOO87KN,20151126,F,4,002,01,W,13C,002,20,25,I
02,AZ0072300,2W1U0KH3SCJ8,20151204,F,4,001,02,B,120,001,01,13,I
02,AZ0072300,2W1U0KHZSYBX,20151206,F,4,001,01,W,13B,001,13,12,I
02,AZ0072300,2W1U0KHP62TX,20151207,F,4,001,01,W,13C,001,25,43,I
02,AZ0072300,2W1U0KH 7XBR,20151209,F,4,001,01,W,13A,001,03,12,I
02,AZ0072300,2W1U0KHVUX28,20151211,F,4,001,01,W,13B,001,23,12,I
02,AZ0072300,2W1U0KHOS4B4,20151214,F,4,002,02,W,120,001,13,12,I
02,AZ0072300,2W1U0KHO6NBD,20151211,F,4,001,00,U,13C,001,04,24,I
02,AZ0072300,2W1U0KX266TD,20151010,F,4,001,00,U,290,001,18,41,I
02,AZ0072300,2W1U0KXNJ62O,20151226,F,4,001,01,W,13C,001,25,12,I
02,AZ0072300,2W1U0KXVUX  ,20151228,F,4,001,22,U,290,001,20,12,I
02,AZ0072300,2W1U0KXVS4XO,20151228,F,4,001,00,U,290,001,20,21,I
02,AZ0072300,2W1U0KXVZXJ4,20151229,F,4,001,00,U,290,001,20,21,I
02,AZ0072300,2W1U0KXV64JD,20151229,F,4,001,00,U,290,001,18,21,I
02,AZ0072500,8B01RWMU72 N,20150125,F,1,001,00,U,290,001,18,12,I
02,AZ0072500,8B01IOMU72 N,20150128,F,1,001,00,U,13C,001,05,21,I
02,AZ0072500,FN1Y74VMQ-F3,20150703,F,3,001,00,U,13C,001,20,41,I
02,AZ0079700,3A1-17S-TX I,20150224,F,1,001,01,B,13C,001,22,12,I
02,AZ0079700, K164QI N0W5,20150610,F,2,001,00,U,13C,001,22,12,I
02,AZ0090100,8B0 EWSU72 N,20150628,F,2,001,01,W,13A,001,20,43,I
02,AZ0100000,8B0QRAMV12 N,20150407,F,2,002,01,W,13C,002,13,12,I
02,AZ0100000,8B0VKASHS2 N,20150517,F,2,000,00,U,290,001,04,23, 
02,AZ0100300,8B04AYS9TU N,20150124,F,1,001,01,W,13A,001,22,41,I
02,AZ0100300,8B01KVSQ-U N,20150210,F,1,001,00,U,290,001,20,32,I
02,AZ0100300,8B0AAWS9S- N,20150826,F,3,001,01,B,290,001,20,41,I
02,AZ0100300,C0103EHWK7CT,20151031,F,4,001,01,B,13C,001,01,41,I
02,AZ0110000,NH125NJYKOZM,20150405,F,2,000,00,U,290,001,54,15, 
02,AZ0111300,8B01KASL62 N,20150217,N,1,001,00,U,290,001,20,12,I
02,AZ0111300,8B0QAYSL12 N,20150422,N,2,001,01,W,13B,001,17,32,I
02,AZ0120100,NH125OILBXVI,20151122,F,4,000,00,U,290,001,04,24, 
02,AZ0130000,8B0BIFS-72 N,20150123,F,1,001,01,U,13C,001,12,25,I
02,AZ0130700,EU5BRCTD1AEM,20150108,F,1,001,00,U,13A,001,13,12,I
02,AZ0140500,2W1U0U7ZLX I,20150403,N,2,001,03,W,120,001,20,41,I
02,AZ0140500,2W1U0U7Z7NK4,20150428,N,2,000,01,W,23C,001,08,11, 
02,AZ0140500,2W1U0U7LU7 8,20151214,N,4,001,01,W,290,001,20,11,I
02,AZ0140500,2W1U0U7N8C28,20150725,N,3,001,01,W,23H,002,20,11,I
03,AR0050000,94148IPOF39G,20150204,N,1,001,01,W,290,001,48,32,I
03,AR0630200,2W1U0U7O8G1A,20150124,N,1,003,01,W,13C,003,20,32,I
03,AR0660000,2W1U0U727YXN,20150520,N,2,001,01,W,13A,001,20,32,I
03,AR0660100,1H0HQ-XPLN0A,20150315,N,1,001,01,B,290,001,25,41,I
03,AR0660100,1H0HY2H JN0A,20151204,N,4,002,02,W,13C,002,20,43,I
04,CA0010100,8B-4SW5 728N,20150321,F,1,001,00,U,13C,001,20,21,I
04,CA0010100,8B-QYO3 728N,20150913,F,3,001,01,W,13B,001,13,14,I
04,CA0010300,5F10-6AOHKVS,20151017,F,4,002,01,U,13C,002,20,41,I
04,CA0010300,5F10-6HNN5VS,20151104,F,4,001,01,U,13C,001,53,12,I
04,CA0010300,5F10-1GGJ5VS,20150403,F,2,001,01,W,13B,001,13,33,I
04,CA0010300,94-X54C8F39G,20151210,F,4,001,01,U,13C,001,25,21,I
04,CA0010500,8B0GKFSQ-2 N,20150614,F,2,002,00,U,290,002,20,12,I
04,CA0010500,8B04KOSQ-2 N,20150111,F,1,002,01,W,13B,002,17,33,I
04,CA0010500,8B01KVSRV2 N,20150210,F,1,001,01,W,13C,001,04,21,I
04,CA0010600,C0-6G U3VSCT,20150903,F,3,003,01,W,290,003,50,12,I
