state,agency,ID,date,source,quarter,number_of_victims,total_offenders,offenders_race,offense_type,number_of_group_victims,location,motivation,victim_type
02,AZ0072300,2W100UPO9NKX,20130601,F,2,001,01,I,13A,001,13,33,I
02,AZ0072300,2W100UPOJCXI,20130602,F,2,002,00,U,290,002,20,21,I
02,AZ0072300,2W100UPO6L0O,20130602,F,2,001,01,W,13B,001,09,12,I
02,AZ0072300,2W100UPL8CK8,20130603,F,2,004,03,W,120,004,20,41,I
02,AZ0072300,2W100-72UYJ8,20130606,F,2,001,01,B,13C,001,05,11,I
02,AZ0072300,2W100-7 L2XD,20130612,F,2,001,01,W,13B,001,20,33,I
02,AZ0072300,2W100-7LSCKN,20130619,F,2,001,01,W,13B,001,25,12,I
02,AZ0072300,2W100-F ZL8N,20130629,F,2,002,02,U,13A,002,25,41,I
02,AZ0072300,2W100-OZSN88,20130517,F,2,003,02,M,13B,003,20,41,I
02,AZ0072300,2W100-OV642O,20130504,F,2,001,01,W,13B,001,21,12,I
02,AZ0072300,2W100-FLLN X,20130704,F,3,001,01,W,13B,001,13,12,I
02,AZ0072300,2W100-O3ZYJX,20130710,F,3,001,02,W,13A,001,13,12,I
02,AZ0072300,2W100-OZ87B ,20130710,F,3,003,01,W,13C,003,25,12,I
02,AZ0072300,2W100-OZ94B4,20130710,F,3,002,02,W,13A,002,18,12,I
02,AZ0072300,2W100-OZ9C0N,20130710,F,3,001,03,B,120,001,08,32,I
02,AZ0072300,2W100-O 96XX,20130715,F,3,002,01,W,13A,002,25,12,I
02,AZ0072300,2W100-OVL4TX,20130717,F,3,001,00,U,290,001,20,15,I
02,AZ0072300,2W100-OOIG6O,20130719,F,3,002,01,I,13B,002,20,42,I
02,AZ0072300,2W100-OL6XBI,20130702,F,3,002,01,B,13B,001,12,11,I
02,AZ0072300,2W100-HZJ62O,20130727,F,3,002,01,W,13A,002,03,41,I
02,AZ0072300,2W100-H U48X,20130729,F,3,001,01,W,13B,001,20,12,I
02,AZ0072300,2W100-HVI7X ,20130802,F,3,001,00,U,220,001,20,12,I
02,AZ0072300,2W100-HL62 I,20130805,F,3,001,01,I,13B,001,20,12,I
02,AZ0072300,2W100-X LC88,20130814,F,3,002,01,W,13A,002,13,12,I
02,AZ0072300,2W100-XOLXXX,20130819,F,3,001,00,U,13A,001,20,12,I
02,AZ0072300,2W100-XL760 ,20130723,F,3,001,01,W,290,001,24,41,I
02,AZ0072300,2W100-839G2X,20130825,F,3,001,06,M,13B,001,20,32,I
02,AZ0072300,2W100-839XK8,20130824,F,3,001,00,U,290,001,03,43,I
02,AZ0072300,2W100-8374KR,20130827,F,3,003,01,W,220,003,20,12,I
02,AZ0072300,2W100-8ZZ6XI,20130827,F,3,002,01,I,13B,002,20,12,I
02,AZ0072300,2W100-8 L7XO,20130829,F,3,004,01,W,290,004,20,32,I
02,AZ0072300,2W100-8L7N8O,20130906,F,3,001,00,U,290,001,09,21,I
02,AZ0072300,2W100-R2JNXX,20130908,F,3,001,00,U,13C,001,20,21,I
02,AZ0072300,2W100-R3ZL04,20130802,F,3,002,01,B,13C,002,20,32,I
02,AZ0072300,2W100-RZI4BN,20130911,F,3,002,01,B,290,002,13,32,I
02,AZ0072300,2W100-RPLYXO,20130913,F,3,002,00,U,13B,002,13,12,I
02,AZ0072300,2W100-RPU7KN,20130913,F,3,001,01,W,13A,001,01,41,I
02,AZ0072300,2W100-RLI608,20130920,F,3,001,01,W,13B,001,20,14,I
02,AZ0072300,2W100-RUI66D,20130922,F,3,001,01,W,13C,001,20,12,I
02,AZ0072300,2W100-K2SG0N,20130924,F,3,001,03,B,220,001,20,52,I
02,AZ0072300,2W100-K27N28,20130924,F,3,001,02,W,290,001,13,12,I
02,AZ0072300,2W100-K3LCXR,20130924,F,3,001,01,W,13C,001,20,21,I
02,AZ0072300,2W100-K3Z6JN,20130926,F,3,001,03,W,13B,001,13,12,I
02,AZ0072300,2W100-KP6L2X,20130929,F,3,001,00,U,290,001,13,15,I
02,AZ0072300,2W100-K U70N,20130930,F,3,001,03,W,13B,001,13,12,I
02,AZ0072500,972R 86-F39G,20131028,F,4,002,01,W,13C,002,20,21,I
02,AZ0072500,972XZ8Y-F39G,20131130,F,4,001,01,W,13C,001,13,32,I
02,AZ0072900,2W100UFLIN1A,20130105,F,1,001,01,A,13B,001,13,41,I
02,AZ0072900,2W100-7LLG1A,20130125,F,1,001,02,U,13B,001,13,42,I
02,AZ0072900,971W8OBMF39G,20130916,F,3,002,00,U,290,002,20,12,I
02,AZ0100000, T1M15S8FX I,20131012,F,4,001,01,W,13B,001,18,11,I
02,AZ0100000,191M027LID1A,20131105,F,4,000,00,U,290,001,20,21, 
02,AZ0100000, T101MSO-X I,20131219,F,4,001,01,W,13C,001,22,41,I
02,AZ0100300,8604AASQQ0 N,20130127,F,1,000,00,U,290,001,25,21, 
02,AZ0100300,8601RESR6X N,20130131,F,1,001,01,W,120,001,20,45,I
02,AZ0100300,8601KWSCGF N,20130216,F,1,001,01,W,13B,001,13,21,I
02,AZ0100300,860 RMSQG3 N,20130302,F,1,002,01,U,13B,002,13,41,I
02,AZ0100300,860 KESMT0 N,20130312,F,1,001,01,U,13B,001,13,12,I
02,AZ0100300,860 AOSCVA N,20130321,F,1,001,01,W,13C,001,09,12,I
02,AZ0100300,860 AFSLTU N,20130324,F,1,001,01,W,13A,001,13,12,I
02,AZ0100300,860 AFS9PF N,20130324,F,1,001,02,W,13C,001,25,41,I
02,AZ0100300,860QKVSLP0 N,20130410,F,2,001,01,W,11A,001,20,42,I
02,AZ0100300,860QKCSDTU N,20130415,F,2,001,01,U,13C,001,20,24,I
02,AZ0100300,860QAYSL-A N,20130423,F,2,004,00,U,13C,004,13,11,I
02,AZ0100300,860VRBSLPS N,20130509,F,2,001,01,W,13C,001,07,12,I
02,AZ0100300,860VKWSL-C N,20130516,F,2,001,01,W,13C,001,22,41,I
02,AZ0100300,860VAESDFC N,20130522,F,2,001,03,W,120,001,13,42,I
02,AZ0100300,860GRFSD1X N,20130604,F,2,001,01,W,13C,001,07,12,I
02,AZ0100300,860GRASDSD N,20130607,F,2,001,01,W,13B,001,20,12,I
02,AZ0100300,860DKFSLTF N,20130714,F,3,002,02,W,13A,002,18,12,I
02,AZ0100300,860DAASQFF N,20130727,F,3,001,01,U,13C,001,25,22,I
02,AZ0100300,860AAMS9F- N,20130828,F,3,001,01,W,13A,001,23,12,I
02,AZ0100300,860IRES9Q3 N,20130830,F,3,001,01,W,13B,001,13,24,I
02,AZ0100300,860IRYSRFA N,20130903,F,3,001,01,W,13C,001,22,12,I
02,AZ0100300,860IKASLTX N,20130917,F,3,001,03,W,13B,001,13,12,I
02,AZ0100300,3U1J2KOBTD39,20131020,F,4,000,01,W,290,001,04,25, 
02,AZ0100300,3U102ZOPBS39,20131125,F,4,002,01,B,13C,002,20,32,I
02,AZ0100300, T1015FQNG I,20131212,F,4,001,01,U,13C,001,11,12,I
02,AZ0100300,C-123EH72OCT,20131231,F,4,001,01,B,13B,001,13,11,I
02,AZ0109700,8604AWSCTU N,20130126,F,1,001,00,U,290,002,22,12,I
02,AZ0109700,8601KOSC6X N,20130211,F,1,001,00,U,290,001,22,15,I
02,AZ0111300,8601KMSCV2 N,20130218,N,1,001,01,W,13B,001,20,12,I
02,AZ0111700,3U1X2 OPRF39,20131227,F,4,002,00,U,220,002,20,12,I
02,AZ0130700,860BRYT9SD N,20131108,F,4,001,01,W,13B,001,13,32,I
02,AZ0140000,2W100U7P662 ,20130504,N,2,001,06,M,13C,001,13,12,I
02,AZ0140000,2W100U7U7XJW,20131213,N,4,001,01,W,13B,001,20,33,I
02,AZ0140500,2W100U72SGTR,20130130,N,1,001,01,W,13C,001,22,12,I
02,AZ0140500,2W100U73Z2JO,20130315,N,1,000,01,W,520,001,22,24, 
02,AZ0140500,2W100U736N28,20130315,N,1,001,00,U,23F,001,20,23,I
02,AZ0140500,2W100U7ZZNXW,20130425,N,2,000,01,B,35A,001,18,26, 
02,AZ0140500,2W100U7P82 X,20130512,N,2,001,01,U,13C,001,11,21,I
02,AZ0140500,2W100U7PJN0W,20130530,N,2,000,00,U,23C,001,07,33, 
02,AZ0140500,2W100U7PS4 X,20130521,N,2,000,01,W,520,001,24,11, 
02,AZ0140500,2W100U7 8L04,20130623,N,2,001,00,U,23F,001,18,11,I
02,AZ0140500,2W100U7VJ78D,20131005,N,4,001,01,W,280,001,20,32,I
02,AZ0140500,2W100U7O92TX,20131108,N,4,000,00,U,290,001,25,33, 
03,AR0040100,2W100U73760R,20130730,N,3,001,01,W,13B,001,25,12,I
03,AR0040200,2W100U72LL O,20130521,N,2,001,02,W,13C,001,07,12,I
03,AR0080100,DE-G R 7NUO3,20130711,N,3,001,01,W,13C,001,12,12,I
03,AR0100200,FP-NJ4I7NUF3,20130220,N,1,001,01,W,13C,001,25,12,I
03,AR0170000,5F1--02PMRVS,20130409,N,2,001,01,W,13C,001,20,12,I
03,AR0170000,5F1--0N5IRVS,20130418,N,2,001,00,U,13C,001,20,42,I
03,AR0170000,5F1--2W0JRVS,20130917,N,3,001,01,W,23F,001,20,42,I
03,AR0170000,5F1--2XOMRVS,20131203,N,4,001,01,W,09A,001,20,12,I
03,AR0180400, T-MR791MD I,20130713,N,3,001,01,B,13C,001,13,41,I
03,AR0230000,860BIER992 N,20130628,N,2,004,01,W,13C,004,20,32,I
03,AR0230000,860B0CED72 N,20131220,N,4,003,01,W,13C,003,15,12,I
03,AR0280000,WN-ZL I4ZJW5,20130702,N,3,002,01,W,13A,001,20,12,I
03,AR0350100,860BRVB9TC N,20130114,N,1,001,02,B,13C,001,22,41,I
03,AR0350400,FP-NJ N7NUF3,20130911,N,3,001,01,B,13C,001,25,41,I
03,AR0430000,2W1005R39D1A,20130316,N,1,001,01,U,200,001,10,11,I
03,AR0430100,7Z-IY1K6IL72,20130518,N,2,001,00,U,290,001,25,12,I
03,AR0430200,TF-WEUY9W3TD,20130707,N,3,002,01,U,13A,002,25,12,I
03,AR0580000,86-V-YB 728N,20130615,N,2,001,01,W,290,001,13,42,I
03,AR0600000,2W100UR2621A,20130318,N,1,001,01,W,13C,001,20,11,I
03,AR0600000,2W100-PU841A,20130826,N,3,001,01,U,290,001,20,42,I
03,AR0600000,2W100KKV841A,20131130,N,4,001,01,W,13A,001,20,32,I
03,AR0600300,2W1002FP8G1A,20130616,N,2,001,02,W,13B,001,25,12,I
03,AR0600400,860GIATCTX N,20130215,N,1,001,01,W,13B,001,20,11,I
03,AR0660000,2W100U72676X,20130509,N,2,001,01,W,13A,001,07,12,I
03,AR0660100,190H7BRZIN0A,20131101,N,4,001,02,W,13B,001,25,12,I
03,AR0660100,190H7B73SN0A,20131029,D,4,001,01,W,13A,001,25,41,I
03,AR0710100,39-H4HZ0HG1A,20130709,N,3,001,01,W,13C,001,23,12,I
04,CA0010100,86-GKBS 728N,20131107,F,4,001,00,U,290,001,13,21,I
04,CA0010300,5F1--0W JWOS,20130201,F,1,001,01,B,13A,001,13,41,I
04,CA0010300,5F1--0W0U54S,20130218,F,1,001,01,B,13C,001,13,11,I
04,CA0010300,5F1--0AGJK5S,20130308,F,1,001,01,W,13C,001,13,42,I
04,CA0010300,5F1--0AOZW4S,20130314,F,1,000,00,U,290,001,05,12, 
04,CA0010300,5F1--0APJLOS,20130319,F,1,002,01,B,13B,002,13,43,I
04,CA0010300,5F1--08GZ4VS,20130424,F,2,001,01,W,13C,001,05,33,I
04,CA0010300,5F1--0WE0YHS,20130108,F,1,001,01,W,13B,001,13,12,I
04,CA0010300,5F1--3AOWLVS,20130604,F,2,000,00,U,290,001,20,12, 
04,CA0010300,5F1--4A8H4VS,20130722,F,3,001,01,W,13C,001,23,12,I
04,CA0010300,5F1--4XOUKVS,20130813,F,3,001,03,B,13B,001,13,43,I
04,CA0010300,5F1--68PMJVS,20131023,F,4,000,00,U,290,001,13,21, 
04,CA0010300,5F1--5900KVS,20130913,F,3,000,00,U,290,001,11,12, 
04,CA0010300,5F1--5W00LVS,20130901,F,3,000,00,U,290,001,11,12, 
04,CA0010400,860QXVBLT2 N,20130403,F,2,001,01,W,13C,001,25,12,I
04,CA0010600,5F1--0WNI74K,20130420,F,2,001,03,M,13B,001,10,41,I
04,CA0010600, T-MQ-21-L2I,20130618,F,2,000,00,U,290,001,04,26, 
04,CA0010700, T-MQ4H17X I,20130923,F,3,001,00,U,13C,001,05,32,I
04,CA0010800,86-BSVT 728N,20130211,F,1,000,01,W,290,001,25,15, 
04,CA0010800,19-HQBR0TD1A,20130517,F,2,000,00,U,290,001,50,12, 
04,CA0010800,5F1--09PHQVS,20131003,F,4,001,00,U,290,001,13,32,I
04,CA0010900,FP-NJ  7E-F3,20130116,F,1,001,02,B,120,001,13,11,I
04,CA0010900,WN-ZR6Z4I0W5,20130423,F,2,001,00,U,290,001,20,12,I
04,CA0010900,C--085036SCT,20130421,F,2,001,02,B,13A,001,13,32,I
04,CA0010900, T-MR7S1-X I,20130319,F,1,001,01,B,13B,001,20,11,I
04,CA0010900,FP-N2 V7B-F3,20130625,F,2,001,01,B,120,001,17,14,I
04,CA0010900,E0-UH265TAEM,20130617,F,2,001,00,U,290,001,13,41,I
04,CA0010900,FP-N2N 7Y-F3,20130805,F,3,002,01,B,13B,002,20,24,I
04,CA0010900,C--0KG03KSCT,20130825,F,3,002,01,B,13B,002,13,44,I
04,CA0010900,3U-JRN42RF39,20130827,F,3,001,04,B,13B,001,13,44,I
04,CA0010900, T-MFM21-X I,20131120,F,4,001,01,B,120,001,13,32,I
04,CA0010900,7Z-IRGS63U72,20131104,F,4,001,01,B,13A,001,01,43,I
04,CA0011200,5F1--0W NK-S,20130211,F,1,001,01,W,13A,001,13,32,I
04,CA0011200,5F1--0WPHJ2S,20130118,F,1,000,00,U,290,001,04,13, 
04,CA0011200,5F1--2XJMPVS,20130608,F,2,001,03,W,13B,001,13,41,I
04,CA0011200,5F1--4WJJYVS,20130827,F,3,000,00,U,290,001,52,12, 
04,CA0011200,5F1--4KJH7VS,20130918,F,3,000,00,U,290,001,13,15, 
04,CA0011300,8601RMSLF2 N,20130208,F,1,002,01,W,13C,002,05,32,I
04,CA0011300,860QABSQT2 N,20130427,F,2,000,01,W,290,001,21,33, 
04,CA0011300,860QABSL12 N,20130427,F,2,000,01,W,290,001,11,33, 
04,CA0011300,860QABSLS2 N,20130427,F,2,000,01,W,290,001,11,33, 
04,CA0011300,860AROSLT2 N,20130801,F,3,001,00,U,290,001,20,12,I
04,CA0012100,860QXVZVV2 N,20130402,F,2,001,01,B,120,001,01,11,I
04,CA0012100,860VXYTMP2 N,20130523,F,2,001,01,W,13B,001,01,12,I
04,CA0012100,860DXYML12 N,20130724,F,3,001,01,W,13B,001,01,14,I
04,CA0012100,860IXVRM-2 N,20130905,F,3,000,00,U,290,001,18,12, 
04,CA0019700,TF-W5MW9SCTD,20130112,F,1,000,02,W,290,001,52,41, 
04,CA0019700,FP-NXRK7Q-F3,20130602,F,2,002,02,M,13A,002,10,14,I
04,CA0019700,C--09G03VSCT,20130901,F,3,002,00,U,290,002,52,21,I
04,CA0019700,3U-J8ZJ2-F39,20130913,F,3,000,00,U,290,001,52,21, 
04,CA0019700,E0-UHO951AEM,20130910,F,3,000,00,U,290,001,52,12, 
04,CA0019700,TF-WOJ79SCTD,20131103,F,4,003,02,I,13B,003,52,15,I
04,CA0019700,3U-J8ZS2-F39,20130914,F,3,003,01,W,13B,003,52,32,I
04,CA0020000,86-45HP 728N,20130101,F,1,001,01,W,13C,001,03,14,I
04,CA0030000,860IKCQM72 N,20130913,F,3,001,02,W,13C,001,20,41,I
04,CA0040200,FP-NJ K7E-F3,20130319,F,1,000,00,U,290,001,04,22, 
04,CA0040200,86- ECM 728N,20130521,F,2,000,00,U,290,001,04,22, 
04,CA0040200,86- ECB 728N,20130521,F,2,000,00,U,290,001,04,22, 
04,CA0040200,E0-UKLU51AEM,20131016,F,4,001,01,W,13C,001,13,12,I
04,CA0040300,86-4RMP 728N,20130201,F,1,000,01,W,290,001,48,33, 
04,CA0040400,86-1EOZ 728N,20130721,F,3,001,01,W,13B,001,13,12,I
04,CA0040400,86-Q0AE 728N,20131123,F,4,001,01,W,13C,001,20,45,I
04,CA0050000, T-MQ5Q1UX I,20130930,F,3,001,01,W,13C,001,07,33,I
04,CA0070100,860BAMZD72 N,20130326,F,1,002,01,W,13A,002,18,12,I
04,CA0070100,860BIESH72 N,20130407,F,2,001,01,W,13A,001,18,12,I
04,CA0070200,860BACMC72 N,20130614,F,2,002,01,W,13C,001,13,12,I
04,CA0070200,860BIOMD72 N,20130725,F,3,001,00,U,290,001,20,12,I
04,CA0070200,860BIOM-72 N,20130725,F,3,000,00,U,290,001,50,12, 
04,CA0070200,860B-MM-72 N,20131111,F,4,001,00,U,290,001,20,12,I
04,CA0070400,86-ARFR 728N,20130529,F,2,001,01,W,290,001,13,12,I
04,CA0070500,5F1--4GJHRVS,20130313,F,1,000,00,U,290,001,04,24, 
04,CA0070500,5F1--89O4RVS,20130427,F,2,001,01,U,13C,001,20,33,I
04,CA0070500,5F1--4GJNRVS,20130313,F,1,000,00,U,290,001,25,24, 
04,CA0070500,5F1--5AOWRVS,20130315,F,1,001,01,B,13C,001,13,33,I
04,CA0070500,5F1--12JNKVS,20130915,F,3,001,00,U,13B,001,18,44,I
04,CA0070500,5F1--120UKVS,20130915,F,3,001,01,W,13C,001,13,33,I
04,CA0070500,5F1--28EUJVS,20131119,F,4,001,01,B,13C,001,20,33,I
04,CA0070600,M13T53SG6X I,20130703,F,3,001,02,U,290,001,20,33,I
04,CA0070700,5F1--1K0ZQVS,20130905,F,3,002,01,B,13B,002,17,33,I
04,CA0071000, T-NF5516X I,20130803,F,3,002,00,U,13C,002,25,41,I
04,CA0071000,3U-TXVB2-F39,20130812,F,3,001,01,B,13B,001,23,41,I
04,CA0071000,WN-RVRV4G0W5,20131007,F,4,003,02,B,13B,003,20,11,I
04,CA0071200,TF-90UL9SCTD,20131224,F,4,002,00,U,290,002,20,12,I
04,CA0071800,860 XY3VV2 N,20130322,F,1,001,01,W,13C,001,01,12,I
04,CA0090000,86-4AMP 728N,20130104,F,1,001,02,W,13B,001,18,42,I
04,CA0090000,C-1--1AE07VS,20131214,F,4,001,01,U,13B,001,03,33,I
04,CA0090200,860DXESD62 N,20130720,F,3,001,01,W,09A,001,14,32,I
04,CA0100100, T-M03M16X I,20130523,F,2,000,00,U,290,001,04,23, 
04,CA0100100, T-MEWF16X I,20130707,F,3,001,02,W,13B,001,13,41,I
04,CA0100100,3U-0D B2-F39,20131118,F,4,001,01,W,13C,001,13,32,I
04,CA0100100,3U-0IYY2-F39,20131231,F,4,002,03,U,13A,002,13,42,I
04,CA0100500,8604SVQH72 N,20130305,F,1,001,01,B,13A,001,20,41,I
04,CA0100500,86040ARR72 N,20130312,F,1,001,02,W,13C,001,09,12,I
04,CA0100500,860BYOT-72 N,20130208,F,1,001,00,U,220,001,20,33,I
04,CA0100500,8601YCZH72 N,20130505,F,2,001,00,U,290,001,18,33,I
04,CA0100500,86010C5V72 N,20130423,F,2,001,00,U,290,001,18,12,I
04,CA0100500,860QRCEQ72 N,20130622,F,2,002,01,W,13C,002,20,12,I
04,CA0100500,860GAMR972 N,20130919,F,3,001,06,W,13B,001,18,12,I
04,CA0100500,C330GPZJVSCT,20131201,F,4,001,00,U,290,001,18,42,I
04,CA0100500,C331WP47VSCT,20131208,F,4,002,00,U,240,001,18,43,I
04,CA0100500,860AAOZR72 N,20131210,F,4,001,00,U,290,001,20,71,I
04,CA0120300,EB1--1AOHRVS,20130205,F,1,001,00,U,290,001,20,42,I
04,CA0120300,EB1--4KO4RVS,20130429,F,2,001,01,W,13C,001,53,12,I
04,CA0120800,-Q1--0AJZRVS,20130513,F,2,000,00,U,290,001,52,43, 
04,CA0130500,MW1FHHG64EMQ,20131117,F,4,001,01,W,13B,001,13,25,I
04,CA0150000,860Q-A3U72 N,20130214,F,1,001,01,W,13B,001,13,33,I
04,CA0150000,I 1--0G0IPVS,20130410,F,2,001,01,B,13B,001,20,43,I
04,CA0150000,I 1--1WEWPVS,20130412,F,2,001,02,W,13C,001,20,12,I
04,CA0150000,3U1T2ZBQ-F39,20130610,F,2,001,02,W,13B,001,13,32,I
04,CA0150000,C333WOMRVSCT,20131130,F,4,002,02,W,13C,002,20,32,I
04,CA0150200,3U-08VY2LF39,20130701,F,3,001,00,U,290,001,20,21,I
04,CA0150200,WN-PO714B0W5,20130916,F,3,000,00,U,200,001,04,12, 
04,CA0150200, T-0W3M10X I,20131031,F,4,001,03,W,13B,001,13,11,I
04,CA0150600,86-4ICZ 728N,20130421,F,2,000,00,U,290,001,53,41, 
04,CA0150800,86-QE M 728N,20130217,F,1,001,01,W,13B,001,20,42,I
04,CA0150900,3U-J 2O2VS39,20130226,F,1,001,01,W,13C,001,53,32,I
04,CA0150900, T-M01S10L I,20130730,F,3,002,00,U,290,002,20,14,I
04,CA0160000,VA1--0W5IJ2S,20130312,F,1,001,01,W,13B,001,15,41,I
04,CA0160100,L13MR42G6X I,20130921,F,3,001,04,W,120,001,12,12,I
04,CA0160200,M13MQ4SG6X I,20130124,F,1,001,01,B,13A,001,20,41,I
04,CA0160200,M13MFEQU6X I,20130818,F,3,001,02,W,13A,001,50,12,I
04,CA0160300,U13MQ7HQ6X I,20130215,F,1,001,01,W,13C,001,13,12,I
04,CA0170000,8601RY5V72 N,20130225,F,1,000,00,U,290,001,50,32, 
04,CA0170000,8604RFMC72 N,20130129,F,1,001,01,W,13A,001,20,32,I
04,CA0170200,86- 1FP 728N,20130209,F,1,001,00,U,13C,001,10,12,I
04,CA0170200,86- RO3 728N,20131102,D,4,001,01,B,13C,001,18,41,I
04,CA0190X00,19-HQ4F0H6XA,20130329,F,1,000,00,U,290,001,04,25, 
04,CA0190X00,TF-WENP9WZLD,20130330,F,1,000,00,U,290,001,04,25, 
