state,agency,ID,date,source,quarter,number_of_victims,total_offenders,offenders_race,offense_type,number_of_group_victims,location,motivation,victim_type
02,AZ0072300,2W1J0U7P6L8W,20120107,F,1,000,00,U,290,001,23,21, 
02,AZ0072300,2W1J0U7 7LB8,20120108,F,1,001,00,U,290,001,13,41,I
02,AZ0072300,2W1J0UF39YXD,20120118,F,1,001,00,U,13C,001,25,12,I
02,AZ0072300,2W1J0UF3SG8R,20120120,F,1,001,03,W,120,001,13,12,I
02,AZ0072300,2W1J0UF3SL8O,20120118,F,1,001,01,W,13C,001,22,41,I
02,AZ0072300,2W1J0UFZ9X0 ,20120120,F,1,001,00,U,290,001,01,12,I
02,AZ0072300,2W1J0UFPIYBW,20120122,F,1,001,01,W,13B,001,23,32,I
02,AZ0072300,2W1J0UF S42N,20120124,F,1,002,03,B,120,002,13,33,I
02,AZ0072300,2W1J0UFOJCT4,20120129,F,1,001,01,W,13C,001,25,41,I
02,AZ0072300,2W1J0UFLZ6XI,20120131,F,1,001,01,W,13C,001,22,12,I
02,AZ0072300,2W1J0UFUICB4,20120202,F,1,001,00,U,290,001,20,41,I
02,AZ0072300,2W1J0UFU6X6R,20120202,F,1,000,00,U,290,001,22,12, 
02,AZ0072300,2W1J0UO2JNKR,20120203,F,1,001,00,U,13C,001,20,14,I
02,AZ0072300,2W1J0UO3U6K8,20120204,F,1,001,01,B,13C,001,21,14,I
02,AZ0072300,2W1J0UOPLY 4,20120207,F,1,001,01,W,13B,001,13,32,I
02,AZ0072300,2W1J0UOPI40O,20120207,F,1,001,02,U,120,001,13,13,I
02,AZ0072300,2W1J0UONU46W,20120211,F,1,001,01,W,13B,001,25,12,I
02,AZ0072300,2W1J0UOV7NTD,20120117,F,1,001,01,W,13C,001,21,12,I
02,AZ0072300,2W1J0UH26YJ ,20120215,F,1,001,01,W,13A,001,20,21,I
02,AZ0072300,2W1J0UHZILBD,20120222,F,1,001,01,B,13C,001,22,41,I
02,AZ0072300,2W1J0UHZJNTR,20120222,F,1,001,00,U,290,001,20,12,I
02,AZ0072300,2W1J0UHP7CB ,20120224,F,1,001,01,W,13B,001,03,41,I
02,AZ0072300,2W1J0UHP72KX,20120224,F,1,001,01,I,13A,001,20,41,I
02,AZ0072300,2W1J0UHN6N X,20120227,F,1,001,01,W,13C,001,25,32,I
02,AZ0072300,2W1J0UHOIGBD,20120227,F,1,001,02,I,13C,001,20,12,I
02,AZ0072300,2W1J0UHOJ2BI,20120301,F,1,001,02,W,13A,001,13,12,I
02,AZ0072300,2W1J0UX39N8 ,20120304,F,1,001,02,W,13A,001,20,12,I
02,AZ0072300,2W1J0UX3JXK ,20120307,F,1,001,01,W,13C,001,20,12,I
02,AZ0072300,2W1J0UX3Z2TX,20120307,F,1,001,01,B,13B,001,01,32,I
02,AZ0072300,2W1J0UX367 4,20120308,F,1,001,02,B,13A,001,25,33,I
02,AZ0072300,2W1J0UX3770I,20120307,F,1,001,01,W,13C,001,20,41,I
02,AZ0072300,2W1J0UX 6G D,20120312,F,1,001,01,W,13B,001,25,41,I
02,AZ0072300,2W1J0UX 67TO,20120312,F,1,003,01,W,13A,003,13,32,I
02,AZ0072300,2W1J0UXNZ6KX,20120311,F,1,001,01,W,13C,001,20,12,I
02,AZ0072300,2W1J0UXN6LK4,20120314,F,1,001,02,B,13A,001,20,11,I
02,AZ0072300,2W1J0UXV8Y0I,20120314,F,1,001,00,U,13C,001,20,33,I
02,AZ0072300,2W1J0UXUI2BI,20120320,F,1,001,00,U,220,001,20,33,I
02,AZ0072300,2W1J0UXUJX6R,20120320,F,1,001,01,W,13A,001,20,32,I
02,AZ0072300,2W1J0U8ZIGX ,20120324,F,1,001,01,W,13A,001,13,11,I
02,AZ0072300,2W1J0U8P8GTI,20120325,F,1,001,01,W,13B,001,13,12,I
02,AZ0072300,2W1J0U8P7X64,20120118,F,1,001,00,U,13C,001,25,42,I
02,AZ0072300,2W1J0U8 8YKD,20120327,F,1,001,02,B,13A,001,13,11,I
02,AZ0072300,2W1J0U8 LNXX,20120327,F,1,003,01,W,13C,003,20,12,I
02,AZ0072300,2W1J0U8V9NJN,20120330,F,1,001,01,W,13C,001,25,41,I
02,AZ0072300,2W1J0U8V9XXO,20120330,F,1,001,03,W,13B,001,22,33,I
02,AZ0072300,2W1J0-FULL 8,20120705,F,3,000,00,U,290,001,11,15, 
02,AZ0072300,2W1J0-FUJGJI,20120705,F,3,002,00,U,13C,002,20,42,I
02,AZ0072300,2W1J0-O29YBW,20120706,F,3,001,01,W,13B,001,20,41,I
02,AZ0072300,2W1J0-O2I6TR,20120707,F,3,001,01,W,13C,001,13,12,I
02,AZ0072300,2W1J0-OZJ7T4,20120710,F,3,001,01,W,13B,001,13,12,I
02,AZ0072300,2W1J0-ON6XT8,20120715,F,3,004,01,W,13C,004,25,32,I
02,AZ0072300,2W1J0-OOUC6N,20120717,F,3,001,01,W,13B,001,13,41,I
02,AZ0072300,2W1J0-OL8G8W,20120718,F,3,001,01,W,13B,001,25,32,I
02,AZ0072300,2W1J0-OLSL0N,20120720,F,3,002,00,U,23*,002,20,42,I
02,AZ0072300,2W1J0-OLZ7XR,20120719,F,3,001,01,B,13C,001,20,32,I
02,AZ0072300,2W1J0-OL6C6W,20120720,F,3,001,01,W,13A,001,13,12,I
02,AZ0072300,2W1J0-OUZL R,20120721,F,3,001,01,W,13C,001,20,32,I
02,AZ0072300,2W1J0-HP9CTR,20120726,F,3,001,01,W,13C,001,20,12,I
02,AZ0072300,2W1J0-HPI6JN,20120727,F,3,001,03,W,13A,001,13,41,I
02,AZ0072300,2W1J0-HV9NBD,20120731,F,3,000,00,U,290,001,04,22, 
02,AZ0072300,2W1J0-X3UYX ,20120809,F,3,001,01,W,13C,001,13,12,I
02,AZ0072300,2W1J0-XZLLKX,20120809,F,3,001,02,B,13A,001,01,41,I
02,AZ0072300,2W1J0-XZ6CTW,20120810,F,3,000,01,W,23*,001,03,41, 
02,AZ0072300,2W1J0-XPLYT4,20120811,F,3,002,02,W,120,002,03,41,I
02,AZ0072300,2W1J0-XN848O,20120814,F,3,001,01,W,290,001,20,12,I
02,AZ0072300,2W1J0-XNZX2N,20120815,F,3,001,00,U,290,001,20,11,I
02,AZ0072300,2W1J0-XLZ4KN,20120819,F,3,001,03,W,13B,001,13,41,I
02,AZ0072300,2W1J0-8Z9YX8,20120824,F,3,001,01,W,13C,001,03,41,I
02,AZ0072300,2W1J0-8NZCBI,20120830,F,3,001,01,W,13A,001,13,32,I
02,AZ0072300,2W1J0-8OJYKD,20120904,F,3,001,02,W,13C,001,20,12,I
02,AZ0072300,2W1J0-8LLG08,20120903,F,3,001,01,W,13B,001,20,41,I
02,AZ0072300,2W1J0-8U7NBX,20120906,F,3,001,01,W,13C,001,13,21,I
02,AZ0072300,2W1J0-R2I6 R,20120906,F,3,001,01,W,13B,001,20,12,I
02,AZ0072300,2W1J0-R3ZN84,20120910,F,3,002,01,W,13A,002,20,12,I
02,AZ0072300,2W1J0-RZ96 W,20120909,F,3,001,01,W,13C,001,25,12,I
02,AZ0072300,2W1J0-RZLL2I,20120909,F,3,002,00,U,13C,002,20,41,I
02,AZ0072300,2W1J0-RZUC0D,20120909,F,3,001,01,W,13C,001,20,12,I
02,AZ0072300,2W1J0-RPZ6XX,20120912,F,3,001,01,W,13C,001,24,42,I
02,AZ0072300,2W1J0-RV8G N,20120915,F,3,001,01,A,13B,001,13,13,I
02,AZ0072300,2W1J0-RL8L0W,20120918,F,3,001,01,W,23*,001,13,12,I
02,AZ0072300,2W1J0-RUZN0X,20120921,F,3,001,04,W,13A,001,13,12,I
02,AZ0072300,2W1J0-KPU6XR,20120926,F,3,001,01,W,13B,001,20,12,I
02,AZ0072300,2W1J0-KP6XX4,20120927,F,3,001,01,W,13B,001,01,12,I
02,AZ0072300,2W1J0-KN9Y8D,20120929,F,3,001,01,W,13B,001,23,12,I
02,AZ0072300,2W1J0-KV8X  ,20121001,F,4,001,01,B,13B,001,01,11,I
02,AZ0072300,2W1J0-KV9YTW,20121001,F,4,000,00,U,290,001,04,12, 
02,AZ0072300,2W1J0-KVICTN,20121001,F,4,001,02,W,13A,001,13,12,I
02,AZ0072300,2W1J0-KUUYJ ,20121004,F,4,001,02,B,13A,001,25,32,I
02,AZ0072300,2W1J0-Z36628,20121010,F,4,001,00,U,13C,001,18,11,I
02,AZ0072300,2W1J0-ZZL7BN,20121010,F,4,001,00,U,290,001,20,32,I
02,AZ0072300,2W1J0-ZZ6NXR,20121011,F,4,001,00,U,290,001,18,33,I
02,AZ0072300,2W1J0-Z 86JR,20121013,F,4,002,02,A,13B,002,21,12,I
02,AZ0072300,2W1J0-ZNSCTR,20121015,F,4,001,01,W,13C,001,20,12,I
02,AZ0072300,2W1J0-ZVI6TN,20121018,F,4,001,01,W,13C,001,01,12,I
02,AZ0072300,2W1J0-ZL742R,20121020,F,4,002,01,W,13A,002,03,41,I
02,AZ0072300,2W1J0-ZUZ2XN,20121022,F,4,001,01,B,13C,001,13,41,I
02,AZ0072300,2W1J0-PPZ48W,20121028,F,4,001,00,U,290,001,20,12,I
02,AZ0072300,2W1J0-PP7N6N,20121029,F,4,001,01,A,13C,001,13,15,I
02,AZ0072300,2W1J0-P SYBX,20121030,F,4,001,00,U,13A,001,13,12,I
02,AZ0072300,2W1J0-PUJ2K4,20121106,F,4,002,01,W,13A,002,13,12,I
02,AZ0072300,2W1J0K72U424,20121107,F,4,001,01,W,13C,001,20,12,I
02,AZ0072300,2W1J0K7394KD,20121109,F,4,002,02,B,13A,002,13,41,I
02,AZ0072300,2W1J0K73U788,20121109,F,4,001,00,U,13C,001,04,22,I
02,AZ0072300,2W1J0K7Z86TW,20121112,F,4,001,00,U,290,001,20,21,I
02,AZ0072300,2W1J0K7PI4KO,20121112,F,4,001,00,U,220,001,20,32,I
02,AZ0072300,2W1J0K7OL76X,20121119,F,4,001,02,W,13A,001,13,12,I
02,AZ0072300,2W1J0K7LSX 8,20121126,F,4,001,01,B,13B,001,03,41,I
02,AZ0072300,2W1J0K7L7NKX,20121121,F,4,001,01,W,13C,001,22,41,I
02,AZ0072300,2W1J0KFZ6L2X,20121128,F,4,002,01,B,13A,002,07,41,I
02,AZ0072300,2W1J0KFVL6K4,20121203,F,4,000,00,U,290,001,11,12, 
02,AZ0072300,2W1J0KFO62JR,20121206,F,4,001,01,W,13B,001,22,41,I
02,AZ0072300,2W1J0KFL72XI,20121207,F,4,000,00,U,290,001,20,41, 
02,AZ0072300,2W1J0KO2U22I,20121210,F,4,001,00,U,290,001,20,32,I
02,AZ0072300,2W1J0KO3S7 R,20121211,F,4,001,00,U,290,001,20,15,I
02,AZ0072300,2W1J0KOPUYTD,20121215,F,4,001,01,W,13C,001,05,12,I
02,AZ0072300,2W1J0KONL2XO,20121217,F,4,000,01,W,290,001,24,12, 
02,AZ0072300,2W1J0KOL77BI,20121223,F,4,001,00,U,290,001,20,26,I
02,AZ0072300,2W1J0KH2IYX8,20121226,F,4,001,01,W,290,001,20,11,I
02,AZ0072300,2W1J0KH377JI,20121228,F,4,001,01,A,13B,001,20,12,I
02,AZ0072500,CU1630HRVSCT,20120722,F,3,001,02,W,13B,001,25,12,I
02,AZ0072500,T722G9YVSCTD,20121209,F,4,001,00,U,13C,001,20,21,I
02,AZ0072500,WI2YM429G0W5,20121212,F,4,002,00,U,13C,002,20,21,I
02,AZ0072900,8T0AIFM972 N,20120701,F,3,004,02,M,13B,004,21,41,I
02,AZ0072900,8T0IECTL72 N,20120803,F,3,001,00,U,290,001,20,21,I
02,AZ0072900,7S1N6AIVPU72,20120909,F,3,001,01,W,13B,001,18,41,I
02,AZ0072900,T7189JPOSCTD,20121005,F,4,002,00,U,290,002,20,21,I
02,AZ0072900,T71H9HWBSCTD,20121206,F,4,001,01,W,13A,001,01,12,I
02,AZ0080000,8T01SWQR72 N,20120724,F,3,001,01,U,13C,001,20,21,I
02,AZ0090300,8T0IRFSQS2 N,20120909,F,3,001,00,U,13C,001,05,32,I
02,AZ0100000,8T0GACZDV2 N,20120625,F,2,003,00,U,290,003,20,32,I
02,AZ0100300,271T2KHB-F39,20120916,F,3,001,01,W,13C,001,25,32,I
02,AZ0100300,8T0ARASCQ3 N,20120806,F,3,002,00,U,290,002,18,24,I
02,AZ0100300,8T0AACSLTX N,20120825,F,3,002,01,W,13C,002,20,12,I
02,AZ0100300,8T0IKFSQGA N,20120914,F,3,001,01,I,290,001,05,41,I
02,AZ0100300,CU103EHPKZCT,20121031,F,4,001,01,W,13B,001,25,12,I
02,AZ0100300, 91B13FONF I,20121115,F,4,002,01,W,13A,002,13,32,I
02,AZ0100300, 91B1WF873 I,20121117,F,4,001,02,W,13C,001,07,24,I
02,AZ0100300,181J0O7ZZN1A,20121208,F,4,001,01,W,23*,001,13,25,I
02,AZ0100300, 9101EFQF7 I,20121213,F,4,002,01,W,13C,002,25,21,I
02,AZ0100300,3L1X2NOZBV39,20121223,F,4,001,01,A,13C,001,20,42,I
02,AZ0101000,8T04KYSM-2 N,20120113,F,1,001,00,U,290,001,25,12,I
02,AZ0109700,292JR2SZL7V9,20120424,F,2,001,00,U,13C,001,22,21,I
02,AZ0109700,8T0IAYSC60 N,20120923,F,3,001,00,U,290,001,20,12,I
02,AZ0110300,Z81X25AZOF39,20121130,F,4,001,01,M,13A,001,13,15,I
02,AZ0111300,8T0DAWSCG2 N,20120727,N,3,001,00,U,290,001,20,11,I
02,AZ0111700,8T04EARU72 N,20120212,F,1,001,00,U,13C,001,20,43,I
02,AZ0111700,8T01EMZU72 N,20120306,F,1,001,03,W,220,001,22,12, 
02,AZ0111700,8T0DRYEU72 N,20120531,F,2,001,00,U,13C,001,20,32,I
02,AZ0131100,WI2PT439G0W5,20120121,F,1,003,00,U,290,003,20,41,I
02,AZ0140500,8T0BRMZCQ2 N,20120210,F,1,001,01,B,13B,001,22,32,I
02,AZ0140500,8T0BRF3H1X N,20120812,F,3,001,01,W,13C,001,24,32,I
03,AR0040100,2W1J0U72LCTR,20120127,N,1,000,00,U,290,001,04,26, 
03,AR0040100,2W1J0U72JCJN,20120227,N,1,000,00,U,290,001,04,25, 
03,AR0040200,2W1J0U728N8R,20120104,N,1,001,01,W,13B,001,13,43,I
03,AR0160100,18-HLOH0HG1A,20120422,N,2,001,01,U,290,001,20,12,I
03,AR0210100, 9-MQ5H1MD I,20120203,N,1,001,01,W,13C,001,22,12,I
03,AR0230000,8T0B-FSM72 N,20120830,N,3,001,01,W,13C,001,20,41,I
03,AR0260000,8T-BKC5 728N,20120114,N,1,001,01,W,23D,001,20,52,I
03,AR0260000,8T-BAFR 728N,20120120,N,1,001,01,U,220,001,20,52,I
03,AR0260000,8T-4ECR 728N,20120528,N,2,001,01,W,13B,001,20,52,I
03,AR0260000,8T-1SC5 728N,20120515,N,2,001,01,W,290,001,20,43,I
03,AR0260000,8T-1EOM 728N,20120724,N,3,001,01,W,13C,001,20,52,I
03,AR0260000,8T-QIOB 728N,20121106,N,4,001,01,U,220,001,19,52,I
03,AR0260000,8T-QIE5 728N,20121110,N,4,001,01,W,220,001,20,52,I
03,AR0260000,8T-Q1CB 728N,20121213,N,4,001,02,M,13C,001,22,52,I
03,AR0260000,8T-Q1BM 728N,20121214,N,4,001,01,U,290,001,20,52,I
03,AR0280100,2W1J057U721A,20120322,N,1,001,01,W,13C,001,20,12,I
03,AR0320000, 9-MR5Q1MD I,20120131,N,1,001,02,W,290,001,20,32,I
03,AR0340100,2W1J027PU41A,20120517,N,2,001,01,B,13B,001,13,11,I
03,AR0350100,8T0BRYEVSF N,20120906,N,3,001,01,U,23H,001,13,22,I
03,AR0350100,8T0BRFSM-U N,20120925,N,3,001,01,B,36B,001,10,44,I
03,AR0530000,8T-BRMM 728N,20120402,N,2,001,01,W,13A,001,20,52,I
03,AR0530000,8T-BRME 728N,20120404,N,2,001,01,W,13C,001,20,52,I
03,AR0530000,8T-BKO3 728N,20120427,N,2,001,01,W,13A,001,20,11,I
03,AR0530000,8T-BKES 728N,20120505,N,2,001,01,W,13A,001,13,11,I
03,AR0530000,8T-BKY3 728N,20120521,N,2,001,01,W,290,001,20,11,I
03,AR0530000,8T-BAMQ 728N,20120829,N,3,001,01,U,13C,001,22,11,I
03,AR0530000,8T-BIEQ 728N,20120930,N,3,001,01,W,13C,001,20,11,I
03,AR0600000,2W1J0KZ2741A,20121203,N,4,000,01,U,290,001,04,12, 
03,AR0600400,8T0BSMQCTX N,20120105,N,1,000,01,B,26C,001,20,45, 
03,AR0600400,8T0 0AZCTX N,20120130,N,1,001,01,W,13B,001,20,45,I
03,AR0600400,8T0V1OBCTF N,20120217,N,1,000,01,W,35A,001,20,11, 
03,AR0600400,8T0IRASCTX N,20120317,N,1,000,01,W,35A,001,13,45, 
03,AR0600400,CU103NZPUFCT,20120327,N,1,001,01,W,13A,001,20,45,I
03,AR0600400,181I0HZ28G1A,20120514,N,2,001,01,W,13C,001,22,12,I
03,AR0600400,WI1E4QX IJW5,20120516,N,2,000,01,W,35A,001,13,45, 
03,AR0600400,7S4TJ6EVSL72,20121124,N,4,000,01,U,290,001,25,42, 
03,AR0600400,CU24W3MPUOCT,20120712,N,3,001,02,W,23H,001,20,45,I
03,AR0600500,96-45SZ8429G,20121129,N,4,001,01,B,13B,001,22,41,I
03,AR0630000,5F1U-3WPBRVS,20120110,N,1,001,01,W,13C,001,20,52,I
03,AR0630000,5F1U-6W5MRVS,20120618,N,2,001,01,B,13C,001,20,11,I
03,AR0630000,5F1U-8X0URVS,20120818,N,3,001,01,B,23H,001,25,12,I
03,AR0630000,5F1U-18P0KVS,20121201,N,4,002,02,W,13A,002,13,12,I
03,AR0630100,5F1U-0HJ44VS,20120904,N,3,001,01,B,13B,001,20,43,I
03,AR0630200,2W1J0-7 U61A,20121217,N,4,001,01,W,13C,001,20,12,I
03,AR0660100,180H76FP8N0A,20120913,N,3,001,01,W,13A,001,20,43,I
03,AR0720200,0A1J0UFPUL1A,20120304,N,1,000,03,W,290,001,25,52, 
03,AR0720200,0A1J0UK2UN1A,20121027,N,4,001,01,W,13B,001,25,12,I
03,AR0720200,0A1J0UFPJC1A,20120303,N,1,001,01,W,13A,001,20,32,I
03,AR0720200,0A1J0UZZU21A,20121215,N,4,001,00,U,290,001,05,41,I
03,AR0720400,8T0IACPU72 N,20121107,N,4,001,00,U,13C,001,22,12,I
03,AR0750300,7S-IYBR6IL72,20120126,N,1,000,03,U,35A,001,13,11, 
04,CA0010000,CU-0A8M35SCT,20121002,F,4,001,01,W,13A,001,13,33,I
04,CA0010300,18-HPUF0U22A,20120225,F,1,003,02,U,13A,003,13,33,I
04,CA0010300,5F1U-0W5MPUO,20120422,F,2,001,00,U,13C,001,13,22,I
04,CA0010300,5F1U-0WOH4UK,20120726,F,3,001,01,U,13C,001,12,12,I
04,CA0010300,5F1U-0WOU5HZ,20120823,F,3,001,03,M,13C,001,20,21,I
04,CA0010300,5F1U-0WOUJ4F,20120822,F,3,001,01,B,13C,001,13,11,I
04,CA0010300,5F1U-0WPHK6Z,20120915,F,3,001,01,B,13B,001,24,11,I
04,CA0010300,5F1U-0WPJ76R,20120923,F,3,000,00,U,290,001,20,43, 
04,CA0010300,5F1U-0W8H7-7,20121221,F,4,003,01,U,13C,003,20,33,I
04,CA0010600,5F1U-0W5WQ6P,20120202,F,1,001,01,W,13A,001,03,43,I
04,CA0010600,5F1U-3H0NJVS,20120516,F,2,001,00,U,290,001,13,12,I
04,CA0010600,T7-H IL9SCTD,20120806,F,3,002,02,W,13A,002,13,11,I
04,CA0010600,WI-6MOV4G0W5,20120804,F,3,001,04,M,290,001,04,24,I
04,CA0010700,7S-IYBK6EU72,20120106,F,1,000,00,U,290,001,04,33, 
04,CA0010700,3L-J45H2VF39,20120219,F,1,001,03,B,13B,001,53,11,I
04,CA0010700,8T0BAEBV72 N,20120409,F,2,001,01,W,13C,001,20,25,I
04,CA0010800,8T-40YM 728N,20120404,F,2,001,01,W,13A,001,53,41,I
04,CA0010800,5F1U-08ENYVS,20120611,F,2,002,01,B,13C,002,13,32,I
04,CA0010800,5F1U-2H ZRVS,20120709,F,3,001,02,W,13C,001,18,41,I
04,CA0010800,5F1U-08ONLVS,20120701,F,3,001,00,U,290,001,53,21,I
04,CA0010800,8T- RYZ 728N,20120811,F,3,004,01,W,13C,004,20,21,I
04,CA0010900,CU-0WGZ3KSCT,20120121,F,1,001,01,B,13A,001,13,11,I
04,CA0010900,3L-JW 42BF39,20120412,F,2,003,00,U,13C,003,25,12,I
04,CA0010900,18-H4680UD1A,20120521,F,2,001,02,B,13A,001,13,43,I
04,CA0010900,3L-J4IB2UF39,20120118,F,1,001,01,W,13C,001,25,44,I
04,CA0010900,CU-08JW34SCT,20120613,F,2,001,02,B,13A,001,13,11,I
04,CA0010900,EJ-UH2U52AEM,20120606,F,2,000,00,U,290,001,06,14, 
04,CA0010900,T7-WGHK9ZCTD,20120624,F,2,001,02,B,13A,001,13,41,I
04,CA0010900,T7-WGJY9HCTD,20120703,F,3,001,01,B,290,001,24,24,I
04,CA0010900,WI-ZK624N0W5,20120602,F,2,001,01,B,11A,001,16,42,I
04,CA0010900,CU-0KE435SCT,20120821,F,3,001,00,U,13C,001,21,12,I
04,CA0010900,EJ-UXO850AEM,20120917,F,3,001,01,A,13B,001,18,42,I
04,CA0011200,8T-1KBR 728N,20120116,F,1,001,01,U,13B,001,13,12,I
04,CA0011200,8T-DYV5 728N,20120224,F,1,001,01,W,13C,001,20,12,I
04,CA0011200,5F1U-0KOWLKS,20121007,F,4,001,01,W,13C,001,25,14,I
04,CA0011300,8T01AESQG2 N,20120222,F,1,000,00,U,290,001,04,22, 
04,CA0012100,8T0DXY3-P2 N,20120724,F,3,001,02,B,120,001,01,41,I
04,CA0012100,8T0VXYZMT2 N,20120523,F,2,005,01,W,13C,005,01,12,I
04,CA0012100,8T0IXESDP2 N,20120914,F,3,003,01,W,13B,003,01,12,I
04,CA0019700,WI-ZRD24G0W5,20120507,F,2,000,00,U,290,001,52,41, 
04,CA0019700, 9-MUVH16X I,20120828,F,3,001,01,W,13B,001,52,12,I
04,CA0019700,WI-ZKRV4G0W5,20120809,F,3,002,01,U,13B,002,52,21,I
04,CA0019700,CU-0HJW3VSCT,20121119,F,4,000,00,U,290,001,52,33, 
04,CA0019700,WI-ZXZ24G0W5,20121120,F,4,000,00,U,290,001,52,33, 
04,CA0030000,8T01RERC72 N,20120207,F,1,001,01,W,290,001,21,41,I
04,CA0030000,8T04RVSHF2 N,20120109,F,1,001,01,W,13C,001,18,32,I
04,CA0040000,CA29Q08L7D1A,20120130,F,1,003,01,W,290,003,20,12,I
04,CA0040200,8T-AAVP 728N,20120204,F,1,001,00,U,13A,001,13,43,I
04,CA0040200,5F1U-1W HRVS,20120128,F,1,001,00,U,13A,001,13,33,I
04,CA0040200,T7-W5IL98CTD,20120906,F,3,001,03,B,13B,001,13,33,I
04,CA0040200,EJ-U7VJ5 AEM,20120907,F,3,000,00,U,290,001,04,25, 
04,CA0040200,EJ-U7VL52AEM,20120901,F,3,001,01,W,13B,001,20,12,I
04,CA0040500,8T-4RFR 728N,20120430,F,2,002,01,W,13C,002,20,12,I
04,CA0040700,3I2BQ1MPFX I,20120125,F,1,000,00,U,290,001,42,21, 
04,CA0070000,8T-AKW5 728N,20120516,F,2,002,01,W,13B,002,13,12,I
04,CA0070100,8T0BICQD72 N,20120415,F,2,001,01,W,290,001,20,11,I
04,CA0070100,8T0BSETH72 N,20120530,F,2,001,01,B,13A,001,53,11,I
04,CA0070100,8T04RYM972 N,20121030,F,4,001,03,B,13A,001,01,41,I
04,CA0070100,8T0BEFRL72 N,20120908,F,3,001,01,W,13B,001,07,41,I
04,CA0070200,8T0BACRL72 N,20120531,F,2,002,00,U,13C,002,20,12,I
04,CA0070400,8T-GICB 728N,20120424,F,2,001,02,B,13B,001,55,43,I
04,CA0070400,CU-18NU3VSCT,20120801,F,3,001,01,W,13B,001,05,43,I
04,CA0070600,Z52NB42SG0W5,20120608,F,2,001,03,A,13B,001,20,41,I
04,CA0070700,7M2085SL1AEM,20120326,F,1,000,00,U,290,001,53,21, 
04,CA0070800,RT2-934QVSCT,20120422,F,2,000,00,U,290,001,53,12, 
04,CA0071000,8T-4-EQ 728N,20120104,F,1,001,00,U,290,001,20,12,I
04,CA0071000,FZ-6JRY7Q-F3,20120311,F,1,000,00,U,290,001,52,33, 
04,CA0071000,WI-BR L4G0W5,20120316,F,1,000,00,U,290,001,52,33, 
04,CA0071000,CU-2KEZ3VSCT,20120324,F,1,000,00,U,290,001,52,33, 
04,CA0071000,18-Z5OZ0TD1A,20120620,F,2,001,01,B,13C,001,07,14,I
04,CA0071200,18-ZQK80TD1A,20121213,F,4,000,00,U,290,001,13,21, 
